generation,avg_bb_size,var_bb_size,avg_shortest_dist,swarm_density_count,prey_neurons_connected_prey_retina
1,576.036270,211612.535949,29.496627,0.866490,10
2,588.098608,191762.728303,30.010995,0.865124,10
3,646.403492,402689.595207,29.958053,0.863822,10
4,585.172512,155966.162087,29.783639,0.891121,12
5,557.299666,138524.263565,30.123956,0.864501,10
6,636.344683,199214.593952,30.135303,0.884763,12
7,610.937899,298596.492525,29.917002,0.853994,11
8,725.996544,812529.064236,29.052848,0.914711,16
9,594.677171,210624.770701,29.767529,0.906895,9
10,550.511930,147388.859724,29.855063,0.862883,6
11,532.638744,115439.157012,29.851215,0.873238,11
12,626.134175,201581.443097,30.451032,0.854230,7
13,557.771897,101663.776525,30.076346,0.858531,11
14,670.400919,627474.968163,30.374411,0.877223,5
15,566.340329,161586.307570,30.314957,0.864437,6
16,656.788431,364938.741155,30.129959,0.848856,10
17,491.758949,153976.568900,30.199887,0.842118,7
18,569.475222,240761.701541,29.666960,0.883909,9
19,606.246105,428535.476990,30.471632,0.839927,11
20,657.797602,307393.138482,29.471158,0.894088,17
21,586.527909,180707.869961,30.046610,0.882332,10
22,633.793566,461044.273836,29.983243,0.874559,5
23,556.795572,193111.321532,30.342681,0.871960,6
24,634.764117,362267.370622,29.806960,0.868023,8
25,690.978422,495137.199614,30.176777,0.854019,9
26,666.801704,520314.449569,30.151618,0.858189,5
27,579.039566,233385.045597,30.406039,0.849085,13
28,585.121459,212401.723086,30.374148,0.822442,11
29,662.105470,451548.625277,30.115801,0.857555,9
30,491.553597,97071.279290,29.881096,0.882486,9
31,571.256321,306481.227600,29.801427,0.876067,3
32,569.030028,455867.842739,29.873135,0.858259,6
33,573.867348,159472.948298,30.005738,0.855381,7
34,558.916305,175613.342599,30.062427,0.882621,10
35,737.148754,619912.947159,29.731997,0.898743,6
36,577.519736,222489.615194,29.931950,0.874050,8
37,721.541587,476204.841986,29.831008,0.898148,11
38,589.717151,270548.453374,30.207452,0.838485,10
39,614.304290,383672.799754,30.032596,0.864839,9
40,596.491208,477137.120575,29.912559,0.891257,3
41,657.719229,524165.214945,29.978517,0.861545,9
42,635.439542,822380.294905,30.376393,0.883682,7
43,556.707217,170124.366838,30.585356,0.847037,0
44,541.157151,150337.588610,30.258065,0.862012,9
45,621.207013,352944.851446,30.649273,0.842837,4
46,562.144729,125619.236887,30.424245,0.836263,10
47,569.241029,160744.767837,30.197125,0.849911,1
48,560.585394,173342.549502,29.531049,0.880080,1
49,589.606531,255692.724449,29.678187,0.891987,12
50,666.683103,646882.934758,30.070730,0.861414,1
51,632.936767,443931.299504,30.005010,0.842354,1
52,619.342023,322443.749255,30.566794,0.840931,11
53,570.271046,163123.788852,30.274957,0.873442,3
54,619.680459,343072.344042,29.882532,0.871540,1
55,657.120953,333501.502414,29.472653,0.875743,13
56,585.160463,224063.982632,30.217570,0.863104,10
57,668.666401,328754.304527,29.946069,0.858599,4
58,578.910094,249221.839711,29.954927,0.885616,4
59,668.456859,716485.922017,30.191214,0.844180,2
60,725.914191,1000194.853478,30.307464,0.879493,9
61,639.213886,227246.790380,30.033222,0.857540,1
62,815.204557,796545.857966,29.179402,0.903993,8
63,703.492928,517342.757085,30.504224,0.849848,2
64,629.822502,525022.734729,29.530015,0.896187,4
65,626.334145,255163.890548,29.483689,0.906078,9
66,613.595752,328127.152115,30.295250,0.860026,6
67,591.519070,204981.261769,29.663723,0.901319,2
68,781.844689,757221.451052,29.987988,0.881626,6
69,728.497502,379799.507324,30.329717,0.849839,9
70,649.671455,384440.494871,30.044430,0.888654,5
71,837.805969,1821949.924578,30.087417,0.856092,3
72,682.722276,338343.135131,29.524261,0.914120,7
73,948.035650,1361257.888799,29.413291,0.909171,8
74,931.035908,894422.865565,29.585300,0.900971,4
75,874.866731,1447740.062539,29.753632,0.884944,0
76,755.538549,685528.655272,30.357936,0.828585,9
77,896.408531,1023649.847824,29.529045,0.875696,6
78,723.061341,406218.629997,29.637605,0.885488,0
79,1397.482941,6132194.599631,28.657885,0.919177,0
80,573.742979,481277.702762,29.143335,0.883328,7
81,835.974013,913348.366633,29.496401,0.871522,0
82,1145.473073,1451606.386600,28.127901,0.962375,6
83,1673.825074,14944968.234882,28.174529,0.939769,0
84,3720.653184,133688812.938353,28.324570,0.939243,3
85,4767.510383,146006949.635782,27.066798,1.016349,2
86,2473.955431,34771776.968992,27.409524,1.011238,1
87,3636.863565,53235316.494024,26.751724,1.032305,0
88,4084.022174,109654259.980059,26.958454,1.044895,0
89,7399.203146,243506495.921881,26.212780,1.086232,3
90,3314.412008,92392522.608229,27.015101,1.070297,1
91,16261.578632,1324740584.820755,24.692724,1.279545,2
92,19088.421662,1420134661.556514,24.429519,1.277717,4
93,18733.737163,1391274393.932606,24.120129,1.278263,3
94,18913.051008,1582655934.714704,24.124055,1.348305,1
95,24496.135192,1878863880.327995,23.637564,1.381849,1
96,29844.269267,2259718709.712364,22.832630,1.462754,3
97,25823.783023,1792020836.836606,22.791226,1.578288,2
98,30018.266914,2026323698.528962,22.838342,1.500974,1
99,30448.661786,1899355595.393762,22.313595,1.592370,3
100,28116.201915,1786981476.013625,22.199607,1.628455,1
101,30966.137579,1497074008.168056,21.687436,1.723662,1
102,33958.825968,2128876847.825859,20.965910,1.978240,2
103,27463.056548,2091793984.229576,21.299344,1.790161,3
104,35122.714567,1932844032.933628,20.596240,1.960626,1
105,43365.793528,2387960025.117014,20.707936,1.934717,1
106,32352.687269,2056976302.930899,19.738955,2.247418,1
107,30936.243812,1982154790.071362,20.652299,1.968922,3
108,21413.918271,1333236578.087965,20.557244,2.009538,1
109,30446.218774,1901642065.518447,20.274053,2.129157,2
110,36253.789004,2066106498.653225,19.055499,2.452825,1
111,16421.843496,640528108.028164,19.326196,2.516877,2
112,40261.116736,1909438388.478173,18.435659,2.599526,3
113,29164.052197,1477292874.758302,18.123281,2.909042,1
114,36778.617119,1313589075.370036,16.337096,4.468502,5
115,35109.755682,1697303797.685390,15.827015,5.021804,3
116,36328.202525,1741181578.474874,15.481038,5.463054,2
117,41919.386841,2060747169.331222,15.281936,5.944931,2
118,37442.318666,1707263736.551578,15.581936,5.105468,1
119,39451.667675,1788925252.172072,14.151005,7.385360,1
120,35190.804001,1746771737.310626,14.650783,6.716400,3
121,35301.133882,1666094046.038855,14.533661,7.223621,2
122,28742.862933,1116210137.394496,14.220442,7.844016,1
123,33995.443456,1621211427.299378,13.634390,8.902490,2
124,30829.693414,1386757216.672874,12.582790,10.729322,2
125,32250.993130,1273823011.187687,12.758758,9.460825,1
126,25672.996666,1170376704.280545,12.934269,11.110456,3
127,29610.465707,1178361498.313302,12.294903,11.362642,2
128,29773.222589,1579015341.624647,12.566839,10.908746,1
129,32174.986872,1398240336.110794,11.303381,14.459936,3
130,31677.246318,1244984075.382121,10.843365,13.907208,2
131,29514.929000,1121025626.009920,11.797076,12.464642,2
132,25883.747521,1104683340.573931,11.115344,13.402567,2
133,26731.022828,971349938.326074,10.367085,15.903009,2
134,26145.627268,699722723.135112,10.315222,16.262796,1
135,28782.928876,805484879.803151,10.066509,14.281612,3
136,26023.354449,751380126.634310,9.843622,17.866908,1
137,31101.459046,945755138.113538,9.923115,14.905100,2
138,30201.214715,1004025972.234594,10.445100,12.946998,0
139,28106.923847,1082419745.519215,10.242795,15.500332,2
140,26066.523789,986716259.305562,10.615209,16.233634,2
141,25294.140712,910040475.546756,10.176970,16.088079,1
142,24890.351982,648086141.316916,10.867929,13.076434,1
143,28814.357807,1098614625.877374,10.007934,16.214371,1
144,24112.913956,688928654.543377,10.171945,15.211004,2
145,27521.353410,869465974.387829,9.561773,16.779907,2
146,29147.532205,640039256.497975,9.795252,16.361232,1
147,25018.697055,482987773.477929,9.702793,16.314935,1
148,25271.295742,886475704.426956,9.457854,18.369856,2
149,26944.876999,956444599.176836,10.573214,15.102826,2
150,28305.837725,1056311331.267174,10.701386,16.135860,1
151,26380.282300,976777880.373326,10.255039,16.555416,1
152,30899.006047,1096212711.715244,9.696753,15.875656,1
153,30566.564595,838424757.011093,10.436363,13.541178,2
154,31443.305870,866952599.919815,10.179418,14.376231,2
155,24564.726895,983181742.366455,10.007691,18.063956,3
156,26687.344673,1133037628.030027,10.405351,15.085124,0
157,28008.576887,993466221.640657,10.781065,15.297046,1
158,29226.729040,1103057176.355658,10.600709,15.046604,2
159,27903.518809,1018261139.472054,10.449293,15.497451,3
160,30959.528283,1177080127.965288,11.138009,12.079479,1
161,26844.701086,850010299.243088,10.088076,16.221183,3
162,26430.449037,914067049.282500,10.057167,14.931154,1
163,25212.337608,1052772988.979543,9.775878,17.928524,1
164,27135.315864,1215148691.336123,10.288666,17.535199,1
165,24912.415711,1144262516.127441,10.278361,16.796764,1
166,25653.456583,1099586030.087502,9.902221,18.410098,1
167,29960.964064,902378677.949163,10.365681,13.719088,1
168,27366.724947,1008833689.290214,9.943278,15.949379,1
169,27887.788650,913015376.491480,9.935416,16.544360,1
170,21564.650457,832687647.279987,9.852926,18.611824,1
171,23701.716599,743873441.313195,10.210107,16.330864,1
172,25147.983347,852813097.544086,9.810038,18.216077,0
173,26185.120090,805761010.589399,10.074190,16.008711,1
174,26969.355727,951081141.641994,9.202064,17.976046,1
175,28579.644522,967215803.598477,9.547081,16.830399,1
176,24166.666220,851311935.062388,9.449386,19.277303,2
177,26058.027928,994876863.826084,9.238135,17.275026,4
178,27538.919503,1009492611.394370,9.936981,17.013774,1
179,23977.681270,1033820697.680668,9.384133,18.977221,4
180,26620.145309,1248472979.278715,9.455750,20.373020,1
181,24014.836953,1101529344.907577,9.138748,21.959827,1
182,26847.115191,1052523191.911094,9.465356,19.846910,2
183,24945.704733,1214878796.311108,10.428185,19.985468,2
184,23938.657770,1104466947.419599,10.115326,21.033782,1
185,22735.752471,1191614881.963168,9.822211,21.950922,0
186,23468.745243,1080026749.551597,9.411574,22.609147,1
187,23144.539067,1288096491.246494,9.981022,21.186050,4
188,25302.649371,1349102788.785767,9.498633,23.020426,3
189,21805.749954,1028342142.162865,9.205967,24.803747,4
190,22780.454233,1126781333.734064,8.863241,26.956212,1
191,22593.066212,901313802.396229,8.712602,26.065592,4
192,20888.824732,995099435.186593,9.546318,24.910962,1
193,21542.303417,947355716.392574,10.033237,22.065850,2
194,19917.240829,1085923271.045495,9.435659,25.482940,4
195,25465.661780,1392448977.515912,9.447154,25.080883,1
196,23474.150259,1104459045.221915,9.315787,25.297269,4
197,23319.839737,1073168906.543948,8.952952,26.797587,4
198,20409.371685,1137254448.615227,9.128764,26.957436,2
199,19197.261389,822165839.733619,9.287500,25.768670,4
200,20519.549375,851145943.124923,9.249265,25.617272,4
201,21686.950056,843304080.295918,9.175323,24.509754,1
202,21445.397657,999152022.307324,9.254800,25.598437,4
203,20342.555936,1090201610.820262,9.218983,25.969137,4
204,20687.047021,896915678.499987,8.404485,28.453207,4
205,21107.246526,954358076.800368,8.605798,27.627364,6
206,19651.732667,798859882.244133,8.778372,25.964386,6
207,19239.351139,877942087.307152,8.418430,29.417126,4
208,18410.555216,791522549.504745,9.115920,26.397721,2
209,19798.929972,1063533656.890348,9.012565,26.850507,6
210,20623.713640,868596529.128729,9.137347,25.334641,2
211,17212.471340,571033165.068881,9.138237,25.926594,4
212,25245.560843,1368817233.364847,8.833819,26.141166,4
213,16673.785841,664205632.609612,8.787230,27.685451,6
214,26744.341901,1471731886.342328,9.112477,24.421121,4
215,21961.016288,1136946340.987783,8.527837,27.612503,3
216,23245.605531,1027394885.150108,8.729751,26.117822,4
217,20121.375376,981720897.859403,8.428556,27.950586,0
218,22732.169980,880370637.308079,8.996914,26.762268,4
219,16865.763941,591155357.775230,8.558514,27.941402,6
220,17923.274333,927883376.153854,9.043543,26.445652,4
221,18403.462273,906372061.340799,9.481570,25.514508,2
222,17656.183262,453612015.226621,8.909546,25.262215,4
223,25008.426028,1278441221.453147,8.829172,26.634262,6
224,21170.609799,923908525.225367,8.971009,26.616524,6
225,23040.042317,1114399146.766391,8.475922,28.783811,7
226,22181.577077,1076058381.937273,8.965447,26.185537,4
227,13421.576754,426908321.569700,8.456708,28.954669,7
228,19031.184362,806577814.090427,8.460312,28.120229,6
229,24526.208705,1109175014.379726,8.593927,28.306350,6
230,20038.311994,979618206.387730,8.542317,28.606248,5
231,22323.129131,947790201.667825,8.912787,27.087150,6
232,17409.398611,753738285.951332,9.111868,27.468899,5
233,18793.005254,757402288.875131,8.578630,28.296466,2
234,23826.612059,1115119134.964169,8.999894,25.545570,5
235,19412.197365,959309082.295763,8.747754,27.928971,4
236,18281.062088,735961570.129989,8.455616,27.397745,7
237,18760.088030,711000466.494359,8.349138,28.922097,4
238,21276.430431,854613209.564986,8.764093,27.891090,5
239,24103.979887,1383521437.961926,9.107165,26.487467,5
240,18022.982974,683408610.518650,9.233245,28.513141,6
241,22485.149565,1050168848.619346,8.574080,30.010197,6
242,23136.863567,1162059912.978183,8.586871,29.033441,4
243,24703.881409,1079685297.186316,8.299354,30.386069,7
244,21290.486909,955861029.316200,8.795483,28.547308,2
245,21050.818795,950075226.000145,9.207061,27.138711,6
246,23207.778943,975649596.500759,8.182826,29.127590,6
247,22687.172396,1092737585.991268,8.733785,26.384706,5
248,19899.318899,830080900.703843,8.713443,27.745871,5
249,19925.304692,972589902.122353,8.522239,30.308963,5
250,23191.143389,1404674054.279085,8.928593,27.659553,5
251,17814.236032,695945733.217758,9.000818,27.318658,5
252,19775.904564,733654577.403831,8.807714,28.590118,4
253,18830.311561,836356542.975918,8.753345,29.319330,5
254,19117.726347,947811802.334891,9.124478,28.515517,5
255,17507.685303,890444895.368426,9.479588,27.128059,7
256,22443.565033,844606081.316479,8.032387,30.221801,5
257,17997.922877,772796937.458297,9.035662,29.015273,7
258,25389.997625,1172415025.073478,8.312982,29.834002,5
259,15798.410623,677626978.083604,8.787788,30.179007,4
260,16888.280143,806556588.972551,9.019086,29.372998,7
261,22397.780792,1253413248.604959,8.758784,29.571268,4
262,21889.972434,743232829.647099,8.502498,28.908510,4
263,23841.350961,1169625148.409894,8.684261,28.852058,4
264,17319.340193,762359153.529824,8.752339,29.682240,10
265,19418.826802,1070805328.239537,8.785515,29.725413,5
266,19658.863322,1014902440.580301,8.493457,30.933019,5
267,18496.247000,857748569.078667,8.251668,31.088872,5
268,21331.794452,912158535.159997,8.285058,31.036458,7
269,18187.107627,736349020.075498,9.082274,28.828251,11
270,18894.337924,625147088.921965,8.718229,29.744227,6
271,19593.978818,1034374401.924393,8.551317,30.616485,5
272,22802.300791,1153491536.639699,8.225774,30.732801,7
273,22273.073334,1078147406.525279,8.660972,30.366574,5
274,18158.626484,674798937.890932,8.181797,30.761231,9
275,17982.940213,914031916.267501,8.519840,31.105371,9
276,20438.945665,967633381.115287,7.981839,33.396909,7
277,17985.769386,821483094.704864,7.902230,32.815401,4
278,17788.506202,939852724.036574,7.773902,32.723186,4
279,16547.275786,608196084.819659,7.940060,33.657442,2
280,18738.906136,599318296.041860,7.731657,33.848220,9
281,16842.204601,768517325.172967,8.150219,33.603577,9
282,15482.732421,581384116.015728,7.872035,32.597008,5
283,14656.696829,704649021.397066,7.847112,34.239377,5
284,14484.441353,574197256.650369,7.665234,35.387426,10
285,16290.439165,588939702.726070,8.069659,32.515572,7
286,18924.189583,955753554.326449,8.135109,32.122953,7
287,19977.033883,963314553.204047,8.716834,29.790479,6
288,19382.318296,898159526.159215,8.187054,31.639909,7
289,19965.674719,901568144.726024,8.480490,31.064645,2
290,17407.040295,673560352.750339,7.687965,33.932580,7
291,17640.606204,701949654.212225,7.844333,33.406162,5
292,18328.649032,995032845.906702,7.683775,35.052168,8
293,18831.514034,897198136.882266,7.473656,34.991199,5
294,13732.761400,602523857.788157,7.816524,36.351398,5
295,14603.993839,611569988.569279,7.448786,36.526452,7
296,18010.646953,623721149.681045,7.349837,35.358744,8
297,13981.379354,587450352.064859,8.127859,33.713043,9
298,13679.778020,465750628.307742,7.566472,35.922046,7
299,16554.147767,920273510.338884,8.654122,31.898894,5
300,12173.335580,348035127.601190,7.380698,35.011967,8
301,13387.468967,324279564.126488,8.096636,30.806206,7
302,16324.698795,569887724.069451,8.044325,33.424397,9
303,16747.931637,783637122.402286,8.410453,32.441154,5
304,14802.628383,586621902.873869,8.453863,31.323200,8
305,19761.793337,997356753.206436,8.093340,32.950752,8
306,15991.009408,746365317.135719,7.728051,33.809456,8
307,14732.020440,569846341.466477,8.139015,34.242933,8
308,17888.360925,1029120253.394853,7.926209,32.955804,8
309,17254.736895,883375431.008570,8.310535,32.285396,8
310,16123.028777,660611764.010976,8.866515,30.734765,8
311,19912.702376,824868054.132969,8.029060,33.726518,6
312,18739.412572,836122796.129531,8.707977,30.297126,8
