generation,avg_bb_size,var_bb_size,avg_shortest_dist,swarm_density_count,prey_neurons_connected_prey_retina
1,12469.810827,692189268.467385,26.040340,1.136928,6
2,6301.823697,202990251.582720,26.771829,1.027056,7
3,7524.323093,157062015.042078,27.248138,1.015266,7
4,11145.898240,616901290.992406,26.634606,1.068851,9
5,4887.383798,78689894.265014,27.317297,0.984630,7
6,3463.373506,49464323.707419,26.440142,1.039977,7
7,3946.919599,44303846.550114,27.369512,1.010813,7
8,15603.504413,906988233.516780,26.591752,1.054318,6
9,4657.264562,102958521.533757,26.689229,1.017136,7
10,11538.783324,471624243.963932,26.198203,1.042705,7
11,11232.761968,560034267.736678,26.551383,1.050802,8
12,5997.955520,228124781.201617,26.775600,1.028539,7
13,10892.193147,429260154.769231,25.877789,1.098830,4
14,8035.500631,391981469.893582,26.622699,1.017366,6
15,10455.113515,517069233.024259,26.188371,1.139277,7
16,3456.551387,79940718.188774,26.347856,1.024233,7
17,6155.514668,199371468.117970,26.811929,1.044929,7
18,5207.831264,89686976.786311,26.770001,1.067286,7
19,4127.183191,66487690.767140,27.273611,0.995256,5
20,4079.772611,66890320.413266,27.008695,0.971898,3
21,15243.091592,991037516.357364,25.945967,1.128182,5
22,8425.435505,531320943.244974,26.406843,1.060696,6
23,6144.222272,166111395.873487,26.408329,1.076349,8
24,6100.818881,293675521.059609,26.845610,1.042313,6
25,7845.503688,230685160.986384,26.755235,1.013054,7
26,2397.235872,39807864.832677,27.409110,0.978955,7
27,7703.089449,309959220.186630,26.790789,1.046904,3
28,8924.350929,468934730.810994,26.186187,1.071430,4
29,10981.080353,619829465.932023,26.933225,1.000408,4
30,11513.567810,558333674.886115,26.741832,0.997151,4
31,6152.782083,312762876.172167,27.098664,1.009104,2
32,10751.605983,740976896.430688,26.009232,1.087741,3
33,9550.209697,538314890.547111,26.860513,1.039105,5
34,2299.627405,11681965.158909,27.726931,0.957860,8
35,3961.346598,78920714.877026,27.264072,1.020577,8
36,6611.055934,243123814.252653,26.451810,1.058540,8
37,4721.753237,112808602.707727,27.164308,0.989666,5
38,11494.109624,631066992.809392,26.552838,1.056035,4
39,5514.780692,139748714.733213,26.862165,1.059371,4
40,8279.706528,237599260.486082,26.545795,1.050350,7
41,4888.627492,81895089.091129,26.841679,1.018374,6
42,7724.095970,475218290.568147,26.641803,1.076300,6
43,5568.943720,216432405.491165,27.078759,1.040202,3
44,10187.560547,558134207.940157,26.512128,1.038233,3
45,4207.054792,43134048.171485,27.113096,1.014357,2
46,9443.807458,454298609.608564,27.016952,0.962628,4
47,6650.329784,168532363.584704,26.806803,1.023350,2
48,8079.079271,321167436.073814,27.070600,1.003889,8
49,12451.327130,829469171.253367,26.630689,1.031845,2
50,2653.939925,22997327.101931,26.592908,1.050126,5
51,4843.373518,113702561.978584,26.554571,1.044784,2
52,3529.894170,105973726.751734,26.780284,1.020688,3
53,4367.367495,93374161.431140,26.675275,1.000484,3
54,6596.985034,332505015.008134,26.137153,1.077257,3
55,2980.600114,38273174.358464,26.441842,1.077743,6
56,6620.955512,151982929.369686,26.879162,1.014373,1
57,9424.025068,475286862.999186,26.689304,1.021476,6
58,9057.526732,533433531.494770,26.400900,1.067100,6
59,6584.956643,432934571.577242,25.997127,1.092501,2
60,6814.955723,296063784.092538,26.602320,1.044572,5
61,5889.629045,165253781.887634,26.274068,1.099674,7
62,9514.734951,294133775.694401,25.797247,1.113852,6
63,11156.491591,702356412.375998,26.677396,1.054149,2
64,2414.320425,31446714.277947,26.238639,1.066219,4
65,7611.997070,172811529.652770,26.456662,1.044475,3
66,3338.745692,41521452.943853,27.240688,0.985884,7
67,10138.651590,733388287.871145,25.982792,1.085681,8
68,8750.040438,332733271.080001,26.992245,1.046518,7
69,10797.969771,533043170.548358,26.464591,1.007931,2
70,5245.700551,122503309.360141,26.807637,1.032892,7
71,10137.465588,666442984.672279,26.119225,1.063624,2
72,3711.954267,51195671.206695,26.228957,1.054833,2
73,8702.686955,538111357.013597,25.952081,1.087293,8
74,3661.171053,62221725.488544,26.719253,1.046143,3
75,2851.120713,35026338.823570,26.902899,1.040066,5
76,1971.248726,14668545.406577,26.919751,0.982106,2
77,6516.962933,124784806.362501,25.892871,1.057590,2
78,2361.624222,34378355.825254,26.369101,1.106000,2
79,2636.084604,52201854.461295,26.600528,1.042021,10
80,2640.149013,27228901.581248,27.812339,0.913183,2
81,2307.153316,39870200.580096,26.853302,0.999704,6
82,6987.186389,414897009.537943,27.160860,1.005008,3
83,11231.703022,471070345.819719,26.813126,1.002518,8
84,2564.248075,37219637.160129,26.651212,0.987821,3
85,4368.397645,90267085.371567,26.775963,1.011775,4
86,3914.957078,59925008.783374,27.190094,0.959598,3
87,4438.320341,228753938.198848,26.531729,1.006677,1
88,2324.897176,34708436.439880,27.139418,0.989371,2
89,2641.819513,42724597.871968,26.320982,1.085171,2
90,1516.055361,16855551.607671,26.413053,1.018270,6
91,1874.495349,29893995.530449,26.508242,1.025511,6
92,3672.182731,219091466.549066,26.320193,1.032121,3
93,2150.361333,30632074.386097,26.551756,1.066815,3
94,4810.141528,199854454.920583,26.858619,1.013272,7
95,2429.543945,56338295.882260,26.476224,1.019018,3
96,6040.343179,177425087.158613,27.037085,0.981998,3
97,2163.286089,37980185.285194,26.789233,0.972027,9
98,1046.886004,17276610.375297,26.867221,0.981137,3
99,6314.560989,223238499.311837,27.109994,0.955593,6
100,2895.959871,121343951.077903,27.388655,0.952390,3
101,2147.627777,34043579.689253,27.241248,1.012395,3
102,1292.561139,12500984.322437,27.563687,0.980801,2
103,1476.235884,10935509.914809,27.410899,0.925730,3
104,3867.155402,91707640.024135,27.324158,0.962970,2
105,1366.805183,6564794.905968,27.122240,0.986702,4
106,2244.251883,12888705.850393,27.260938,0.989400,3
107,1482.630032,5518744.481152,26.367344,1.052579,4
108,4861.612381,95322749.835633,26.288196,1.046485,3
109,3967.405809,80523085.219483,26.464357,1.051694,4
110,5758.093818,340330099.117658,27.056752,0.979721,4
111,2902.021581,31522000.515762,26.867505,1.026336,3
112,7790.204921,249609094.897046,26.468863,1.030236,3
113,5758.976531,108705396.555263,26.568868,1.012227,2
114,2882.700872,74425235.735200,26.652851,1.014817,0
115,3292.573371,37638277.072180,26.630248,1.022518,7
116,6082.246427,145881718.451651,26.047459,1.048497,3
117,5931.435947,121875443.201193,26.989867,1.014669,4
118,6099.286138,116183774.834941,26.091801,1.049074,6
119,5392.051644,137102935.857730,27.029990,1.028533,4
120,4118.717179,69155311.119533,26.090926,1.057641,4
121,11753.913660,623279231.836791,26.813596,0.975825,3
122,8389.300433,522223298.019349,26.048856,1.108784,3
123,5586.899692,275016178.777394,26.693852,1.038050,3
124,4635.021846,109432501.714079,26.313027,1.080511,3
125,9093.213359,524204235.916446,26.196622,1.025222,4
126,4063.050615,72144129.528542,27.464243,0.966309,5
127,4965.219221,91618149.297365,25.814184,1.107790,4
128,3093.893812,97916003.812238,27.177708,0.968419,7
129,3725.794567,86073665.843249,26.680811,1.059033,5
130,6170.293320,327880198.152141,26.717329,1.044793,3
131,3777.432258,45676277.536646,27.092154,0.998907,5
132,4326.225016,180144966.496610,26.724201,1.029178,7
133,4348.787183,82746350.070941,26.933489,1.055390,5
134,5424.940840,174353015.835475,26.583436,1.047952,0
135,6618.348368,250030687.348397,27.502365,0.961444,4
136,4708.281012,199824431.968397,25.759627,1.102298,2
137,10934.118544,505189761.297335,25.980698,1.085502,2
138,9721.301261,527176560.111436,26.132197,1.037515,6
139,8625.819800,417003629.719282,26.102564,1.095055,6
140,14392.116833,842889264.299900,25.915388,1.091961,4
141,11359.043993,291021830.356673,26.113169,1.090551,4
142,12099.837983,758150544.507115,26.557184,1.055755,3
143,9506.452548,552233037.035265,26.279453,1.076055,4
144,6635.361862,290693549.794273,26.331135,1.047686,3
145,4709.038615,89853275.284062,26.228426,1.070690,1
146,9155.121738,212827534.589730,26.136855,1.090926,2
147,6801.565050,184402678.386057,26.633181,1.040933,4
148,8101.418947,439600951.690502,26.069832,1.079699,6
149,14014.852938,876268139.627767,25.572825,1.097417,1
150,12198.780975,845156865.617812,25.654493,1.128197,4
151,17318.710403,1074228822.944644,25.814796,1.102844,4
152,17875.263908,1211128710.710069,25.219973,1.213452,2
153,9831.781476,631215846.548749,26.060465,1.061483,1
154,15960.025191,1100779466.174119,25.276676,1.140725,4
155,15020.753132,914627182.032808,24.592324,1.248073,5
156,10935.131298,381078035.417160,25.644627,1.100387,4
157,22697.094239,1468969777.363220,25.121177,1.160437,7
158,17274.470815,1379650097.177437,25.118380,1.189936,5
159,13270.845075,615304704.070027,25.321018,1.136592,1
160,20678.891306,1293037953.242774,24.932073,1.211205,3
161,11670.605844,816885452.051222,25.512834,1.153378,5
162,17535.282453,1343460048.114184,24.738413,1.146193,6
163,11226.130853,421727881.356808,26.105455,1.116729,4
164,17330.484539,1558801368.178041,24.637479,1.207169,5
165,23201.038756,1482052508.716562,24.424307,1.249098,3
166,15937.194212,1265579715.760536,24.710793,1.189298,5
167,26933.189988,2020473940.073865,24.241376,1.294847,6
168,23734.430582,1447486960.840723,24.712053,1.218721,3
169,14273.058418,926595507.569883,23.795559,1.417475,3
170,23832.081481,1829734021.201333,24.005251,1.379666,4
171,33196.395531,2020010258.970742,21.934729,1.774662,4
172,23509.887427,1162901365.963081,20.802795,2.137192,4
173,36784.943172,1851813383.971835,20.405792,2.252734,0
174,28124.644298,1598631889.500654,18.599456,3.332357,2
175,38070.604676,1967907260.511280,17.258166,4.229901,3
176,37297.779344,1875092458.571292,16.960273,4.477721,2
177,31978.553209,1662711689.111097,15.733166,5.642889,3
178,34435.484046,1523515491.511945,15.563584,6.051809,3
179,33826.035675,1840716404.028730,15.396689,6.111194,3
180,37614.649385,1281185036.330290,15.064587,6.207793,1
181,41468.401813,1978072754.501606,14.327427,7.266043,3
182,36621.027780,1508179488.380735,14.119215,7.319918,3
183,37365.873620,1770742118.099100,14.659505,7.148994,3
184,44679.834908,2020092042.352383,12.985212,9.243934,1
185,39635.331249,1745452490.800729,13.827303,7.838086,3
186,36372.334757,1661986763.269663,13.912895,7.692589,2
187,41659.490410,1920064840.231743,13.521956,8.921069,3
188,43064.426036,2025357117.214088,13.119077,9.273504,3
189,40351.623702,1938148931.366377,13.480772,8.313773,3
190,40250.047056,1907080369.828603,13.382630,8.930326,3
191,38970.544770,1940390957.881660,13.489854,8.778024,1
192,39664.462533,1787784538.861130,13.522751,8.569036,3
193,36646.407266,1760612111.037632,13.058053,9.489436,4
194,42177.562423,1900004833.569362,13.517702,8.329333,3
195,35434.637407,1605230691.455418,13.021102,9.770886,3
196,38437.766249,1502259127.411711,12.895491,9.402652,1
197,37382.389992,1787365695.083142,13.041765,9.857043,3
198,35692.893270,1712264695.812516,12.820706,10.034267,3
199,37783.466302,1824139903.795772,13.001262,10.114138,1
200,35636.809551,1742182216.027640,12.489450,10.559994,4
201,34895.320282,1771195748.240583,13.105883,9.804827,3
202,39944.866958,1839445588.807512,12.591534,9.783050,1
203,34978.059943,1644290431.668907,12.372034,11.109225,4
204,34760.864916,1862339879.429249,12.494207,10.944241,0
205,24915.770640,1237955514.509278,13.073392,11.213731,4
206,23092.241985,1181456885.765792,13.565000,10.234088,4
207,35296.270968,1601866413.894477,12.909302,9.454266,7
208,33337.573362,1406877229.339321,12.724534,10.825601,4
209,33816.378629,1792732003.120227,12.651878,11.068833,3
