generation,avg_bb_size,var_bb_size,avg_shortest_dist,swarm_density_count,prey_neurons_connected_prey_retina
1,14843.216735,546553864.957140,26.560618,0.970266,8
2,17005.241514,812558283.027087,26.985300,0.906903,6
3,12387.265060,574741423.033490,26.445810,0.936705,5
4,17668.719641,971628871.171943,25.801933,1.000069,8
5,17438.440302,721063438.114777,26.627889,0.942489,6
6,18177.285639,847306346.910399,26.070051,1.047318,8
7,6867.744991,196122463.368309,26.210476,1.000031,8
8,17435.088953,1047046940.582968,26.282859,0.978638,7
9,11388.762235,451793829.865838,26.074856,0.979266,10
10,17434.389551,1101377760.804070,25.859825,1.034830,7
11,6617.525017,214103695.780906,25.904360,1.025559,6
12,10525.687731,754347564.408518,25.046577,1.147455,8
13,5711.551989,365704407.337563,25.673712,1.074200,8
14,15756.143590,1060536823.139605,25.376225,1.149668,9
15,11578.620618,631130210.740170,25.486940,1.102358,9
16,5911.170101,163199125.379694,25.988194,1.038938,5
17,15641.733141,1239715353.999803,24.763396,1.212587,8
18,29874.413457,2178735731.169734,23.969359,1.297068,10
19,28214.915657,1857522689.104522,22.742500,1.481347,8
20,24314.806585,1598489489.035091,23.660214,1.365985,8
21,15621.741626,1198752298.994063,22.593214,1.484665,7
22,13489.512380,881241935.992061,23.708869,1.319748,6
23,34169.827397,2275466866.734840,22.968679,1.534130,8
24,25891.146714,1980133385.522616,22.505476,1.656187,9
25,15678.564458,874662711.666389,22.866438,1.481869,4
26,28613.652978,1975338531.813857,21.166477,1.863433,7
27,25930.105611,1952456736.699602,22.016586,1.725895,9
28,25636.590822,1662558711.981720,20.407704,2.135828,9
29,21610.863337,1374122474.765615,21.555733,1.822989,3
30,30408.971946,2095804347.009109,21.676240,1.794400,3
31,31252.706246,1933927957.101584,20.037088,2.354191,8
32,34118.052480,2264466271.344432,20.278133,2.066566,9
33,27387.662663,1626949306.836470,20.617935,2.056356,10
34,26289.979060,1511699415.396899,20.461857,2.183715,3
35,25957.381591,1352832905.766451,19.164755,2.651163,6
36,33194.394667,1814913340.835037,18.809866,2.644621,8
37,26757.876672,1397419113.895540,19.139356,2.583285,6
38,33919.630166,2146172949.754318,18.328391,3.120473,9
