generation,avg_bb_size,var_bb_size,avg_shortest_dist,swarm_density_count,prey_neurons_connected_prey_retina
1,462.914839,525522.345892,28.499734,0.910507,3
2,922.655489,8827928.209106,28.149074,0.964750,6
3,420.388403,350078.688019,28.299105,0.976001,6
4,460.418718,451122.713521,28.145092,0.941211,6
5,770.504996,3807356.965446,28.374922,0.899040,6
6,493.806941,498512.402586,28.519765,0.920930,6
7,557.634865,1611953.003821,29.152744,0.898581,6
8,647.909308,2168650.987224,28.553048,0.936736,6
9,509.460638,987273.790665,27.983971,0.940154,3
10,899.578932,4896870.232205,29.173249,0.889762,6
11,1188.658048,7958137.750544,28.162273,0.928651,6
12,885.039165,1801198.279853,27.411233,0.949182,8
13,1467.341388,8432673.710172,27.592767,0.951821,8
14,1741.492989,26553985.985641,27.582474,0.921369,7
15,2530.868178,39504921.474149,27.788283,0.969626,7
16,1945.491395,24824377.720516,26.984867,0.986206,6
17,8332.885037,484786989.778321,27.629064,0.945537,8
18,2579.411886,45561344.883262,27.954988,0.910423,6
19,5020.706010,147980587.901082,26.807464,0.981690,7
20,11542.358438,582540751.890848,26.806550,0.991196,6
21,5492.391620,164471783.511388,26.053227,1.075358,7
22,4355.677886,114382414.576377,26.308537,1.027622,8
23,10371.946137,675294926.139055,25.600727,1.151360,4
24,9724.809419,845212523.425002,25.956985,1.085474,5
25,13636.857629,1054186472.821345,25.066771,1.153581,7
26,16768.930339,717369689.235044,25.673220,1.118897,7
27,13424.941681,920738428.634370,25.157306,1.194469,7
28,18466.188473,1244890663.409384,24.868047,1.200249,7
29,6357.863391,277342672.943958,26.118826,1.087158,5
30,8995.472142,501928922.272186,24.871620,1.206974,8
31,10355.868582,518746779.091968,25.632162,1.116994,7
32,14540.480446,1099606217.467237,25.726877,1.152148,4
33,16459.170010,1199402795.033787,24.979245,1.196247,5
34,8148.527363,467643389.922797,25.190734,1.170030,7
35,14198.740683,777231107.387193,24.908871,1.187768,4
36,13884.945828,864603416.864061,25.785421,1.100370,8
37,9131.585044,426790920.737877,25.750346,1.115859,6
38,7646.126713,484406339.054639,25.804503,1.154062,5
39,10572.377413,286975329.633600,25.578790,1.159895,5
40,14090.902724,1028378612.358629,24.719365,1.224324,4
