generation,avg_bb_size,var_bb_size,avg_shortest_dist,swarm_density_count,prey_neurons_connected_prey_retina
1,399.059889,50035.058860,28.824351,0.910216,7
2,525.666683,202577.303191,28.434266,0.926395,7
3,549.719417,133122.453771,28.850107,0.888662,8
4,477.592449,92601.395368,28.725028,0.910768,7
5,552.432328,433904.720470,28.553236,0.911230,7
6,553.412197,125685.881811,27.835093,0.974457,6
7,532.586275,185645.004912,29.113371,0.875228,7
8,547.403753,222771.297476,28.908945,0.914975,7
9,499.961833,93439.913721,29.085586,0.879507,3
10,472.363289,79421.753470,28.967594,0.901071,6
11,429.470691,48503.375142,28.696355,0.928056,7
12,445.800750,57159.825158,28.525255,0.897372,6
13,427.025872,83834.328569,29.421554,0.867917,10
14,458.507336,67831.007031,28.537772,0.949533,8
15,707.329630,357312.289713,28.232215,0.949750,10
16,483.922069,74147.836008,28.382342,0.945404,6
17,530.966840,137654.110851,28.738702,0.906678,7
18,459.108457,85227.436007,28.699273,0.919632,7
19,584.139882,188107.148404,28.978087,0.910161,6
20,456.799738,59841.461733,28.532265,0.929537,5
21,379.258324,33472.354547,28.399462,0.937471,7
22,378.702670,37225.850420,28.321314,0.942665,7
23,558.285310,176446.882949,28.639489,0.934024,7
24,554.887921,137307.353919,28.666811,0.906633,6
25,454.595979,62047.381570,28.591895,0.915627,7
26,551.924672,271760.721010,27.982816,0.952351,6
27,455.076716,69688.709391,28.091164,0.934385,7
28,589.321166,238973.929882,28.423307,0.938526,7
29,486.438796,99613.282279,28.920440,0.911395,6
30,481.915821,242003.910038,28.259974,0.948280,4
31,353.527017,28818.054403,28.712398,0.895270,9
32,560.012179,232463.842604,28.592945,0.951997,5
33,470.130934,81434.552982,28.805692,0.881394,9
34,449.216938,185930.276314,28.596895,0.899489,7
35,524.714406,101138.719958,28.606379,0.911583,4
36,541.095360,165100.166265,28.740948,0.919266,9
37,479.186612,87852.729399,28.217596,0.935303,9
38,408.852767,57592.070890,27.722705,0.965042,8
39,396.139398,70964.767060,28.567551,0.938143,6
40,459.925964,65437.814073,28.538039,0.923746,9
41,544.719491,205177.363371,28.708476,0.912061,8
42,490.242757,142603.955051,28.888951,0.892528,3
43,630.859196,425556.135665,28.441165,0.944006,7
44,625.001411,340661.658157,28.756047,0.926075,8
45,564.521873,130672.809037,28.165610,0.948733,7
46,483.002969,79850.602660,28.443855,0.926166,4
47,619.999320,274904.345138,28.123595,0.941505,8
48,653.479004,336035.015161,28.252398,0.934305,3
49,595.451203,217617.552225,28.211680,0.936077,3
50,476.584104,68472.615519,28.341888,0.950656,4
51,510.910197,159365.527200,28.382229,0.935991,6
52,661.307471,229582.493657,28.200794,0.966244,6
53,471.279651,80408.272651,28.417152,0.936405,2
54,725.441488,368184.715288,27.914440,1.000275,3
55,576.686311,208180.925846,28.388266,0.945596,8
56,494.671691,75700.716250,28.205793,0.936798,6
