generation,avg_bb_size,var_bb_size,avg_shortest_dist,swarm_density_count,prey_neurons_connected_prey_retina
1,559.337841,299229.168349,28.968105,0.913397,7
2,494.338911,105656.744848,29.296872,0.889980,7
3,506.918771,107126.544636,28.932718,0.924159,7
4,496.932382,114989.797816,29.244069,0.899624,7
5,509.117784,117481.445105,29.808339,0.885516,7
6,434.930796,62974.164141,28.471417,0.946467,6
7,516.617041,110713.677043,28.539104,0.921923,3
8,463.455129,70883.968035,29.417686,0.866028,4
9,579.748208,203631.740443,29.168177,0.880005,7
10,604.481190,315083.733564,29.115313,0.901288,7
11,477.079110,99957.710335,29.078393,0.908822,7
12,511.479740,102277.380036,29.268110,0.889415,7
13,479.065600,118626.832575,29.350706,0.924473,3
14,485.728594,57263.914946,29.885936,0.856462,6
15,516.530677,100969.460527,29.592744,0.883713,6
16,540.090383,231765.771908,29.134418,0.893289,7
17,533.088113,104308.415567,29.274866,0.922386,8
18,485.700889,146588.516255,28.933726,0.930694,6
19,498.681418,93055.534566,29.691772,0.870786,6
20,572.120976,173867.542984,29.069277,0.904988,6
21,524.126797,111424.513079,28.596094,0.934952,9
22,454.731152,62162.441436,29.511966,0.870789,8
23,508.424311,136888.646572,28.885413,0.915387,6
24,509.479755,133721.579346,29.215235,0.886796,10
25,516.268375,115078.369863,30.005442,0.828014,3
26,526.004339,149097.738179,29.140065,0.928051,5
27,515.368763,115920.795897,28.918289,0.918813,9
28,501.294146,95308.872325,28.451404,0.940203,15
29,528.296967,169261.237499,29.160837,0.898208,6
30,580.839087,175512.185061,28.878594,0.909589,5
31,457.136882,81560.504475,29.584838,0.866765,6
32,483.610073,88900.326613,28.891602,0.917191,9
33,537.741502,164321.685153,28.582483,0.941089,4
34,508.053392,139815.382376,28.864929,0.908815,8
35,530.600555,176917.892930,29.015038,0.927267,5
36,490.256863,129123.487699,28.946751,0.936175,3
37,562.317535,157530.198240,28.614207,0.917517,5
38,472.286614,90671.754909,29.491243,0.891657,7
39,460.518300,104386.225333,29.218315,0.883920,4
40,460.546955,96775.396998,28.574514,0.919197,6
41,479.245564,81439.454092,29.128157,0.899643,8
42,523.750805,147903.896591,29.476123,0.905885,6
43,532.776318,207888.872065,29.003990,0.922777,7
44,427.040558,71462.292799,29.072559,0.924415,3
45,499.859913,124525.190084,29.341670,0.907934,6
46,560.797818,188596.941553,28.789045,0.916314,4
47,480.273375,105902.794986,29.182065,0.894288,5
48,541.329147,191959.172784,29.455959,0.887829,6
49,533.932363,167474.371857,28.347667,0.951249,2
50,487.202849,112358.789023,29.632600,0.862858,8
51,522.542552,102644.328615,29.437124,0.876044,4
52,606.592073,330285.829960,28.915474,0.908134,4
53,475.555814,76043.877826,28.891073,0.892282,4
54,545.850880,220490.498959,29.102276,0.906171,7
55,493.551052,89399.106734,29.562387,0.871526,3
56,502.140956,154230.477179,29.415132,0.899041,6
57,542.493542,157633.737448,29.194825,0.893413,4
58,540.596672,228634.560826,29.299643,0.897109,10
59,487.207996,74021.886399,29.061200,0.911477,9
60,521.827810,118000.703903,29.076626,0.921796,6
61,531.013486,121319.016711,28.762665,0.926905,6
62,557.366088,164644.252752,29.386884,0.897559,7
63,522.866695,143140.187511,28.996619,0.908616,4
64,531.568043,111490.851898,29.423412,0.901180,4
65,530.028853,108356.021075,29.264551,0.922291,10
66,457.938561,70823.896886,29.099726,0.933914,6
67,599.476962,206723.191303,29.413424,0.865917,3
68,654.805132,405215.841930,29.404596,0.878202,5
69,480.878464,103959.078749,29.019343,0.898159,5
70,487.158679,108275.249163,29.782476,0.857968,5
71,631.945973,233563.997858,28.921231,0.914972,6
