generation,avg_bb_size,var_bb_size,avg_shortest_dist,swarm_density_count,prey_neurons_connected_prey_retina
1,479.210164,70253.690256,28.921931,0.896540,5
2,553.810895,186882.796027,28.757628,0.906835,3
3,579.276831,219324.818847,29.408525,0.874223,5
4,495.938132,115298.714552,28.949252,0.909706,5
5,541.455490,207020.388723,28.974995,0.909792,5
6,526.044825,151895.436589,28.528766,0.955855,5
7,522.657939,85413.070471,29.131287,0.876467,5
8,456.193718,136829.713311,29.457143,0.894044,5
9,534.266362,124194.170502,29.407538,0.894959,4
10,485.015140,92170.188182,29.062250,0.889365,5
11,535.223979,148097.974580,28.998724,0.909503,5
12,494.413029,97015.064246,28.878710,0.934545,5
13,501.261062,104586.280688,29.126430,0.901356,3
14,496.844636,106506.499912,29.548867,0.869013,4
15,506.518475,177643.785733,29.493975,0.863309,7
16,527.124951,131206.721075,29.484017,0.900559,4
17,465.807329,106593.367742,29.609612,0.856644,5
18,530.953776,146594.592157,28.564351,0.934289,3
19,507.457010,109518.213742,29.337469,0.905568,6
20,514.109878,131261.313619,28.567719,0.942089,4
21,478.168551,146043.518244,29.241316,0.883997,3
22,441.018921,67422.889357,29.260036,0.887294,2
23,504.070759,117652.608160,28.560036,0.932175,6
24,463.936507,80212.257088,29.068151,0.903907,5
25,494.008674,102531.735660,29.190516,0.910421,5
26,488.389913,105272.917302,29.031634,0.904858,3
27,515.449344,126693.265939,29.188548,0.898997,5
28,473.501981,74303.038464,28.990032,0.907586,5
29,530.384654,110273.843856,29.242064,0.893785,4
30,510.768503,141211.379769,28.857484,0.920705,3
31,578.095229,338406.491171,29.196350,0.905668,6
32,445.677458,82912.742408,28.669139,0.929739,4
33,505.331535,120366.344660,29.097156,0.942239,6
34,578.751774,308073.135418,29.345480,0.884375,5
35,469.828331,85952.059472,28.833778,0.948084,3
36,597.609315,233171.240449,29.195873,0.894207,5
37,427.252762,65725.181744,28.849490,0.902803,4
38,503.729424,80556.553087,29.286355,0.904685,2
