generation,avg_bb_size,var_bb_size,avg_shortest_dist,swarm_density_count,prey_neurons_connected_prey_retina
1,397.866267,45273.379792,28.798303,0.904650,3
2,490.488336,127718.418059,28.966268,0.883916,3
3,537.509585,136408.382184,28.422321,0.949506,3
4,540.479091,123721.367382,28.752955,0.923652,4
5,526.513087,130196.140232,29.539121,0.891390,3
6,468.029760,64043.603207,28.858419,0.915104,3
7,420.297445,69442.038585,28.364805,0.937561,2
8,658.594465,644385.000202,28.898668,0.878872,3
9,458.802455,117814.956767,28.785880,0.939904,4
10,487.251656,74829.883440,28.979811,0.909944,3
11,485.021390,102896.606912,28.678080,0.951492,5
12,739.047577,616559.195664,28.346753,0.922347,1
13,567.773688,234118.512739,28.654319,0.934528,3
14,411.806943,53536.048422,28.644029,0.923552,2
15,480.813594,66243.255762,29.001159,0.891627,2
16,591.114975,186650.949039,29.149291,0.879746,3
17,542.573278,171916.459067,28.582688,0.949349,6
18,592.448681,243084.201953,28.790148,0.946662,2
19,546.069383,145999.254381,28.510551,0.925921,1
20,701.759557,810409.575772,29.233093,0.895855,2
21,512.645825,140348.405295,28.963406,0.949044,2
22,641.632286,273875.249054,28.993775,0.918181,2
23,490.182277,168416.286599,28.765401,0.931553,2
24,495.541835,126205.787567,29.218329,0.898753,3
25,496.540694,134863.747633,28.617081,0.918079,6
26,485.447280,66294.805372,29.106174,0.914930,2
27,594.553702,271741.514982,29.283395,0.896833,2
28,469.645692,106837.805330,29.838518,0.857223,3
29,540.183750,164770.332722,28.696980,0.933966,2
30,521.413048,135354.866177,29.344245,0.900652,4
31,499.496532,77118.747090,28.703918,0.930928,3
32,490.477438,126543.679732,29.297962,0.898137,3
33,618.284328,393740.821364,28.901518,0.909391,4
34,462.249054,73910.167600,29.044039,0.903200,2
35,526.326009,143548.436415,29.365386,0.893424,2
36,454.398945,89602.481203,29.171281,0.888336,1
37,600.221229,125576.806957,28.952989,0.914217,3
38,750.845590,1148010.654791,28.645454,0.948716,2
39,593.264601,258097.977018,29.113271,0.927031,4
40,577.926111,108870.793422,28.756957,0.909093,2
41,513.260587,125170.199189,29.276272,0.917077,2
42,547.678894,207369.010415,28.787947,0.933153,2
43,497.190012,75849.871222,28.831559,0.937137,1
44,572.739992,161809.282506,29.206284,0.900971,3
45,522.816609,78880.662823,29.015344,0.913628,2
46,523.830173,179328.958639,28.824517,0.914418,2
47,531.144826,361204.580924,29.713131,0.872707,4
48,635.238841,385949.892195,28.622168,0.924951,3
49,637.881780,286228.441543,29.136581,0.889681,2
50,545.860320,180738.194828,29.085800,0.905452,1
51,504.961334,129186.226008,28.554255,0.967198,3
52,490.930574,77197.562612,29.130742,0.908236,3
53,477.631903,92479.789186,28.727441,0.938570,1
54,496.074050,85333.163750,29.150253,0.936504,1
55,502.500375,108736.825284,29.601045,0.887971,4
56,690.215290,987660.160277,29.477267,0.870713,2
57,451.806408,78871.510845,29.394395,0.894467,1
58,526.049443,137257.175517,29.024409,0.935298,2
59,474.329115,125914.714324,29.387189,0.857286,2
60,466.519248,74326.620284,28.879966,0.934557,4
61,488.150714,103728.440805,28.719081,0.959698,1
62,486.114839,71264.212827,29.525744,0.857852,3
63,499.173039,130740.662012,29.091296,0.880406,1
64,468.223988,58571.679547,29.156869,0.937217,1
65,476.078305,87099.856504,29.017502,0.915381,1
66,552.805488,247643.421174,29.596075,0.886250,1
67,470.530457,92966.955485,29.256967,0.894964,2
68,549.459249,189785.019092,29.388953,0.881350,2
69,542.510097,154362.917487,29.430872,0.878295,1
70,587.625295,163413.245977,28.891324,0.936334,1
71,440.499875,76528.767211,29.447089,0.878646,0
72,524.628023,194313.498168,28.962034,0.922707,2
73,513.009198,125858.185097,28.938761,0.883956,1
74,560.320191,302074.866493,28.880600,0.922686,1
75,437.677479,61175.940014,29.126589,0.937024,2
76,472.739683,91250.980526,29.424537,0.893135,1
77,511.647012,89637.486724,29.266831,0.884846,4
78,536.691460,158387.792210,28.923252,0.904613,2
79,518.595259,120212.766883,28.956612,0.916266,1
80,499.656359,92318.779954,28.826654,0.925631,2
81,511.221002,207129.410313,29.271608,0.906764,2
82,516.185901,122715.616395,29.264243,0.907574,1
83,444.759344,73137.531977,29.654736,0.856503,2
84,487.046169,116393.027561,29.558224,0.881822,1
85,440.064381,63129.806821,29.439218,0.884155,2
86,566.793978,161268.356852,29.447351,0.879586,2
87,465.622543,103887.650098,29.410493,0.866672,2
88,456.291527,91272.949416,28.968887,0.922526,1
89,466.486599,75591.081463,29.499054,0.877859,2
90,540.943498,140915.405103,29.099354,0.890419,5
91,467.345290,86441.273849,28.750742,0.921513,1
92,501.148693,124745.901754,28.730996,0.920298,1
93,461.003413,52861.019336,28.949025,0.918104,6
94,412.684497,59917.960201,28.964692,0.928073,1
95,509.403702,61691.046431,29.169985,0.905734,3
96,469.739067,74454.935416,29.166119,0.891356,6
97,480.089074,115124.627422,29.410199,0.874498,3
98,549.397808,398807.644394,29.493530,0.891884,0
99,545.439152,204256.622475,29.260258,0.901168,1
100,568.012805,173622.176405,28.741210,0.925394,2
101,686.671609,597425.240487,29.080329,0.895823,1
102,519.059508,190623.042536,29.469017,0.855107,2
103,486.587637,103775.598947,28.945236,0.880391,1
104,504.080975,125132.536029,28.663846,0.955978,1
105,451.649849,77969.022884,29.243795,0.876461,3
106,502.870276,84155.587783,29.131260,0.921574,1
107,443.724396,79233.296570,28.697432,0.914983,0
108,452.950573,95238.112130,29.126043,0.888452,1
109,456.352250,87635.302390,28.985783,0.907238,1
110,647.199593,590220.371166,29.020381,0.887904,4
111,481.978419,98966.658542,28.996420,0.909686,1
112,478.181935,104532.187073,29.483762,0.892695,1
113,498.137971,82741.712680,29.191634,0.888515,2
114,516.342821,139852.274922,29.524196,0.876315,4
115,462.954846,85135.384867,29.339401,0.887729,1
116,477.742356,85404.235818,29.850023,0.871257,0
