generation,avg_bb_size,var_bb_size,avg_shortest_dist,swarm_density_count,prey_neurons_connected_prey_retina
1,483.352531,97178.055552,29.194660,0.896989,7
2,649.212142,430612.096307,29.625141,0.885090,7
3,620.730440,246871.820689,29.293529,0.901977,7
4,591.189838,217615.346005,28.855505,0.919776,5
5,565.376734,140660.686795,29.272575,0.908445,8
6,539.947341,147798.644658,28.841572,0.921323,6
7,482.496954,90397.906304,29.069702,0.922655,5
8,567.619481,201820.886222,29.282080,0.890606,7
9,567.246787,159377.834906,28.935129,0.936924,7
10,505.502903,91398.174063,29.560135,0.855569,8
11,555.789695,116186.699567,28.850789,0.901404,7
12,632.875291,432082.171518,29.654165,0.854838,5
13,585.418104,184903.548245,29.045743,0.923488,7
14,656.942389,668672.076684,29.432166,0.880718,5
15,617.052966,227387.181964,29.203257,0.883632,8
16,761.673598,600689.960239,28.990336,0.917259,5
17,586.934107,196230.084596,29.431025,0.884545,6
18,621.490184,257155.385779,28.855075,0.921111,5
19,651.822046,366075.403250,28.917642,0.916649,4
20,604.986507,196698.885562,28.923369,0.911222,10
21,558.638172,131017.216483,28.885042,0.926283,6
22,687.204998,747379.112091,28.759616,0.908552,7
23,570.649964,129947.486209,29.180757,0.910483,10
24,713.004254,367037.396652,29.075661,0.894903,13
25,636.426989,275811.473527,29.160114,0.930805,9
26,601.578594,263224.245938,29.052490,0.901687,6
27,641.939354,309779.213986,28.754620,0.927211,9
28,599.041507,310017.699284,29.466297,0.893204,5
29,702.554104,441965.407817,28.746910,0.942443,6
30,698.096775,462032.696083,29.246750,0.932041,7
31,682.596534,301997.893216,28.830219,0.920917,5
32,775.820496,865290.202989,29.159998,0.882712,4
33,941.623857,1927600.391391,28.296986,0.957873,2
34,1118.397112,2730745.701698,28.263852,0.963820,7
35,856.935822,795113.227764,28.424113,0.943094,6
36,1043.740214,3206419.311722,28.725160,0.915669,3
37,967.850403,892388.548008,28.074680,0.962569,6
38,1160.240284,2136984.763583,27.291970,1.006881,9
39,2573.051642,18496337.031697,27.784697,0.985230,6
40,1589.627043,4273438.666741,27.645180,0.997873,5
41,2335.436965,37015813.104726,27.420710,0.972011,6
42,1399.089241,4716334.120411,27.617522,1.008960,0
43,4247.945332,53773093.811311,26.608952,1.057699,4
44,5470.024269,187569090.949838,27.078600,1.036378,3
45,4110.544052,50520214.969561,26.596137,1.086212,3
46,1686.070032,12612320.512626,26.977895,1.023818,3
47,2816.523049,39246339.452761,26.618142,1.066859,6
48,1986.375490,20053496.145436,26.488891,1.058514,3
49,2389.716452,15649935.215077,26.767818,1.051293,6
50,4849.291390,86711189.746397,25.882750,1.095083,4
51,3625.855105,61093695.804992,26.375929,1.062389,2
52,7540.847306,273262369.529554,25.436076,1.137919,2
53,6662.572695,190817484.877076,25.797360,1.124420,4
54,11404.002137,686497184.182825,25.518933,1.151373,2
55,7783.892859,346519565.405066,25.872175,1.084663,3
56,7469.203286,171411597.472358,25.494216,1.111814,10
57,11912.275691,688306394.657084,25.414161,1.137756,5
58,9282.863619,422092931.399289,26.248793,1.065154,5
59,5806.682257,268414712.381810,25.942275,1.128133,9
60,1962.689210,13963965.066766,26.645778,1.034181,6
61,5966.476436,112067463.652099,26.358452,1.063936,10
62,3834.569557,82587729.794669,25.860213,1.115469,3
63,9840.484517,474204835.274644,26.224537,1.101498,5
64,4714.443838,88521530.838513,26.349610,1.088234,10
65,9684.219955,574913265.933219,25.850005,1.129055,5
66,7350.457230,172688849.910469,25.937952,1.097592,3
67,2885.971630,22836342.627836,26.112547,1.081338,3
68,4991.905629,152701969.701158,26.149941,1.110038,5
69,7840.898879,251169367.861903,26.076469,1.060689,5
70,7496.031233,366409241.359447,25.904378,1.131167,5
71,5651.378179,122961947.459672,25.925284,1.073320,6
72,3426.880876,54772252.216576,26.113109,1.101151,7
73,3183.575269,149425966.161653,26.068674,1.146071,4
74,2486.387032,48145940.383745,25.927992,1.121772,0
75,11187.919834,540629262.011348,25.606772,1.121393,0
76,9073.724805,359540885.066691,25.688562,1.128161,6
77,8521.011565,339836702.016531,25.625038,1.140784,2
78,2987.813905,55458417.058638,26.000162,1.094084,4
79,3975.607836,46935832.640546,25.966100,1.080208,3
80,2069.886475,16356162.745832,25.413135,1.155958,2
81,3795.663576,78973697.955108,25.790150,1.167287,3
82,3044.986783,31951566.474233,25.921091,1.104825,4
83,7823.358714,290090062.987481,25.569591,1.164074,4
84,8786.728154,716242584.900585,26.033084,1.086454,2
85,3137.324868,41708685.858848,25.789993,1.087050,6
86,1977.988570,8649852.043911,25.863924,1.116619,3
87,6121.287067,230872849.243275,26.445585,1.062892,4
88,5482.046371,155070290.037407,25.492024,1.147943,4
89,5321.666274,130673284.176905,25.441009,1.134071,8
90,14792.959657,1080016969.108347,25.477990,1.174417,6
91,6450.529703,113439415.750989,25.387136,1.180145,0
92,19527.510667,1266343251.320896,24.339838,1.269386,3
93,13914.876558,792642029.477042,25.143321,1.177037,5
94,6953.576123,207849445.966241,25.512763,1.167375,2
95,5070.321552,136657063.523963,24.676803,1.235085,3
96,13819.591413,910612242.123595,24.898543,1.309150,0
97,19785.845328,973048170.053363,24.552283,1.246790,3
98,5753.276898,88686842.947146,24.466838,1.263641,4
99,5660.736376,103518665.192583,25.484317,1.171521,5
100,3446.546741,170136402.041606,25.476546,1.115252,3
101,14176.649309,803754868.183979,25.169735,1.184244,4
102,4189.081481,79994127.314628,24.816238,1.171493,3
103,17695.187751,1318706853.461206,24.218343,1.288153,4
104,9947.216250,503762374.280695,25.318777,1.195750,3
105,17417.435953,963073016.867372,24.505915,1.250082,5
106,18237.644695,1161928112.610959,24.529451,1.261349,3
107,15887.111746,706967376.752489,23.772773,1.347081,1
108,24095.156392,1457646284.773147,23.205241,1.443933,3
109,19174.809110,1469376099.176222,23.793275,1.331196,5
110,24655.518853,1347566707.010452,23.395436,1.449510,0
111,22874.897130,1504401467.675351,23.957858,1.313971,3
112,27402.906438,1776184952.107049,23.362454,1.420214,3
113,24630.388605,1488810580.403518,23.389476,1.421999,4
114,14871.225021,1178555262.883494,23.262448,1.430204,5
115,24006.993359,1823757065.742988,22.981594,1.470335,7
116,33121.438733,1723833446.790497,21.767328,1.738837,3
117,21953.351719,1524881754.444231,22.733198,1.536222,3
118,34987.250968,2303632396.445119,22.294248,1.601205,4
119,38325.984965,2553899229.697579,22.180673,1.645545,5
120,32717.021864,1924297110.374514,22.048314,1.656507,3
121,37128.430761,2584645039.277013,20.814595,2.012090,2
122,40422.493724,2464808980.786979,19.994873,2.241716,4
123,31250.527428,2125425896.760499,21.138113,1.940243,6
124,40734.321869,2298744238.375795,20.681697,1.950438,6
125,33343.896529,1910369879.327465,20.718982,2.010653,6
126,47206.085563,2493041383.151765,19.647200,2.254241,6
127,49505.085458,2431763362.408989,19.580318,2.207529,3
128,43247.762326,2286395026.064764,19.832880,2.245913,3
129,43707.734705,1996885552.954177,19.552239,2.373620,3
130,43888.081929,2258722497.188556,19.324164,2.416747,5
131,45835.678132,2123277773.100598,19.424692,2.343757,5
132,36992.022001,2124828381.823010,19.779347,2.366673,6
133,47358.173414,2088460184.717916,18.737102,2.658116,4
134,46912.125768,2298039030.161172,19.049709,2.490144,4
135,46423.617419,2061866476.307920,18.396357,2.908058,6
136,45734.152074,1882404032.484310,17.967916,3.140420,3
137,42937.754427,2090726552.464684,18.476019,2.745335,3
138,47919.386678,2373937295.913430,19.134848,2.340138,3
139,42548.518220,1880937766.736719,18.048928,3.108035,6
140,41422.209527,2038592394.415041,18.620791,2.725569,3
141,45233.778853,2321344967.312239,17.530740,3.351472,3
142,48370.615845,1846019381.989255,17.232048,3.494802,3
143,47511.565090,2120539341.925292,17.615112,3.315144,5
144,45367.185092,1878906393.122040,17.208753,3.693136,3
145,50895.529813,2143676236.206687,17.253107,3.496263,5
146,46471.472285,2138456082.354666,16.232417,4.187966,5
147,44355.719700,2156507894.056308,16.749204,3.964984,3
148,48454.916945,1992153126.506621,16.519493,4.006884,5
149,44933.073085,1672058168.841470,16.437499,4.013775,5
150,40596.033528,1740341886.115059,16.968036,3.988621,3
151,46936.990116,2002969575.619431,16.392432,4.363719,5
152,46336.835140,1680448549.981199,16.342307,4.127640,3
153,47601.008990,2003126187.185605,16.854254,3.908281,4
154,48827.289854,1873068453.237527,15.778615,4.652388,5
