generation,avg_bb_size,var_bb_size,avg_shortest_dist,swarm_density_count,prey_neurons_connected_prey_retina
1,220.540486,17162.152775,26.180525,1.195335,3
2,269.092803,24286.681920,26.400119,1.146291,6
3,670.335752,1158286.566516,27.017096,1.102150,7
4,265.098935,25068.563944,27.257155,1.056519,6
5,258.727682,16178.155973,26.643233,1.075234,5
6,301.384738,64362.945605,26.913453,1.226725,5
7,453.711944,307267.554505,27.211100,1.006189,6
8,632.426320,535150.313524,27.452980,1.072155,3
9,401.293320,87557.785488,27.233266,1.018597,6
10,247.739953,16255.267807,26.809163,1.105190,5
11,682.628073,1457082.524449,27.560030,0.964121,6
12,356.179121,176642.795722,27.893215,1.012065,6
13,357.151732,48958.715197,27.297175,0.967453,4
14,320.345770,49886.805615,27.329190,1.036324,6
15,236.035126,12235.843775,26.438244,1.068101,5
16,276.429581,28931.135869,27.284303,1.094102,8
17,287.395781,44854.037480,26.772674,1.118517,7
18,351.018505,49892.463106,27.616134,0.993331,4
19,419.946737,250665.350704,27.292444,1.042587,4
20,383.548753,139823.567576,27.417694,0.981731,2
21,275.917130,19996.043354,27.546895,0.970890,2
22,364.956420,65894.068692,27.161124,0.994674,3
23,287.244642,24287.652096,27.523982,1.046136,3
24,387.227670,41817.165164,26.899864,0.995592,6
25,408.796555,174708.276062,27.709988,0.953565,6
26,416.423725,137878.634226,27.290170,0.955613,6
27,387.102955,141896.787939,28.080030,0.957277,7
28,923.287553,3743755.140840,27.059717,0.978224,4
29,368.760038,38705.088589,26.543807,1.033681,4
30,441.402397,146751.953407,26.861505,1.008537,5
31,752.305713,905825.511331,26.454264,0.988216,7
32,826.596678,1137374.431177,28.165593,0.977816,5
33,677.716972,522437.172293,26.797628,1.008082,5
34,1091.987826,2894541.122010,27.053251,1.028583,5
35,604.933421,320588.859053,27.245031,1.001484,7
36,456.387384,66615.104104,26.651478,1.103313,3
37,917.628863,1215029.833672,27.469200,1.041613,8
38,1886.660103,22027403.592797,26.142813,1.104305,0
39,1322.407979,3561730.246209,26.863889,0.991268,5
40,723.022569,676012.375457,26.838015,1.039249,5
41,1542.135467,3679737.803316,25.849740,1.107079,1
42,765.891415,460144.373055,26.610331,1.037507,5
43,3979.482518,197195467.539957,25.061471,1.172230,1
44,569.018549,238811.770733,25.940125,1.095390,5
45,676.297594,710427.828322,26.533936,1.093993,4
46,2559.032988,13951767.383903,25.230317,1.216513,4
47,1944.932077,13763530.023288,25.875685,1.100233,4
48,768.770148,405122.255086,26.422786,1.111009,5
49,502.907599,59217.106654,26.888632,1.044938,7
50,6452.018007,160267512.399822,24.985590,1.144878,6
51,1728.481921,4167819.233530,24.953811,1.172170,5
52,3092.041706,20452203.302544,25.368876,1.164776,4
53,810.827867,351449.845151,26.720027,1.085373,3
54,2920.122566,47965005.028518,25.485195,1.185437,4
55,1428.262111,2730594.876354,26.158686,1.151736,4
56,6601.937219,158827901.921309,25.357834,1.198358,4
57,865.764854,348610.084126,25.868832,1.140140,6
58,1197.276176,1418262.901517,26.232253,1.093508,4
59,604.997255,157938.685728,26.421885,1.110034,7
60,3928.753344,97690622.054544,25.211563,1.135042,9
61,1552.692452,2025618.632147,25.633567,1.225817,4
62,1088.319644,1066379.545274,25.761198,1.223028,4
63,1036.257538,930017.533822,26.169471,1.090168,3
64,1397.779932,1815070.384819,25.887676,1.124567,4
65,2083.161999,8962897.289447,25.898539,1.119135,4
66,1968.237382,5606934.650755,25.878549,1.151925,7
67,2617.744292,13723223.797721,25.910533,1.085821,6
68,1154.125639,920824.228004,25.500851,1.140770,8
69,2740.448243,41323350.876850,25.475676,1.235026,5
70,1248.484765,2045672.071214,25.887305,1.112061,4
71,4309.390180,44777192.852407,25.370220,1.150856,3
72,986.679586,850529.731709,25.494688,1.227950,2
73,1601.303239,11728905.804003,25.922143,1.149938,11
74,4343.768122,99569867.727175,25.057718,1.159872,4
75,2071.367922,6663467.232534,26.805700,1.066916,3
76,1235.682458,2654823.317867,25.703112,1.123474,7
77,557.943055,156226.374681,26.020251,1.116553,3
78,3111.016230,32016318.762979,25.423239,1.082244,3
79,1419.217280,1175150.272145,26.164991,1.140072,6
80,612.672740,103508.619628,25.645350,1.144897,6
81,652.402256,318693.293795,26.413930,1.096659,3
82,1265.362374,3064620.994783,25.906784,1.132205,3
83,1273.816382,14761180.914517,25.556932,1.182270,3
84,713.271303,277115.678323,25.414377,1.112222,3
85,656.345140,311415.707313,27.039104,1.049134,4
86,1711.217629,10549585.383753,26.611166,1.046346,5
87,558.066433,128691.379705,26.737154,1.034680,3
88,680.979099,294423.879571,25.981816,1.134311,5
89,621.083543,243554.444104,25.819445,1.144151,3
90,3445.688733,37598832.507231,26.337111,1.041515,6
91,869.310542,431974.250151,27.409391,1.074964,1
92,845.239022,766513.579240,26.972527,1.094630,5
93,2218.389351,12362620.414005,25.648245,1.145313,0
94,574.647068,105060.165901,27.860590,1.002767,0
95,2380.237945,13069580.911050,26.930132,1.107805,6
96,939.932031,2819054.376221,26.590660,1.037207,8
97,712.854870,402084.711667,26.723231,1.105723,4
98,1059.699849,1136532.275865,26.792841,1.046952,0
99,785.866715,197725.188234,27.037035,1.052977,4
100,875.217707,676734.113153,26.885593,1.012424,5
101,556.068001,98230.556235,27.479733,0.999784,5
102,562.825137,231880.311594,26.548529,1.092931,4
103,2579.634430,39107007.848458,25.747026,1.148451,11
104,1288.698926,4645571.660795,25.987502,1.111446,3
105,532.293331,118517.013703,26.014981,1.157156,5
106,2640.963570,13192134.808237,26.674554,1.104160,3
107,3343.450377,96344927.995361,26.633300,1.100463,3
108,3471.097834,27635730.525793,25.833298,1.212314,5
109,2726.174765,14396673.408504,26.158573,1.121802,3
110,1344.637104,1835885.663313,26.084968,1.179499,6
111,807.927535,316041.238775,26.355955,1.153846,3
112,1401.546531,2807542.484956,26.497893,1.066630,4
113,3712.230534,43939352.996341,25.460856,1.189827,5
114,2516.633337,22251860.805087,24.993772,1.283994,4
115,1057.554787,555230.911719,26.452410,1.143621,4
116,1522.671738,4710026.112707,25.686891,1.123635,10
117,744.126170,607928.613968,25.887520,1.189659,4
118,2398.682143,16052993.220222,26.193656,1.144673,4
119,2696.196045,12508691.711988,25.513287,1.258100,4
120,2375.114496,9184206.697986,25.320707,1.259496,5
121,969.244405,1368226.953448,26.408576,1.167496,4
122,869.036499,317566.875227,26.294920,1.277716,5
