generation,avg_bb_size,var_bb_size,avg_shortest_dist,swarm_density_count,prey_neurons_connected_prey_retina
1,2533.222695,23771036.432429,24.326184,1.311625,8
2,1522.236496,2318193.448695,24.876444,1.293045,8
3,2489.552576,5253718.385912,25.282176,1.227762,8
4,3456.404600,28891674.069602,24.093627,1.329572,6
5,5698.548113,77290824.979396,24.128735,1.344173,8
6,6414.097574,113565481.310368,24.128346,1.399624,8
7,6015.549291,141989523.760768,23.884576,1.283598,7
8,968.129060,1057302.738585,25.128298,1.235808,8
9,2552.931859,14228306.794235,25.334669,1.156926,7
10,2148.775432,7868574.295114,24.078513,1.418632,8
11,3174.824680,27347966.006273,24.368662,1.276583,8
12,1202.399019,926416.785697,26.244209,1.202962,8
13,4674.364859,58293838.609811,25.644368,1.177673,8
14,3304.784825,64830682.231174,25.326017,1.198129,5
15,2230.640862,36856274.427099,25.970913,1.163040,5
16,5486.842218,161469159.971002,24.780287,1.399753,7
17,5783.134660,134496244.300638,24.486173,1.238593,5
18,1950.655116,3954618.043357,25.306302,1.260728,5
19,2121.297413,38695596.400969,24.380167,1.323971,6
20,1963.718537,5944398.342983,25.487024,1.158328,8
21,1565.269332,3163014.144513,25.367406,1.207412,7
22,4068.812172,21094194.327406,25.177850,1.266502,9
23,846.418905,287888.909619,26.265519,1.197994,9
24,1414.026086,1959807.751154,26.109629,1.226344,8
25,1408.248028,2338342.114992,26.032801,1.172631,3
26,958.154154,385649.201077,27.064174,1.078722,8
27,1233.680801,1928359.392621,25.075182,1.254820,9
28,790.100092,284518.442804,26.720662,1.119176,9
29,4087.156781,40245897.133253,25.863501,1.179228,7
30,946.628496,1144387.483859,25.447027,1.246015,2
31,2019.800398,5924687.048003,25.722478,1.204632,11
32,1045.717048,1108122.118460,26.860820,1.079237,9
33,2115.972920,7209959.949047,26.613022,1.051229,10
34,2901.409082,32726922.856964,25.546834,1.196685,11
35,1639.089967,4731701.955725,25.481574,1.139252,8
36,4027.949941,33509726.262189,25.559127,1.116219,4
37,1622.058282,4584198.083291,26.117206,1.107675,7
38,1715.143475,4286449.437523,26.157488,1.132650,6
39,1243.565592,1313581.181659,27.154146,1.037788,2
40,1996.200868,20518303.053555,25.921447,1.134437,6
41,2119.558533,23274387.780397,25.979551,1.180597,2
42,1009.407848,2169539.704185,25.608475,1.188849,8
43,2618.792506,18643970.428404,26.308753,1.199179,4
44,884.078637,483345.738651,26.181162,1.123141,6
45,567.256189,195468.313512,27.436499,1.046261,13
46,1947.436725,8685157.152034,25.910110,1.134361,8
47,877.424841,875684.437239,26.812344,1.075017,9
48,613.983043,174881.564938,26.555609,1.087362,10
49,1116.897628,1541193.692205,25.296667,1.169800,11
50,819.919914,781355.720860,25.959818,1.116518,8
51,850.594749,620016.363923,24.699292,1.218530,9
52,630.873805,155285.005646,26.738472,1.131187,9
53,658.122646,291016.539709,26.352321,1.057492,9
54,2324.464070,12038041.052839,26.113307,1.123789,5
55,717.530878,272986.537201,27.456164,1.108186,11
56,1209.717260,2031449.861451,26.301037,1.135322,3
57,611.311266,513252.198965,26.354383,1.105078,6
58,502.441525,80005.753576,27.333890,1.021666,14
59,3059.661374,59573989.196034,25.950611,1.131079,8
60,854.617847,1369138.074264,26.491129,1.117896,10
61,574.675700,130332.153326,26.915007,1.041202,8
62,5120.366488,113588696.810433,25.346817,1.142332,9
63,805.661876,298171.958230,27.070758,1.107393,10
64,859.937544,901815.734874,26.551808,1.087286,6
65,1004.681267,1193101.726816,27.388480,1.102641,13
66,566.608342,125037.173385,26.554034,1.117337,7
67,571.013465,85851.952282,27.365753,1.002856,11
68,688.040956,248861.650598,27.851169,1.067716,7
69,5968.396440,217880899.634527,26.034584,1.112163,8
70,2003.376137,9538402.159224,26.307138,1.091869,3
71,542.932590,110119.390567,27.121061,1.122621,5
72,745.760609,905265.069972,26.171449,1.156645,4
73,876.425987,370870.212381,26.979292,1.185027,5
74,659.071553,763926.351739,27.858241,1.067469,3
75,1199.293427,3083301.358211,26.303969,1.104164,6
76,1116.781893,2079584.697956,26.667472,1.132699,6
77,2219.599968,11935564.273620,26.775277,1.082898,6
78,1414.838077,3565051.722995,26.278098,1.141963,4
79,1584.090413,6903962.007746,26.480555,1.131191,11
80,1307.625633,1200272.858513,26.256757,1.172304,5
81,504.099037,104858.988996,26.619997,1.078246,5
82,484.825373,58754.408159,27.467385,1.063202,11
83,940.271593,1193538.930353,27.145175,1.047254,2
84,598.185051,169572.224781,26.626207,1.112402,5
85,597.574445,139754.906971,26.949212,1.082954,4
86,765.542717,250800.369542,27.121382,1.022986,3
87,2742.127720,33667734.183406,26.304382,1.052511,11
88,887.491330,1091141.948958,26.500687,1.056297,11
89,1967.383136,14018174.770531,26.360483,1.057888,3
