generation,avg_bb_size,var_bb_size,avg_shortest_dist,swarm_density_count,prey_neurons_connected_prey_retina
1,483.747319,103904.061590,30.397682,0.848961,9
2,524.189375,137799.048200,30.025728,0.857052,6
3,540.893156,111207.960020,30.286767,0.857684,9
4,510.040738,111978.706505,30.126561,0.867046,9
5,605.516048,256930.653062,29.807095,0.870106,6
6,669.545826,291218.726124,30.444337,0.842321,9
7,716.437436,676366.717587,29.552024,0.910238,9
8,510.295682,155580.715232,30.045091,0.840841,5
9,561.609021,310181.715617,30.468132,0.828178,5
10,445.941243,69630.638511,29.766586,0.869483,9
11,565.078680,195436.837951,29.925471,0.884677,9
12,584.644956,236769.796342,30.130863,0.869780,8
13,507.335052,141593.690121,29.797704,0.908410,8
14,603.138954,389711.157367,30.119174,0.868966,6
15,514.207347,117880.689066,29.596693,0.899357,8
16,551.768573,157785.834086,29.589356,0.919159,8
17,532.353624,169196.570817,30.379476,0.847024,9
18,622.451142,285669.921865,29.815840,0.902271,8
19,596.870999,512968.137221,30.486332,0.846133,5
20,551.276884,129615.755527,29.874548,0.868569,9
21,546.340460,193426.518994,30.165701,0.853250,9
22,498.798096,112994.554696,30.259271,0.858580,12
23,605.781855,310674.022826,30.371237,0.846206,7
24,476.909787,167379.311508,29.718816,0.887824,5
25,540.730139,178320.549854,29.905368,0.868185,5
26,520.321481,130672.809971,30.272855,0.855674,10
27,639.902282,416641.446777,30.227929,0.868504,3
28,573.261149,201828.178179,29.882337,0.862742,4
29,683.583264,520720.669050,30.265794,0.849130,9
30,539.236630,167504.593962,30.194546,0.857024,4
31,573.845769,178581.994464,30.213595,0.886410,5
32,568.511098,217020.526238,30.236505,0.831156,4
33,518.605720,138409.522598,30.544833,0.822079,6
34,557.017403,159687.928086,29.792988,0.864131,6
35,649.434023,371900.091703,29.897649,0.848683,9
36,508.498244,123821.744345,29.566649,0.872787,9
37,667.315680,523598.909648,30.592807,0.847973,5
38,596.384638,255464.466222,30.351649,0.869890,5
