generation,avg_bb_size,var_bb_size,avg_shortest_dist,swarm_density_count,prey_neurons_connected_prey_retina
1,2112.029988,6343565.707242,27.891384,0.964098,6
2,1302.460167,2280888.725520,29.319263,0.870990,6
3,1190.423984,1498589.534820,29.083019,0.917954,7
4,2127.822202,13412335.872615,28.960905,0.909816,7
5,1681.454036,6236002.468815,28.328271,0.973726,5
6,1422.749218,1995416.816806,29.302718,0.875252,6
7,1364.704193,2943250.347419,29.133361,0.927643,7
8,1469.800816,2829728.880784,29.433313,0.916841,6
9,1021.995147,1328586.728347,29.759106,0.857856,6
10,933.085677,586764.603930,28.978266,0.878892,7
11,809.072192,690734.909628,29.524108,0.902913,7
12,1048.660470,1026941.302434,29.293185,0.898421,5
13,886.689299,685647.864984,29.653980,0.907494,6
14,935.789761,1016464.662003,29.779447,0.857271,7
15,733.148282,289010.462770,29.959568,0.852352,7
16,699.917076,273992.680187,29.850680,0.853111,7
17,856.893858,581082.990941,29.479102,0.931501,8
18,815.460821,1137700.717148,29.108245,0.904395,5
19,655.338543,268479.817950,29.952164,0.878571,6
20,1015.043628,2307737.369928,29.977056,0.853085,6
21,1316.604236,2436346.431747,29.152700,0.903998,3
22,798.459244,440019.659257,29.651974,0.885742,4
23,656.252898,297333.079982,29.764456,0.880592,8
24,851.269612,635961.072160,29.465231,0.906070,5
25,816.500840,534812.942279,29.406333,0.883671,6
26,1049.412548,2101663.603242,29.558280,0.859723,4
27,696.868079,766499.039846,30.047210,0.839438,7
28,838.268957,993888.410038,30.093995,0.889490,6
29,780.336558,464403.601576,30.035468,0.875609,7
30,868.543495,564370.649153,29.681855,0.872467,8
31,1063.352050,1570666.889224,29.506343,0.886988,8
32,704.028278,413565.571292,29.378942,0.916502,5
33,672.490308,292131.648424,29.841463,0.883251,3
34,594.230242,176146.363814,29.923399,0.901322,5
35,574.601515,147264.365223,30.032961,0.867893,9
36,855.116954,1112633.407298,29.731544,0.873393,9
37,800.564924,826813.330438,29.969129,0.881760,6
38,703.155982,423587.079551,30.315166,0.836287,7
39,600.716842,184758.628324,29.928560,0.873691,7
40,822.708055,603865.635410,29.887386,0.861437,5
41,608.000309,168574.461204,30.112051,0.834258,7
42,749.410803,398611.319836,29.527812,0.927376,7
43,707.908695,373457.197656,30.138578,0.866484,7
44,722.251086,332966.018656,30.348958,0.831739,5
45,1055.153899,1193452.682813,29.383769,0.911226,5
46,1057.258675,991674.680583,29.250568,0.927328,6
47,1167.807275,2164708.834446,29.039166,0.914599,4
48,1048.729901,1983119.631607,29.503204,0.868677,5
49,1133.152471,1333262.192220,29.683029,0.877126,6
50,777.370869,724708.288103,28.744963,0.935349,6
51,1272.441957,2964055.890458,29.317788,0.882453,6
52,1084.216185,1469247.982544,29.217813,0.866699,6
53,769.647475,702416.807340,29.834601,0.833514,4
54,660.857540,307632.768335,30.246539,0.830220,3
55,903.210907,622966.110721,29.553186,0.884084,6
56,1024.355718,1820943.445750,29.377682,0.897150,4
57,709.877759,395237.797475,29.936917,0.856917,5
58,886.543779,1072135.338288,29.474234,0.888339,9
59,562.631458,236638.568696,29.707404,0.863151,8
60,932.879011,827837.729043,29.249075,0.894586,6
61,1016.928307,976589.708621,29.845557,0.848509,2
62,712.268636,413303.693334,29.905408,0.887103,0
63,838.843127,653245.012115,29.840414,0.846148,6
64,799.800498,408766.172629,29.879027,0.837937,5
65,793.687984,459914.793199,29.939453,0.851701,4
66,643.609674,208419.974501,29.124019,0.911849,4
67,1007.335269,1102629.921687,29.399716,0.879581,6
68,928.271425,733644.552743,30.094019,0.858321,8
69,874.543836,500816.338293,29.581634,0.854367,6
70,629.497859,155377.239697,29.776625,0.861751,0
71,734.861509,275700.228462,29.259990,0.936052,7
72,774.405426,510008.859138,29.403963,0.913219,2
73,1299.069301,3130164.474255,29.358735,0.897386,4
74,859.953399,885979.582477,29.862764,0.877901,6
75,953.653887,813831.398451,29.114615,0.904463,2
76,984.202474,1173729.543802,29.685694,0.902075,3
77,851.478156,896077.429277,29.905928,0.879247,0
78,698.919654,248281.517673,29.584872,0.912059,9
79,614.943803,600137.101335,29.906407,0.882854,3
80,816.071996,714202.567298,29.259669,0.931474,4
81,941.759603,983474.741870,29.770730,0.880531,6
82,728.247790,336408.161471,29.602998,0.883787,2
83,718.730496,600137.596252,29.943549,0.857911,8
84,666.548840,312976.167790,30.349730,0.847571,3
85,644.258437,278054.171034,30.195476,0.876786,3
86,506.306818,99347.022724,29.919506,0.863425,10
87,696.089048,574531.792689,30.346406,0.838433,0
88,640.372898,316827.304440,30.171372,0.864137,4
89,663.666027,245922.955435,29.703809,0.892394,3
90,795.520094,597633.897614,29.511133,0.908293,2
91,933.397310,983454.166491,29.530617,0.878850,10
92,642.185403,467942.520881,29.485112,0.903413,2
93,616.591673,172614.380221,30.491478,0.832060,2
94,707.716940,369912.331844,29.648361,0.892717,2
95,637.468625,273558.646059,29.765426,0.868336,7
96,632.580239,265046.607673,29.317860,0.912084,3
97,653.010918,174803.056565,29.951122,0.865906,0
98,552.405836,145724.112794,30.231785,0.856973,6
99,750.665677,370829.530969,29.765218,0.865652,3
100,584.275605,205347.781229,29.855102,0.873902,8
101,498.540790,149537.785052,29.585593,0.899864,2
102,596.944057,293288.574619,30.232884,0.843174,6
103,562.778976,162787.168727,30.407609,0.845061,2
104,531.074380,215367.825639,30.138482,0.841815,2
105,636.236120,261842.554916,29.495533,0.884353,0
106,525.167075,117514.586369,29.905704,0.878118,0
107,853.216459,591050.740412,29.827100,0.895136,3
108,578.956896,188722.899891,29.875202,0.888199,6
109,698.391813,335780.902276,30.146360,0.862394,2
110,670.452645,361793.735431,29.879635,0.888881,2
111,583.801650,202206.368410,29.816265,0.874152,0
112,590.400981,229766.558801,29.862311,0.881090,0
113,706.566814,594697.727861,29.971041,0.899738,8
114,584.712724,302410.294905,30.296587,0.855788,2
115,629.795972,219592.931089,29.935454,0.882832,0
116,545.257770,218597.603289,30.167692,0.870896,2
117,958.502983,1795858.933882,29.881763,0.867686,2
118,504.419106,85355.575987,30.206930,0.881311,2
119,666.915007,485648.341449,29.596461,0.867794,0
120,653.149494,334779.525947,29.855932,0.861408,1
121,657.004351,310007.222622,29.446523,0.937079,0
122,524.226846,143000.305005,29.886388,0.853461,2
123,535.730104,256430.748114,29.508149,0.893046,3
124,595.633922,167580.195268,29.414171,0.880564,2
125,582.363513,144216.434652,29.935754,0.894967,2
126,588.623713,260322.067766,29.194939,0.889319,5
127,710.791340,435214.125209,30.536009,0.829072,2
128,458.179010,70141.913464,30.012445,0.875739,3
129,472.710696,78990.131857,30.155377,0.847416,3
130,760.389920,751009.994856,30.128078,0.871380,4
131,557.240808,238213.816303,30.054823,0.854771,2
132,500.109844,193405.344904,30.138978,0.865860,0
133,603.270185,188479.339277,30.251583,0.858237,2
134,498.990099,140890.459619,29.917547,0.903534,1
135,598.770053,204060.674239,29.857631,0.876186,2
136,521.592019,215685.052644,30.467380,0.853353,2
137,692.200973,799731.804024,29.862732,0.871635,5
138,601.618006,429844.866962,30.008954,0.866880,5
139,426.657299,76699.156624,30.347713,0.861029,9
140,490.100248,123713.634118,29.909686,0.874494,6
141,492.311669,97294.927759,30.073498,0.904597,4
142,498.988079,107248.406553,29.824067,0.852614,2
143,588.265951,439278.387744,30.111370,0.865137,0
144,535.308737,255116.190061,29.649133,0.893423,0
145,551.952576,144510.834980,30.009754,0.855393,4
146,661.240679,432003.175365,30.475033,0.841031,3
147,539.926286,132884.599897,29.991899,0.864047,3
148,507.694519,96847.085524,30.259111,0.863162,0
149,505.097864,235275.775802,29.926441,0.864324,7
150,588.056661,195456.635658,29.997080,0.860386,6
151,495.193691,188893.202038,30.504814,0.837892,2
152,556.617444,134071.162365,29.893862,0.873503,3
153,555.609047,168291.741472,30.123993,0.873681,2
154,548.802903,164663.957056,29.854481,0.907630,0
155,618.130976,309423.797058,30.181103,0.870909,0
156,585.700882,520942.190165,29.966915,0.877812,1
157,497.382797,80248.257732,30.632691,0.838155,3
158,507.951541,98822.437933,30.331330,0.838376,0
159,608.469601,382560.543265,30.298292,0.853668,1
160,597.796046,221637.305989,29.574266,0.910153,1
161,517.473418,155064.720313,29.763528,0.881938,6
162,577.461631,164314.146341,30.070135,0.878769,1
163,592.143171,197109.210692,30.443783,0.839091,0
164,499.344196,93517.794191,30.041642,0.884683,2
165,550.975333,144665.378695,30.431330,0.864441,2
166,450.174472,86458.716410,30.353696,0.857050,2
167,530.693907,137794.274731,30.121437,0.849307,0
168,622.824633,315968.792766,30.220512,0.859392,2
169,626.475170,423040.154412,30.500544,0.845992,3
170,577.978281,221636.054158,30.356097,0.839696,0
171,512.879993,117709.485222,29.717860,0.882127,0
172,603.156312,413112.567715,30.257446,0.864456,2
173,488.994428,124710.206416,30.312333,0.845978,3
174,558.442414,301731.460781,30.232481,0.837485,2
175,549.374815,190603.308877,30.142990,0.898442,1
176,515.875179,157724.127398,30.424413,0.831406,0
177,561.801813,210912.898526,30.423133,0.864102,2
178,583.068452,256891.091522,30.072259,0.855910,4
179,608.317142,527135.294142,30.170316,0.840505,2
180,462.476018,68595.597391,30.402879,0.873866,0
181,615.972928,268952.034701,30.406404,0.844775,1
182,477.243546,119851.870907,30.223931,0.831764,0
183,528.587907,235581.259486,29.914730,0.845051,4
184,563.320207,210053.522471,29.941420,0.892453,0
185,545.108113,124554.858704,30.500615,0.843244,1
186,537.542180,182919.358154,30.498056,0.805021,1
187,452.860775,87060.195764,30.277114,0.842390,0
188,530.522647,145095.946434,28.870018,0.939671,1
189,533.612904,175097.742255,29.998039,0.887091,0
190,574.097271,185776.416617,30.187866,0.872192,0
191,532.735837,195220.355742,29.464765,0.923861,3
192,542.491663,101176.184256,30.023799,0.887561,0
193,548.653427,246951.325406,29.761351,0.879018,0
194,592.615475,253747.138454,29.815093,0.850453,3
195,456.182618,79540.210729,30.070254,0.863062,3
196,505.873791,162554.229981,30.184377,0.861436,2
197,487.811238,66535.500498,29.960628,0.874389,2
198,448.025734,91501.823400,30.339839,0.841276,0
199,500.508215,98994.606205,30.413912,0.843559,1
200,654.387998,513051.881373,29.804712,0.880817,0
201,511.164435,133114.759723,29.751839,0.884619,1
202,573.332823,201349.759692,30.101241,0.853645,2
203,580.537759,176605.395575,29.734022,0.901325,1
204,587.808685,188799.856936,30.067143,0.863825,1
205,590.005392,319533.782870,29.579431,0.883568,0
206,527.959917,183155.453246,29.858418,0.886728,1
207,612.843776,292107.290458,30.022072,0.884789,0
208,541.790386,167818.953186,30.466805,0.860251,0
209,516.116093,95136.393290,29.932899,0.873855,0
210,539.811382,177191.483840,30.431302,0.841443,3
211,607.218777,291856.285620,30.381576,0.849906,0
212,537.735702,129526.343130,30.066164,0.844737,0
213,518.063048,105214.237085,30.585612,0.856006,1
214,525.437102,137064.484571,30.297506,0.842142,0
215,509.212293,88573.665757,30.476329,0.854307,0
216,457.526758,60387.976209,30.158287,0.846840,3
217,546.565362,199291.053634,30.086404,0.877977,1
218,569.281760,158798.630432,30.656233,0.822928,1
219,526.935964,205372.972415,30.145827,0.862564,0
220,517.831317,173903.389927,30.194055,0.845683,1
221,555.325075,238163.348039,30.144825,0.876751,0
222,565.183084,209745.187044,30.066914,0.888431,0
223,527.884660,142190.736836,30.250676,0.828956,0
224,509.088156,137160.017007,30.267245,0.853092,0
225,585.803007,206504.595865,29.730465,0.886407,1
226,458.637850,76212.750291,30.738004,0.846243,1
227,493.465485,185525.368115,30.217640,0.847926,0
228,471.618911,74103.859735,30.579342,0.856049,1
229,498.325802,111937.963727,30.389008,0.831339,0
230,539.455189,123200.043224,30.099724,0.864505,3
231,514.650049,120883.188456,30.079240,0.863139,0
232,600.124701,360185.515873,30.022029,0.888759,0
233,534.065038,151064.331825,29.975319,0.877766,1
234,596.323950,251437.687301,29.937285,0.879610,6
235,593.950615,261370.739357,29.826236,0.872579,0
236,452.895193,75378.840957,30.190279,0.838474,6
237,600.420903,367509.854867,29.956201,0.864761,0
238,516.335767,123931.550590,30.632419,0.852574,1
239,575.910838,206755.172725,30.116066,0.863168,7
240,637.708525,425119.710526,30.181235,0.888366,0
241,743.292995,818346.071455,30.130468,0.854944,1
242,674.942910,594471.218667,30.019902,0.861455,0
243,622.967389,291087.875469,30.178033,0.851343,0
244,520.588910,146166.613567,30.317465,0.857741,1
245,710.727262,489217.689797,30.005271,0.860067,0
