generation,avg_bb_size,var_bb_size,avg_shortest_dist,swarm_density_count,prey_neurons_connected_prey_retina
1,575.920434,288340.053577,28.798702,0.897371,5
2,453.343693,118716.321102,28.988340,0.891248,5
3,693.976613,668225.056884,28.706484,0.896432,4
4,681.896995,1493811.638240,29.633106,0.837987,5
5,427.020825,123572.351389,29.084613,0.874521,5
6,389.999206,52534.973055,28.925448,0.900586,5
7,673.410724,553760.120759,28.689646,0.901949,2
8,572.308537,284141.401262,29.020950,0.907641,5
9,482.912213,261695.372784,29.140149,0.894859,5
10,518.138093,242396.925658,28.886707,0.889369,5
11,915.211742,3226432.173393,28.959009,0.892032,4
12,759.621166,695375.848218,29.468438,0.852065,5
13,658.228502,294212.247992,29.809785,0.858327,5
14,689.368942,663934.348924,28.444164,0.901904,4
15,2937.631700,29133580.570481,28.475156,0.930664,4
16,981.278283,1370857.788402,29.263315,0.919821,4
17,1066.630986,1071580.796292,28.995806,0.920541,4
18,812.961130,763480.930895,29.677643,0.840718,5
19,1019.162158,1953908.136387,29.067262,0.922731,4
20,1333.944162,4262742.764101,29.174878,0.895928,1
21,1258.521832,3000000.503494,29.472485,0.852690,4
22,996.555177,1381525.182861,29.042981,0.886346,2
23,918.602813,1061692.606267,29.425522,0.883813,4
24,710.518448,315725.890613,28.888319,0.908198,6
25,585.208637,230829.289597,29.048621,0.952372,5
26,879.052775,736373.916366,29.850025,0.838669,6
27,740.524340,462170.613826,29.362228,0.912542,5
28,817.058640,877623.860969,29.080279,0.890960,9
29,1221.278944,3825786.805998,29.214919,0.898624,5
30,1700.088021,8264981.390424,28.259406,0.968372,5
31,690.272624,209366.725081,29.352265,0.901090,5
32,1203.590605,2441651.813685,28.666052,0.932400,6
33,653.142922,373219.642284,29.501065,0.878120,7
34,584.160194,350236.812690,28.764778,0.946200,5
35,1703.245628,4767986.958773,29.104863,0.907779,2
36,1993.915781,16642905.548488,28.472815,0.934953,7
37,1012.140599,1247372.486346,29.094101,0.871952,4
38,1092.352001,2666480.473360,29.222370,0.924230,5
39,682.269726,418788.546042,29.665643,0.853425,4
40,993.393430,1377731.789186,28.597044,0.987782,1
41,828.829655,656207.914344,28.907002,0.902399,6
42,865.608665,776155.090206,29.272624,0.879241,4
43,703.288995,549068.266753,29.613324,0.843983,4
44,730.884160,444210.428263,29.707794,0.876115,8
45,775.014865,785661.268870,29.701879,0.889278,3
46,583.473838,245078.656684,29.256367,0.934336,5
47,880.174561,1099826.360325,28.663426,0.948610,4
48,1843.736491,5891687.248654,28.476694,0.963114,4
49,1804.394356,6731466.655730,28.808111,0.942272,5
50,887.436370,809282.525065,28.964286,0.882091,5
51,1003.386635,1443981.855437,29.254142,0.908998,5
52,889.668262,1484354.975911,29.663015,0.889148,2
53,1517.754106,8664512.741210,28.769257,0.957247,2
54,920.693309,2315427.882074,29.313495,0.931236,6
55,1095.144367,2123415.522472,30.529002,0.834089,4
56,1521.389812,9003946.736601,28.501631,0.957401,4
57,1677.859318,5883190.800173,28.165758,0.981576,4
58,3770.712210,55029233.215254,28.232327,0.952113,7
59,1706.650294,7866357.007193,28.973801,0.947280,4
60,1270.861571,2705578.321447,27.593756,1.007510,6
61,1253.623986,5016253.561422,28.738791,0.908004,16
62,1059.620663,4543948.676225,29.205802,0.890082,7
63,1452.524700,3775003.248200,28.338460,0.926016,6
64,846.171524,886645.522736,29.569599,0.909005,5
65,957.722548,1677700.843578,29.352095,0.911297,6
66,1255.028855,2016468.296007,28.369714,0.957789,3
67,1300.274013,3861404.240227,29.160971,0.926805,4
68,1194.811153,3527436.613118,29.209248,0.940571,6
69,782.842183,811484.214378,28.747934,0.940898,6
70,1432.727209,5028991.154175,28.211098,0.968268,6
71,1419.262008,3225658.722528,28.958493,0.937908,2
72,1637.117881,6283385.219642,29.090462,0.957230,3
73,886.663109,864330.870557,28.689535,0.954343,1
74,1354.947782,5323712.446604,28.815204,0.961626,2
75,1863.424275,6292189.711238,27.801028,1.021523,5
76,1147.166802,1451534.509050,27.750081,0.997388,4
77,1976.935958,9171880.267534,27.422511,1.059436,3
78,1061.021222,898415.003955,29.273205,0.936293,7
79,1328.800516,3918895.634669,28.738365,0.955257,4
80,2065.824229,13345899.447875,27.905685,1.051147,5
81,1705.426168,11140133.225767,27.736525,1.028416,6
82,1130.009694,1042708.538123,29.653266,0.936130,9
83,2088.486231,24019522.282074,28.458314,1.020993,7
84,1675.153081,9228916.907701,27.632816,1.003951,4
85,1203.541704,2561035.699423,28.084548,1.004692,9
86,1215.909971,3081648.313830,28.356004,0.986538,2
87,2841.007815,49461413.319124,27.607148,1.017638,9
88,1703.295011,7159364.871618,27.989452,1.026760,3
89,2230.457672,7892118.100816,28.578415,0.992666,3
90,2910.694608,32818847.869678,27.799831,1.041747,6
91,1955.882134,12267106.373782,28.160338,1.033220,3
92,1892.506035,5832923.210074,28.010548,1.008574,4
93,1127.051025,1123350.377064,28.557600,0.996581,3
94,1761.474017,7353501.672284,28.456868,0.948755,10
95,1365.328885,2505438.792236,28.188669,1.026178,1
96,1411.331540,4824393.164967,28.862991,1.000197,4
97,1502.860501,2736097.264977,28.302756,1.012055,2
98,4709.331775,84968129.439862,26.993163,1.073226,0
99,1623.842363,3580289.721884,27.657025,1.075798,3
100,952.878721,976553.640670,28.671339,0.974309,4
101,1693.421734,4883049.271715,28.494490,0.973442,1
