generation,avg_bb_size,var_bb_size,avg_shortest_dist,swarm_density_count,prey_neurons_connected_prey_retina
1,1525.401134,4439038.237886,28.760995,0.893977,9
2,1009.113002,1102475.900655,28.927502,0.886178,9
3,806.142902,336148.655883,29.104307,0.882316,9
4,728.631105,763938.283226,29.005683,0.895254,9
5,770.887823,455813.785509,30.191446,0.826475,7
6,590.247457,156259.244688,29.383966,0.872315,9
7,707.806212,381261.692738,29.744119,0.856877,7
8,629.591066,247981.205146,30.076252,0.853438,9
9,742.263668,849803.249497,29.408847,0.872526,11
10,741.570188,494887.152272,29.126189,0.919661,9
11,657.573120,331145.489842,29.706380,0.870137,7
12,520.386689,131608.080091,30.007479,0.842483,9
13,978.100917,3091103.547597,29.167026,0.907918,10
14,673.111600,429232.373067,29.793413,0.849384,7
15,617.215627,227946.326999,30.012113,0.861600,9
16,640.798246,243940.831804,29.715223,0.869466,6
17,679.320114,294623.582648,29.435237,0.870055,10
18,655.518892,377537.063763,29.294399,0.896532,7
19,784.946795,459117.774591,29.928859,0.860908,7
20,608.360911,252976.616758,29.412742,0.911224,13
21,534.994423,187860.569753,29.952606,0.860855,6
22,813.944033,788044.899454,29.336563,0.906881,9
23,546.353727,206407.881061,29.854732,0.845012,10
24,620.052399,164995.947869,30.095638,0.873179,9
25,873.824387,984817.420241,29.972660,0.873680,6
26,900.585091,1553462.695697,29.626838,0.858048,9
27,732.171537,668550.091302,29.280905,0.872115,14
28,680.549966,338996.924031,30.516848,0.831744,8
29,645.858004,370698.921015,30.013585,0.840250,11
30,603.123578,243836.958113,29.533314,0.904587,9
31,651.921442,486780.143356,30.044618,0.865460,5
32,636.512447,249489.662511,30.240211,0.845499,5
33,676.433248,398972.549232,29.954963,0.872455,10
34,732.638355,603655.555952,30.081330,0.871926,10
35,544.686042,120427.524693,29.757477,0.884477,6
36,582.480875,472602.532947,30.026193,0.850720,7
37,782.379336,574618.163472,29.137509,0.928003,2
38,640.846615,348472.192974,29.291674,0.928435,2
39,619.567989,248966.391711,29.836936,0.875502,9
40,604.386407,222186.527050,30.485569,0.835645,1
41,565.547799,139811.918943,30.492837,0.831058,8
42,569.722582,203447.927124,30.111922,0.864427,10
43,598.692966,339754.916378,29.931990,0.871278,2
44,1028.037314,995912.879589,29.451346,0.957407,3
45,547.489609,330887.095777,29.943978,0.869032,7
46,560.455574,262317.227414,29.845610,0.864464,1
47,521.207767,153968.945354,30.155244,0.853286,0
48,800.948945,853806.431044,29.717200,0.886641,6
49,667.141798,698578.514708,29.810845,0.865211,10
50,551.937917,152743.157707,30.252193,0.852251,8
51,591.358498,153416.114218,29.264670,0.894954,4
52,695.037383,338998.791673,29.948017,0.879851,8
53,538.592014,123577.955986,29.824453,0.893020,1
54,615.451604,200349.887113,28.987514,0.924847,8
55,616.674363,243815.864327,29.535155,0.896675,1
56,610.315586,197967.153607,29.292042,0.909542,2
57,665.827951,304701.907461,30.098661,0.869131,9
58,666.123957,363482.982639,29.491903,0.896839,2
59,530.302230,164517.136383,29.796567,0.873061,2
60,599.482983,201452.915609,29.641097,0.907043,0
61,907.105789,2071160.766082,29.228390,0.919294,1
62,683.634600,349826.461832,29.822724,0.914223,0
63,561.514096,104789.112760,29.902890,0.883381,1
64,645.607334,284243.926653,30.095484,0.871659,6
65,548.878893,169222.607063,29.590970,0.899700,0
66,615.693401,467516.472036,30.198245,0.863113,6
67,777.570045,708300.670578,29.559527,0.926416,4
68,667.285044,278823.018460,29.739703,0.914229,0
69,805.220712,597997.110502,29.487784,0.930028,6
70,762.428709,484158.049011,29.614908,0.918711,3
71,708.246342,638641.196337,30.008189,0.906402,0
72,676.618425,280784.735976,29.869081,0.888060,5
73,742.365125,465398.210378,29.230664,0.936537,4
74,733.658869,419806.199411,29.506272,0.941678,2
75,924.285615,1399636.837240,29.216233,0.916552,0
76,650.760439,192660.208315,29.585162,0.897743,0
77,744.765746,552584.155727,30.028439,0.858969,6
78,650.327208,327513.503639,29.685736,0.897035,0
79,635.792880,397604.988008,30.282027,0.875416,0
80,691.296252,557265.096850,30.008462,0.859216,0
81,571.730516,166249.158922,29.867680,0.865107,8
82,690.174711,604308.357951,30.100854,0.867650,10
83,533.770660,100775.846164,29.939437,0.877739,2
84,668.506830,378803.888807,30.449465,0.845096,6
85,526.284613,145355.826654,30.047840,0.870062,8
86,587.542165,142172.060978,29.953752,0.883581,0
87,598.772385,319019.400204,29.993769,0.877296,0
88,558.453681,166756.315916,30.199138,0.852968,8
89,719.306640,449326.981932,30.012919,0.853768,4
90,701.998475,588000.775460,29.734827,0.866298,0
91,587.698659,263350.368025,29.726809,0.869872,4
92,527.432112,169420.751269,30.481377,0.835622,0
93,554.844410,268643.368663,29.837693,0.906861,4
94,557.517004,159260.333709,29.811581,0.866336,5
95,533.423624,201982.401996,30.116554,0.853070,0
96,627.839060,593912.408686,30.224746,0.853149,0
97,560.660453,254734.397246,30.215525,0.861586,0
98,529.495859,117553.537794,30.370374,0.864419,0
99,617.432178,431923.676982,30.311476,0.858623,0
100,669.646133,428276.233986,29.892000,0.852440,0
101,562.542354,310324.073483,30.753350,0.831793,0
102,564.897535,190342.736082,29.734250,0.882551,0
103,584.218427,221160.420587,30.497548,0.860269,8
104,523.597908,127764.807137,29.834973,0.883889,4
105,477.157607,107804.476682,30.235083,0.829546,0
106,568.653835,154321.811021,29.752727,0.891950,10
107,635.503052,448540.758613,30.475060,0.849618,0
108,544.728182,167255.886355,30.127486,0.844940,0
109,503.182757,102851.046640,30.167451,0.854682,0
110,506.405081,140198.731999,30.078767,0.869011,0
111,497.406822,199359.016754,29.782705,0.891639,3
112,508.783482,126565.868072,30.133048,0.850763,0
113,497.192931,106542.205010,30.123497,0.873557,0
114,627.199680,318302.373191,29.993576,0.863026,3
115,598.258534,224211.106828,29.911855,0.880505,0
116,632.995509,276110.796167,29.997410,0.874342,0
117,491.832782,113963.008242,29.865440,0.906198,0
118,543.466731,222341.101495,30.568543,0.839239,0
119,525.439627,107619.719777,30.005703,0.870636,0
120,563.464556,248659.929217,30.452004,0.846667,0
121,513.348397,103349.629254,30.296865,0.851728,3
122,531.757417,211928.552142,30.003164,0.850362,7
123,589.515541,437345.664317,30.012344,0.855051,0
124,551.083887,152185.217845,29.628824,0.909427,5
125,567.585658,222219.262597,30.519120,0.844840,0
126,659.678411,527454.642606,29.893267,0.883610,3
