generation,prey_fitness,predator_fitness,num_alive_end,avg_bb_size,var_bb_size,avg_shortest_dist,swarm_density_count,prey_neurons_connected_prey_retina,prey_neurons_connected_predator_retina,predator_neurons_connected_prey_retina,num_attacks
1,110971.000000,89031.000000,15,2011.561479,1670303.118544,2034.253071,0.262732,7,4,5,85
1,94199.000000,105803.000000,11,9990.968991,58275443.633170,2040.679978,0.214038,7,4,5,89
2,101322.000000,98680.000000,15,4926.878815,24736776.577139,1986.588764,0.347175,7,4,5,85
3,103370.000000,96632.000000,6,14346.280818,181931102.590403,1599.977307,0.284569,7,4,5,94
4,94658.000000,105344.000000,9,16333.306218,345277836.667384,1956.887659,0.289620,7,4,5,91
5,110127.000000,89875.000000,5,15179.971588,302948461.035952,1543.828645,0.358459,7,4,5,95
6,84841.000000,115161.000000,1,16026.666873,250562857.768549,5738.384313,0.247543,7,4,5,99
7,104654.000000,95348.000000,9,5464.619125,32475824.246379,1697.130910,0.319078,8,4,5,91
8,108291.000000,91711.000000,6,9337.012102,110147393.876502,2302.704224,0.382470,8,4,5,94
9,100387.000000,99615.000000,6,9082.052471,93542064.269606,2423.702639,0.308315,8,4,5,94
10,86136.000000,113866.000000,3,24217.343969,274548570.435848,3974.503887,0.326364,8,4,5,97
11,96724.000000,103278.000000,5,27584.025944,419832373.399394,1879.172316,0.288798,8,4,5,95
12,93079.000000,106923.000000,7,18333.990916,235919643.486683,2885.075024,0.218900,8,4,5,93
13,117783.000000,82219.000000,15,5042.427760,36591265.149102,1666.004596,0.349447,7,5,5,85
14,104650.000000,95352.000000,8,5840.219841,40126348.726826,2279.341368,0.197985,7,5,5,92
15,100467.000000,99535.000000,2,12927.632438,157090917.121260,2913.367219,0.257589,7,5,5,98
16,104606.000000,95396.000000,6,13349.101488,230133767.477594,2421.825913,0.318520,7,5,5,94
17,88437.000000,111565.000000,0,15436.880524,194682241.539995,2869.228476,0.261604,7,5,5,100
18,93874.000000,106128.000000,9,8478.503431,45547034.250007,2533.103107,0.230338,7,5,5,91
19,90681.000000,109321.000000,1,18456.683584,231168941.590680,6625.867195,0.236486,7,5,5,99
20,105317.000000,94685.000000,11,14663.399649,181525087.963344,1795.000950,0.271617,7,5,5,89
21,87730.000000,112272.000000,2,17626.054188,203001991.209327,11619.594000,0.307769,7,5,5,98
22,85116.000000,114886.000000,2,16435.422638,178322253.954739,5031.164665,0.178162,7,5,5,98
23,92464.000000,107538.000000,6,16766.129380,288176890.121679,2686.968963,0.270729,7,5,5,94
