generation,prey_fitness,predator_fitness,num_alive_end,avg_bb_size,var_bb_size,avg_shortest_dist,swarm_density_count,prey_neurons_connected_prey_retina,prey_neurons_connected_predator_retina,predator_neurons_connected_prey_retina,num_attacks
1,100626.000000,99376.000000,16,1364.854204,20154.268182,1842.289570,0.000000,6,5,5,84
1,83197.000000,116805.000000,9,2656.685218,286601.398526,3005.974933,0.000000,6,5,5,91
2,95277.000000,104725.000000,11,2211.871780,265616.197910,2165.431436,0.000000,6,5,5,89
3,92655.000000,107347.000000,8,13846.590945,72430167.907641,3421.986891,0.000000,6,5,5,92
4,93655.000000,106347.000000,6,2214.915523,263241.581206,2968.272878,0.000000,6,5,5,94
5,83255.000000,116747.000000,1,14776.793126,281583416.479822,3195.691070,0.000000,6,5,5,99
6,85202.000000,114800.000000,4,23225.206379,335809433.072140,2299.038772,0.000000,6,5,5,96
7,106344.000000,93658.000000,6,24255.624627,342217053.147813,1627.629359,0.000000,6,5,5,94
8,76784.000000,123218.000000,0,13935.045118,160108627.840901,1988.795998,0.000000,6,5,5,100
9,85402.000000,114600.000000,3,20129.518145,361416495.406492,2004.137502,0.000000,7,4,5,97
10,93454.000000,106548.000000,2,15476.154224,211557938.724723,5728.597139,0.000000,7,4,5,98
11,79817.000000,120185.000000,0,19898.811712,282714720.616135,1981.888170,0.000000,7,4,5,100
12,68647.000000,131355.000000,3,15874.030302,72558344.005149,4611.196027,0.000000,7,4,5,97
13,79686.000000,120316.000000,3,18545.164187,240575428.739921,4683.921059,0.000000,7,4,5,97
14,78686.000000,121316.000000,0,17957.723281,289737347.723941,2045.628530,0.000000,7,4,5,100
15,78399.000000,121603.000000,1,21670.055301,222574611.900150,6238.801838,0.000000,7,4,5,99
16,81508.000000,118494.000000,2,24047.828828,454495287.894479,4621.723111,0.000000,7,4,5,98
17,96744.000000,103258.000000,5,7288.751968,45568174.422648,3286.528820,0.000000,7,4,5,95
18,99472.000000,100530.000000,10,2929.709133,5698655.476974,2662.602269,0.000000,7,4,5,90
19,94775.000000,105227.000000,6,19471.121656,251036958.172457,3058.099025,0.000000,7,4,5,94
20,81816.000000,118186.000000,2,20990.087335,359204531.017584,3700.800870,0.000000,7,4,5,98
21,81883.000000,118119.000000,0,16799.450321,276662447.336511,1497.192433,0.000000,7,4,5,100
22,91736.000000,108266.000000,4,3511.183498,1846912.891806,2923.012543,0.000000,7,4,5,96
23,88153.000000,111849.000000,1,15129.431130,262878142.990002,1639.566639,0.000000,7,4,5,99
24,88184.000000,111818.000000,1,22898.231498,455521793.214904,9969.959780,0.000000,7,4,5,99
25,76990.000000,123012.000000,1,17983.006922,240973431.278587,5756.849990,0.000000,7,4,5,99
26,85988.000000,114014.000000,1,24210.997405,415201617.315312,2727.366318,0.000000,7,4,5,99
27,83724.000000,116278.000000,6,7385.967493,19346680.019646,3127.843817,0.000000,7,4,5,94
28,84766.000000,115236.000000,4,3010.817590,1197352.213753,2287.108099,0.000000,7,4,5,96
29,95663.000000,104339.000000,3,11743.645386,152904565.410075,3509.569255,0.000000,7,4,5,97
30,91005.000000,108997.000000,1,13746.248808,248279153.820879,1563.811979,0.375746,7,4,5,99
31,95032.000000,104970.000000,2,18865.760637,229217522.421029,3304.983912,0.234515,5,2,5,98
32,87162.000000,112840.000000,1,14468.696510,222585769.666224,1978.379997,0.186424,5,2,5,99
33,85553.000000,114449.000000,2,21263.531395,354662211.139410,7199.149961,0.219446,5,2,5,98
34,90960.000000,109042.000000,6,14168.925040,136902536.025690,3458.321864,0.267321,5,2,5,94
35,91224.000000,108778.000000,4,16717.231609,316720486.797121,1761.977769,0.245703,5,2,4,96
36,87547.000000,112455.000000,1,17445.328822,203123371.976746,5520.394937,0.302313,5,2,4,99
37,69826.000000,130176.000000,1,20974.667357,249311047.761786,4114.938349,0.331073,5,2,4,99
38,85438.000000,114564.000000,2,17559.406586,308138486.706978,2319.587064,0.279030,5,2,4,98
39,75167.000000,124835.000000,0,16914.059332,286779709.654145,1637.940667,0.286364,3,2,4,100
40,105972.000000,94030.000000,6,11408.484640,139043077.731777,2674.827603,0.215562,3,2,4,94
41,86048.000000,113954.000000,3,16387.698031,194807699.660123,3416.666483,0.275339,3,2,4,97
42,99773.000000,100229.000000,6,10004.740468,106471451.880189,2494.857384,0.257665,3,2,4,94
43,76500.000000,123502.000000,1,17769.068160,211361603.122743,19277.506861,0.185481,3,2,4,99
44,90257.000000,109745.000000,4,15094.562237,150867480.893919,4105.771596,0.202540,3,2,4,96
45,99423.000000,100579.000000,16,9085.225170,116669249.146320,2023.433909,0.238175,3,2,4,84
46,85564.000000,114438.000000,5,8568.917802,46803338.477079,6068.122423,0.188245,3,2,4,95
47,92550.000000,107452.000000,4,12374.094693,153135273.820668,4218.285125,0.243674,3,2,4,96
48,81698.000000,118304.000000,2,4405.195113,32845059.605175,5180.552117,0.199647,3,2,4,98
49,99448.000000,100554.000000,1,21523.644946,362590387.777082,2295.960825,0.339315,3,2,4,99
50,93633.000000,106369.000000,3,11043.795078,191266355.151749,2484.921612,0.294211,3,2,4,97
51,96295.000000,103707.000000,3,18907.845343,393084044.754411,4690.503325,0.297050,3,2,4,97
52,100948.000000,99054.000000,3,14082.180909,200862243.816617,3976.839338,0.300759,3,2,4,97
53,78428.000000,121574.000000,0,19380.566473,361718773.771589,1879.675263,0.273436,3,2,4,100
54,83727.000000,116275.000000,4,12746.793744,104830979.866146,3376.214501,0.197595,3,2,4,96
55,93148.000000,106854.000000,6,16613.503220,311400304.766003,2203.148097,0.249536,3,2,4,94
56,89760.000000,110242.000000,4,22523.472476,472250512.277720,3361.006330,0.183540,3,2,4,96
57,95877.000000,104125.000000,7,3261.897486,7130868.569926,1952.973418,0.295667,3,2,4,93
58,84961.000000,115041.000000,2,14777.515524,217289665.639372,4191.668092,0.219710,3,2,4,98
59,94533.000000,105469.000000,4,17186.148626,319958330.107669,2880.006644,0.268626,3,2,4,96
60,86608.000000,113394.000000,3,17941.231650,236604520.764144,5819.275778,0.379283,3,2,4,97
61,103761.000000,96241.000000,9,17680.798516,342763973.891976,1663.525111,0.278763,3,2,4,91
62,87675.000000,112327.000000,1,18524.459398,368935420.210289,1604.364767,0.312040,3,2,4,99
63,76777.000000,123225.000000,1,16162.162259,266840472.014311,2176.832883,0.260882,3,2,4,99
64,91163.000000,108839.000000,7,22936.258797,479024368.013323,1596.500519,0.299115,3,2,4,93
65,89929.000000,110073.000000,5,8941.756055,124951972.206417,3365.708672,0.234807,3,2,4,95
66,90849.000000,109153.000000,5,26061.692189,465149518.090963,1741.097534,0.318118,3,2,4,95
67,104192.000000,95810.000000,7,6421.876042,38539756.503989,2160.000421,0.304002,3,2,4,93
68,93410.000000,106592.000000,6,24253.773158,510823484.964452,1932.593833,0.217001,3,2,4,94
69,88476.000000,111526.000000,4,7612.175464,33194568.186966,3392.487531,0.222124,3,2,4,96
70,96382.000000,103620.000000,9,8810.952366,106911217.562237,3211.396318,0.215017,3,2,4,91
71,85044.000000,114958.000000,3,12551.769107,111536866.011417,4932.197138,0.194999,3,2,4,97
72,76699.000000,123303.000000,1,17782.848861,227233456.061424,4722.878983,0.224426,3,2,4,99
73,93754.000000,106248.000000,4,4217.423654,11337359.029279,2249.376248,0.224570,3,2,4,96
74,83969.000000,116033.000000,2,11026.680484,175077966.287144,2323.597760,0.261006,3,2,4,98
75,98688.000000,101314.000000,9,9052.634952,65418762.951151,2239.126921,0.246331,3,2,4,91
76,99887.000000,100115.000000,6,8217.672086,132073390.139692,2969.623158,0.330602,3,2,4,94
77,96167.000000,103835.000000,15,1534.169386,663300.300139,2366.167483,0.295192,3,2,4,85
78,83898.000000,116104.000000,1,14169.273609,136049670.696034,3134.216593,0.363687,3,2,4,99
79,91130.000000,108872.000000,4,15763.985739,200345627.783341,3141.759425,0.308380,3,2,4,96
80,87241.000000,112761.000000,4,11438.175876,113105785.405918,4098.567989,0.230244,3,2,4,96
81,114967.000000,85035.000000,8,5295.808423,14816732.476818,2017.713143,0.371229,3,2,4,92
82,95323.000000,104679.000000,4,10608.216039,80006509.535073,3576.838027,0.211823,3,2,4,96
83,102607.000000,97395.000000,11,4534.134969,26265340.673922,1993.068680,0.210473,3,2,4,89
84,96389.000000,103613.000000,7,14021.612844,196150516.841749,2287.620084,0.303240,3,2,4,93
85,93590.000000,106412.000000,4,19394.125039,322510883.491208,2029.486146,0.254609,3,2,4,96
86,99086.000000,100916.000000,5,22973.258365,327892640.488875,1608.896178,0.325693,3,2,4,95
87,98569.000000,101433.000000,1,17286.504921,299625078.363566,2260.082630,0.256325,3,2,4,99
88,104159.000000,95843.000000,6,22039.013978,455535766.074540,1977.869986,0.308639,3,2,4,94
89,107093.000000,92909.000000,13,6533.425148,53268380.013945,2072.416849,0.248142,3,2,4,87
90,83242.000000,116760.000000,4,5128.181026,32724253.641029,2673.132511,0.224531,3,2,4,96
