generation,prey_fitness,predator_fitness,num_alive_end,avg_bb_size,var_bb_size,avg_shortest_dist,swarm_density_count,prey_neurons_connected_prey_retina,prey_neurons_connected_predator_retina,predator_neurons_connected_prey_retina,num_attacks
1,114321.000000,85681.000000,25,2495.120264,249564.414568,1727.425170,0.000000,4,5,5,75
1,108434.000000,91568.000000,23,3830.781095,8573437.654878,1795.486829,0.000000,4,5,5,77
2,114227.000000,85775.000000,20,1309.576763,11521.611258,1945.663198,0.000000,4,5,5,80
3,105531.000000,94471.000000,20,5382.058364,2729896.831262,2136.170892,0.000000,4,5,5,80
4,93920.000000,106082.000000,12,6711.342790,19593752.422745,2580.424698,0.000000,4,5,5,88
5,100814.000000,99188.000000,14,5041.628167,6093485.133998,2100.571153,0.000000,4,5,5,86
6,101148.000000,98854.000000,11,2847.319033,971872.795810,2392.634378,0.000000,4,5,5,89
7,86687.000000,113315.000000,13,1780.614450,199788.320266,2832.581927,0.000000,4,5,5,87
8,129966.000000,70036.000000,29,1486.517639,232566.597221,1591.495382,0.000000,4,5,5,71
9,112629.000000,87373.000000,20,2067.679229,587496.267494,1928.751085,0.000000,4,5,5,80
10,97389.000000,102613.000000,12,1874.008714,239561.495355,2414.530666,0.000000,3,4,5,88
11,105200.000000,94802.000000,11,6632.099766,18344073.938041,2462.728098,0.000000,3,4,5,89
12,90171.000000,109831.000000,8,1206.848960,9231.980688,2824.129818,0.000000,3,4,5,92
13,100600.000000,99402.000000,14,1786.713691,278389.929435,2365.959869,0.208697,4,4,5,86
14,105648.000000,94354.000000,16,946.344717,64242.192674,2076.364804,0.276647,4,4,5,84
15,105369.000000,94633.000000,20,1906.612897,441955.444877,1822.362264,0.381549,4,4,5,80
16,111657.000000,88345.000000,21,2374.816384,931205.689051,1895.155472,0.299561,4,4,5,79
17,110060.000000,89942.000000,18,3215.051582,8612842.068820,1826.387711,0.351069,4,4,5,82
18,120391.000000,79611.000000,32,899.740225,289623.201241,1671.034714,0.216110,3,4,5,68
19,105994.000000,94008.000000,18,1928.635031,505217.956424,1790.177807,0.286490,3,4,5,82
20,117714.000000,82288.000000,19,5005.186940,13479161.656754,2004.704640,0.307932,3,4,5,81
21,123804.000000,76198.000000,26,1290.483368,222847.996772,1686.358298,0.236572,3,4,5,74
