generation,prey_fitness,predator_fitness,num_alive_end,avg_bb_size,var_bb_size,avg_shortest_dist,swarm_density_count,prey_neurons_connected_prey_retina,prey_neurons_connected_predator_retina,predator_neurons_connected_prey_retina,num_attacks
1,119735.000000,80267.000000,24,1525.001221,766597.002980,1492.054043,0.271708,2,4,5,76
1,108922.000000,91080.000000,17,1249.260917,191437.249712,2131.230033,0.298877,2,4,5,83
2,94954.000000,105048.000000,12,3144.836753,1033108.921473,2494.502882,0.208713,2,4,5,88
3,115641.000000,84361.000000,21,1662.254553,1404664.343762,1894.507660,0.300489,2,4,5,79
4,100942.000000,99060.000000,8,3125.803856,2302990.858407,3199.042413,0.202314,2,4,5,92
5,110686.000000,89316.000000,12,2751.736914,3232559.729097,1911.201745,0.274698,2,4,5,88
6,112743.000000,87259.000000,20,5667.639734,11328576.002269,1829.849397,0.268686,2,4,5,80
7,117544.000000,82458.000000,21,3229.600792,7354481.814493,1500.565158,0.323795,2,4,5,79
8,109854.000000,90148.000000,20,1271.352426,192733.266151,2173.344546,0.263534,2,4,5,80
9,99586.000000,100416.000000,14,1788.271898,514116.016228,2011.584297,0.253753,0,3,5,86
10,105495.000000,94507.000000,15,1259.650595,94456.076919,2285.008978,0.276271,0,3,5,85
11,108187.000000,91815.000000,17,9618.576117,52079239.475809,1663.198659,0.259369,0,3,5,83
12,109876.000000,90126.000000,17,4797.768477,16413492.391585,2284.329306,0.000000,0,2,5,83
13,108497.000000,91505.000000,16,3465.484416,722345.528572,2190.533590,0.000000,0,2,5,84
14,83762.000000,116240.000000,5,10093.569333,33383391.711968,3069.656174,0.000000,0,2,5,95
15,100250.000000,99752.000000,8,14663.983691,238045202.019709,2327.167501,0.000000,0,2,5,92
16,90481.000000,109521.000000,7,21209.395452,378069823.825543,2405.074257,0.000000,0,2,5,93
17,85313.000000,114689.000000,3,20104.841486,283667627.000993,2830.073841,0.000000,0,2,5,97
18,83181.000000,116821.000000,0,18649.866158,315919481.373338,2709.342987,0.000000,0,2,5,100
19,86517.000000,113485.000000,5,14049.576390,107965378.397273,3050.389082,0.000000,0,2,5,95
20,88505.000000,111497.000000,3,19362.312808,344789972.405236,4661.188959,0.000000,0,2,5,97
21,87754.000000,112248.000000,0,18813.454674,271570074.047687,2474.006253,0.000000,0,2,5,100
22,76515.000000,123487.000000,1,22300.475646,359415705.273433,4694.469517,0.000000,0,2,5,99
23,95584.000000,104418.000000,7,6104.899704,19458470.984849,2718.231934,0.000000,0,2,5,93
24,84572.000000,115430.000000,5,11690.686968,92667810.128423,4168.395249,0.000000,0,2,5,95
25,74612.000000,125390.000000,0,24358.748002,377358537.662822,1478.917734,0.000000,0,2,5,100
26,87620.000000,112382.000000,5,22838.338136,472885923.183987,4132.736164,0.000000,0,2,5,95
27,84477.000000,115525.000000,4,11752.648402,55124153.677230,2506.653424,0.000000,0,2,5,96
28,79619.000000,120383.000000,1,16695.108939,224487646.405656,6404.003078,0.000000,0,2,5,99
29,95232.000000,104770.000000,6,5219.603153,13215219.927857,2889.735317,0.000000,0,2,5,94
30,82866.000000,117136.000000,0,16993.903847,338004950.826846,1960.362845,0.000000,0,2,5,100
31,88090.000000,111912.000000,12,13997.877618,44757057.399878,2050.620746,0.000000,0,2,5,88
32,99943.000000,100059.000000,4,18723.211887,260416498.659778,2501.418964,0.000000,0,2,5,96
33,76201.000000,123801.000000,1,22528.389034,427356902.551201,3866.959463,0.000000,0,2,5,99
34,83081.000000,116921.000000,1,18687.081775,321248806.906742,1881.345320,0.000000,0,2,5,99
35,82811.000000,117191.000000,0,16925.388146,317604813.914190,1768.409658,0.000000,0,2,5,100
36,88601.000000,111401.000000,0,20896.387665,355010638.608370,2383.849034,0.000000,0,2,5,100
37,87731.000000,112271.000000,2,12163.982144,117215588.740600,9080.177595,0.000000,0,2,5,98
38,80280.000000,119722.000000,1,14111.238580,246653631.981960,3314.213410,0.000000,0,2,5,99
39,84067.000000,115935.000000,2,17436.863832,209226010.160924,4886.125518,0.000000,0,2,5,98
40,66728.000000,133274.000000,0,18532.591540,262593762.500107,2187.935253,0.000000,0,2,5,100
41,82992.000000,117010.000000,0,16104.494541,227298085.540406,3140.813609,0.000000,0,2,5,100
42,85645.000000,114357.000000,1,19651.118686,368495388.438618,6898.083309,0.000000,0,2,6,99
43,95401.000000,104601.000000,0,18262.142346,262831669.360495,1854.765045,0.000000,0,2,6,100
44,82984.000000,117018.000000,2,17541.650494,197760349.035964,3018.915960,0.000000,0,2,6,98
