generation,prey_fitness,predator_fitness,num_alive_end,avg_bb_size,var_bb_size,avg_shortest_dist,swarm_density_count,prey_neurons_connected_prey_retina,prey_neurons_connected_predator_retina,predator_neurons_connected_prey_retina,num_attacks
1,112022.000000,87980.000000,21,7325.529683,33623555.874900,2197.058235,0.258317,5,1,5,79
1,120240.000000,79762.000000,26,1944.461433,904097.025580,1608.270821,0.367269,5,1,5,74
2,107160.000000,92842.000000,24,2859.596970,1162151.742500,1746.610711,0.268522,4,1,5,76
3,106520.000000,93482.000000,19,7631.467820,24396103.228265,1960.949238,0.241136,4,1,5,81
4,119628.000000,80374.000000,26,1582.034753,765099.682282,1744.901526,0.333361,4,1,5,74
5,116120.000000,83882.000000,21,3285.721991,4922857.878976,2027.788140,0.242483,4,1,5,79
6,107139.000000,92863.000000,21,943.782619,202682.867174,1847.648705,0.288188,4,1,5,79
7,111525.000000,88477.000000,25,1428.485158,208337.670324,1922.811234,0.262534,4,1,5,75
8,113709.000000,86293.000000,22,3459.656362,4520015.873751,1927.486180,0.280941,4,1,5,78
9,117490.000000,82512.000000,24,2694.354290,3109204.021928,1853.609937,0.245658,4,1,5,76
10,123779.000000,76223.000000,25,1999.839297,854270.692976,1769.728988,0.342987,4,1,5,75
11,122984.000000,77018.000000,22,3007.179363,11054462.071482,1519.748294,0.720413,4,1,5,78
12,122409.000000,77593.000000,26,5621.693673,29041632.660949,1340.115993,0.792829,4,1,5,74
13,118710.000000,81292.000000,26,4243.935070,19876930.517250,1445.208066,0.757362,4,1,5,74
14,104467.000000,95535.000000,17,4146.777905,8736368.972826,1627.533113,0.696340,4,1,5,83
15,119416.000000,80586.000000,26,2699.790113,4401103.662127,1476.574962,0.817603,4,1,5,74
16,121655.000000,78347.000000,29,1802.159528,1406131.329275,1556.628395,0.723395,4,1,5,71
17,113419.000000,86583.000000,21,5668.395912,72153853.388000,1577.670057,0.697067,4,1,5,79
18,119556.000000,80446.000000,28,2192.614221,4045202.032368,1504.509908,0.635846,4,1,5,72
19,121088.000000,78914.000000,21,4917.194246,27066754.713029,1386.694010,0.829009,4,1,5,79
20,119233.000000,80769.000000,29,3183.315475,8164121.993272,1412.196773,0.719445,4,1,5,71
21,118403.000000,81599.000000,23,4613.359149,19025536.212508,1551.612110,0.720253,4,1,5,77
22,117044.000000,82958.000000,18,3230.682922,5705320.215268,1652.207175,0.684045,4,1,5,82
23,110928.000000,89074.000000,16,5575.950708,31615076.775311,1606.955246,0.658129,4,1,5,84
24,134188.000000,65814.000000,28,2382.300892,4484460.661192,1351.374956,0.741953,4,1,5,72
25,115480.000000,84522.000000,18,5134.972302,35985567.641299,1524.248232,0.680813,4,1,5,82
26,131717.000000,68285.000000,37,2385.561607,2531697.202251,1284.137765,0.835871,4,1,5,63
27,115943.000000,84059.000000,21,4978.703885,89636037.987919,1656.544533,0.673541,4,1,5,79
28,115728.000000,84274.000000,23,2834.125981,4821046.892682,1679.164554,0.676685,4,1,5,77
29,114633.000000,85369.000000,27,1508.734467,1002608.221321,1670.472332,0.657494,4,1,5,73
30,112456.000000,87546.000000,25,2568.000356,5178068.632174,1661.539945,0.668524,4,1,5,75
31,109945.000000,90057.000000,16,3341.370555,17429247.827064,1769.410623,0.645214,4,1,5,84
32,113232.000000,86770.000000,21,4389.130967,27720637.240358,1655.924507,0.751785,4,1,5,79
33,101347.000000,98655.000000,4,8965.514629,130448986.785862,1873.446398,0.624093,4,1,5,96
34,113374.000000,86628.000000,21,3870.449175,26944011.502545,1744.812637,0.675789,4,1,5,79
