generation,prey_fitness,predator_fitness,num_alive_end,avg_bb_size,var_bb_size,avg_shortest_dist,swarm_density_count,prey_neurons_connected_prey_retina,prey_neurons_connected_predator_retina,predator_neurons_connected_prey_retina,num_attacks
1,114060.000000,85942.000000,22,1250.359054,1821303.184296,1716.255168,0.779923,7,1,5,78
1,122284.000000,77718.000000,31,1077.715029,192222.067697,1357.651540,0.838890,7,1,5,69
2,113015.000000,86987.000000,21,1692.446877,3017942.446528,1679.947867,0.784841,7,1,5,79
3,108332.000000,91670.000000,14,3117.531906,33289012.201997,1621.485594,0.865033,7,1,5,86
4,109174.000000,90828.000000,22,2092.200485,1584059.025754,1542.727779,0.769381,7,1,5,78
5,114044.000000,85958.000000,20,3249.954103,13493941.094183,1388.661908,0.890570,7,1,5,80
6,108092.000000,91910.000000,15,2583.876169,3564138.866737,1823.727723,0.842803,8,1,5,85
7,107978.000000,92024.000000,17,2839.551871,6003136.238384,1741.532111,0.724880,8,1,5,83
8,116533.000000,83469.000000,21,3229.604726,15219645.846102,1488.261740,0.880358,8,1,5,79
9,120718.000000,79284.000000,30,2069.909967,1555813.730914,1440.491921,0.897605,8,1,5,70
10,114315.000000,85687.000000,19,2551.880767,4194725.567131,1631.672385,0.857802,8,1,5,81
11,118554.000000,81448.000000,30,1778.700704,1545150.065261,1374.515962,0.901983,8,1,5,70
12,123295.000000,76707.000000,25,2039.015562,3278673.764392,1420.800847,0.853567,8,1,5,75
13,125288.000000,74714.000000,26,1676.087156,910739.738722,1335.239525,0.880484,8,1,5,74
14,133928.000000,66074.000000,41,5478.996226,17507231.266500,1081.252123,1.860705,8,1,5,59
15,137479.000000,62523.000000,42,5483.170069,19208564.436746,1185.078621,1.939024,8,1,5,58
16,140775.000000,59227.000000,44,5141.980284,10364690.416352,1037.765346,1.952932,8,1,5,56
17,133113.000000,66889.000000,35,6353.510188,24434513.774084,1075.397228,1.959575,8,1,5,65
18,127555.000000,72447.000000,33,1200.514847,490499.358883,1540.480793,0.683251,8,1,5,67
19,125013.000000,74989.000000,35,1175.432994,313722.703910,1476.895142,0.656805,8,1,5,65
20,128474.000000,71528.000000,29,1292.663426,500996.031791,1437.829618,0.717502,8,1,5,71
21,125361.000000,74641.000000,31,1099.465588,256023.683036,1430.619980,0.693411,8,1,5,69
22,112274.000000,87728.000000,28,1471.587088,789599.883770,1675.573993,0.602856,8,1,5,72
23,115531.000000,84471.000000,27,1235.603320,399438.715385,1723.668824,0.562106,7,2,5,73
24,116713.000000,83289.000000,25,1245.320962,579924.532639,1749.914198,0.587772,7,2,5,75
25,111167.000000,88835.000000,20,1317.440293,695766.882735,1739.257989,0.583785,7,2,5,80
26,113588.000000,86414.000000,24,1263.072919,600461.163406,1736.171157,0.617870,7,2,5,76
27,111290.000000,88712.000000,20,1500.183900,1102581.921084,1893.772787,0.601294,7,2,5,80
28,122487.000000,77515.000000,28,1045.127573,322697.469984,1509.186423,0.652845,7,2,5,72
29,108124.000000,91878.000000,21,1165.451983,381073.143392,1944.956922,0.578348,7,2,5,79
30,114291.000000,85711.000000,14,13437.347618,97351832.665003,1435.347506,1.497774,5,2,5,86
31,111305.000000,88697.000000,10,18941.178346,304482856.292086,1560.502983,1.608315,5,2,5,90
32,115540.000000,84462.000000,17,10909.997778,91291353.522843,1367.904798,1.567122,5,2,5,83
33,114199.000000,85803.000000,18,21366.472503,328668834.122692,1106.090542,1.935014,5,2,5,82
34,108864.000000,91138.000000,15,14682.662114,72620375.041107,1606.831070,1.420319,5,2,5,85
35,122650.000000,77352.000000,27,9286.904078,43731374.090976,1223.713481,1.657927,5,2,5,73
36,120354.000000,79648.000000,23,11123.709673,75519401.478159,1169.761297,1.438448,5,2,5,77
37,107452.000000,92550.000000,17,9435.192321,40273779.926465,1823.681672,1.201075,5,2,5,83
38,119669.000000,80333.000000,25,18065.075489,160398575.726562,1363.605848,1.643423,5,2,5,75
39,105912.000000,94090.000000,18,11140.995793,65975947.714329,1322.549296,1.260091,5,2,5,82
40,121546.000000,78456.000000,21,8054.202117,41300306.141840,1530.155376,1.401443,5,2,5,79
41,121353.000000,78649.000000,19,13046.045459,95304981.811254,1004.557129,1.634537,5,2,5,81
42,116617.000000,83385.000000,23,9086.455835,47692911.926927,1362.217380,1.492571,5,2,5,77
43,130049.000000,69953.000000,26,8288.480888,61885452.559752,1277.794989,1.470995,5,2,5,74
44,124769.000000,75233.000000,25,9309.390239,55395074.576882,1275.090665,1.373611,5,2,5,75
45,123613.000000,76389.000000,31,10822.806578,60963507.048390,1190.960290,1.839962,5,2,5,69
46,133262.000000,66740.000000,34,8114.115601,37430386.075745,1127.094419,1.924400,5,2,5,66
47,112617.000000,87385.000000,19,18895.530260,202875112.708229,1384.659400,1.637817,5,2,5,81
48,104001.000000,96001.000000,11,14269.063800,141513672.426719,1821.163157,1.321296,5,2,5,89
49,123538.000000,76464.000000,29,11507.702666,76065824.651424,1251.234238,1.603340,5,2,5,71
50,123821.000000,76181.000000,24,11381.964430,75434056.706762,1322.531163,1.814469,5,2,5,76
51,112043.000000,87959.000000,11,13827.402976,138481188.330371,1152.652998,1.533772,5,2,5,89
52,131913.000000,68089.000000,28,13841.572155,98587781.064578,1050.917498,1.899016,5,2,5,72
53,112703.000000,87299.000000,27,11655.825793,139099667.800188,1215.788663,1.411854,5,2,5,73
54,119922.000000,80080.000000,25,10594.682449,79052942.091278,1305.343144,1.641701,5,2,5,75
55,112033.000000,87969.000000,19,13786.820751,114073777.331945,1326.185335,1.464986,3,2,5,81
56,109487.000000,90515.000000,19,14846.869787,126964083.713789,1281.685946,1.547838,3,2,5,81
57,117930.000000,82072.000000,19,18722.239390,284988456.029381,1193.472956,1.438378,3,2,5,81
58,127298.000000,72704.000000,26,12774.135981,98312267.151962,1043.042868,1.570038,3,2,5,74
59,126293.000000,73709.000000,32,11692.658037,121232127.006281,1016.294824,1.860468,3,2,5,68
60,115874.000000,84128.000000,21,16652.502381,108791884.151945,1267.810605,1.814622,3,2,5,79
61,111680.000000,88322.000000,18,15797.367607,151308403.514949,1593.046251,1.468984,3,2,5,82
62,129598.000000,70404.000000,28,13153.844142,153883162.511545,1187.704130,1.863210,3,2,5,72
63,120918.000000,79084.000000,24,9554.706581,43181844.243199,1409.427424,1.556768,3,2,5,76
64,122196.000000,77806.000000,26,12079.471783,60103313.902298,1258.206253,1.901861,3,2,5,74
65,132688.000000,67314.000000,30,16665.003574,185806391.867512,915.527537,1.611531,3,2,5,70
66,114005.000000,85997.000000,17,17011.809505,287623431.763236,1438.773331,1.600257,3,2,5,83
67,116890.000000,83112.000000,9,13608.723054,120339580.756073,1584.320175,1.598616,3,2,5,91
68,126729.000000,73273.000000,18,13505.188220,133281314.069420,1117.249240,2.124758,3,2,5,82
69,112445.000000,87557.000000,11,21191.299062,316075367.847526,1130.760192,2.024595,3,2,5,89
70,113970.000000,86032.000000,24,16138.580419,134635087.557794,1353.969925,1.823780,3,2,5,76
71,127805.000000,72197.000000,24,16215.945591,123736453.015501,1221.053732,2.285336,3,2,5,76
72,118125.000000,81877.000000,23,23509.835784,307761585.851198,1096.922234,2.215604,3,2,5,77
73,125975.000000,74027.000000,26,20506.267712,227792536.594790,998.390175,2.431863,3,2,5,74
74,99997.000000,100005.000000,11,20202.312861,228166237.586426,1477.093178,1.405501,3,2,5,89
75,121544.000000,78458.000000,24,14395.143712,143334442.114759,1421.521734,2.236581,3,2,5,76
76,113760.000000,86242.000000,21,15795.542005,167631192.819645,1184.308846,2.130484,3,2,5,79
77,123830.000000,76172.000000,32,11585.193492,62389276.945520,1139.990018,2.045597,3,2,5,68
78,130824.000000,69178.000000,31,15275.649273,149768524.666733,1116.571294,2.289311,3,2,5,69
79,148240.000000,51762.000000,37,16734.767494,179416684.126749,940.721446,2.709994,3,2,5,63
80,112149.000000,87853.000000,16,16833.983339,163921829.596691,1400.158765,2.121488,2,3,5,84
81,98744.000000,101258.000000,13,19456.257790,217235942.511079,1692.957029,1.857262,2,3,5,87
82,119488.000000,80514.000000,15,24049.533384,352427003.596579,783.405247,2.316183,2,3,5,85
83,101031.000000,98971.000000,9,20513.695828,219928948.554269,2198.461888,1.709789,2,3,5,91
84,109856.000000,90146.000000,13,15080.899692,135600670.684588,1625.277199,1.768927,2,3,5,87
85,109987.000000,90015.000000,17,20529.746734,183624243.667419,1172.668041,1.919385,2,3,5,83
86,119279.000000,80723.000000,22,15916.722791,127907002.116129,1114.905355,2.059366,2,3,5,78
87,108950.000000,91052.000000,14,11280.540920,64195834.419028,1929.201503,2.470735,2,3,5,86
88,114357.000000,85645.000000,22,9879.492861,57273381.222894,1509.101207,2.000686,2,3,5,78
89,121424.000000,78578.000000,20,23781.293486,325869388.853350,1167.937331,2.089891,2,3,5,80
90,113236.000000,86766.000000,18,22648.149282,238359201.746820,1088.599944,2.093484,2,3,5,82
91,96475.000000,103527.000000,3,23889.059080,249888850.577310,2263.691553,1.550330,2,3,5,97
92,85107.000000,114895.000000,0,18045.367716,208360119.037058,1246.995527,1.759837,2,3,5,100
93,102489.000000,97513.000000,2,18677.269245,283442829.544339,1301.661630,2.003654,2,3,5,98
94,117985.000000,82017.000000,11,24194.453949,328053424.780316,596.539578,2.716492,2,3,5,89
95,96403.000000,103599.000000,0,23157.235573,240044466.531393,843.798776,2.110844,2,3,5,100
96,110261.000000,89741.000000,10,15536.446274,116632638.735558,708.115790,2.139838,2,3,5,90
97,99510.000000,100492.000000,5,20355.369637,266639785.362702,882.649044,1.932410,2,3,5,95
98,99194.000000,100808.000000,3,23578.343944,286834103.389269,1060.370834,2.287573,2,3,5,97
99,98687.000000,101315.000000,3,27412.964039,311170834.440285,805.240642,2.239146,2,3,5,97
100,97984.000000,102018.000000,2,24384.919598,322387690.498841,778.670679,2.464617,2,3,5,98
101,116910.000000,83092.000000,14,29190.487080,345031525.990563,972.668335,2.959191,2,3,5,86
102,87190.000000,112812.000000,3,22358.718824,322373481.930746,1485.162906,1.718319,2,3,5,97
103,105683.000000,94319.000000,8,31326.369090,249457189.576805,784.518757,2.302049,2,3,5,92
104,117469.000000,82533.000000,8,27551.872360,277605030.338023,576.757262,2.478607,2,3,5,92
105,103424.000000,96578.000000,2,23643.733997,296597052.819776,708.979754,2.870043,2,3,5,98
106,114224.000000,85778.000000,15,26705.999467,336287180.904735,581.572947,2.574484,2,2,5,85
107,105979.000000,94023.000000,5,21081.144724,263733452.501905,610.942764,2.404050,2,2,5,95
108,107740.000000,92262.000000,3,26243.942533,274522545.897741,1668.393242,2.165047,2,2,5,97
109,105403.000000,94599.000000,7,25683.944205,275353868.583470,652.324662,2.503375,2,2,5,93
110,90814.000000,109188.000000,5,32409.808814,244721494.461515,1449.330234,2.022065,2,2,5,95
111,103260.000000,96742.000000,12,25086.775578,290796198.157075,761.667722,2.539049,2,2,5,88
112,114174.000000,85828.000000,13,32945.112745,245453994.677198,709.534187,2.777242,2,2,5,87
113,110451.000000,89551.000000,11,23918.905087,222591029.799771,619.208171,2.566005,2,2,5,89
114,94250.000000,105752.000000,1,19055.667314,226473750.562728,676.933414,2.321266,2,2,5,99
115,103056.000000,96946.000000,2,24195.859852,352018783.708959,1283.485949,2.050600,2,2,5,98
116,107960.000000,92042.000000,10,25376.285777,255388011.309453,617.088344,2.550109,2,2,5,90
117,105605.000000,94397.000000,6,22513.958572,225298893.832185,577.590721,2.743147,2,2,5,94
118,106590.000000,93412.000000,10,21763.678588,445758678.876642,1509.701907,1.008132,2,3,5,90
119,105549.000000,94453.000000,8,16504.196760,195479497.028457,960.063521,1.425024,2,3,5,92
120,115372.000000,84630.000000,16,19279.785227,265902523.620943,1150.782214,1.413061,2,3,5,84
121,100632.000000,99370.000000,10,22489.298213,237698538.963428,1116.589306,1.094806,2,3,5,90
122,110026.000000,89976.000000,15,20078.294527,314608132.711940,1373.653170,1.602835,2,3,5,85
123,125871.000000,74131.000000,23,1364.636707,545365.381605,1829.133164,0.317908,2,3,5,77
124,106217.000000,93785.000000,17,2329.918096,1546617.943537,1999.575203,0.242473,2,3,5,83
125,108838.000000,91164.000000,16,3159.596510,1958106.061570,2431.941211,0.208661,2,3,5,84
126,93055.000000,106947.000000,5,15748.002747,244104983.682698,3022.979369,0.185908,2,3,5,95
127,114439.000000,85563.000000,20,6554.906448,9883633.868129,1719.246296,0.290312,2,3,5,80
128,93833.000000,106169.000000,4,6940.570948,72397875.334068,5206.353445,0.360914,2,3,5,96
129,109330.000000,90672.000000,12,5303.919628,15934547.073325,1943.623450,0.186299,4,6,5,88
130,109957.000000,90045.000000,23,8235.164635,25120112.553655,1881.429105,0.233194,4,6,5,77
131,113267.000000,86735.000000,15,1881.755560,481043.981107,1653.921353,0.313301,4,6,5,85
132,134618.000000,65384.000000,33,1046.534337,259590.124622,1624.739781,0.331237,4,6,5,67
133,109296.000000,90706.000000,13,4074.716963,5684281.000615,2077.094063,0.282937,4,6,5,87
134,122450.000000,77552.000000,32,1294.564629,448175.910157,1607.658859,0.606829,3,4,5,68
135,121587.000000,78415.000000,28,1635.209675,1924175.864386,1576.935197,0.675022,3,4,5,72
136,117028.000000,82974.000000,25,1964.031940,1935513.908894,1570.978492,0.688754,3,4,5,75
137,129779.000000,70223.000000,35,1631.266842,1562688.109012,1412.146750,0.717300,3,4,5,65
138,108423.000000,91579.000000,19,1808.957239,1349349.544493,1897.921506,0.567228,3,4,5,81
139,138132.000000,61870.000000,40,1308.446085,426037.034966,1297.685288,0.729967,3,4,5,60
140,121104.000000,78898.000000,25,3763.409544,6540640.700362,1411.201374,0.891676,5,4,5,75
141,142834.000000,57168.000000,44,2238.144000,2024511.099823,1121.576280,0.982352,5,4,5,56
142,128323.000000,71679.000000,32,5395.674655,17245667.603436,1243.229450,1.208059,4,4,5,68
143,115586.000000,84416.000000,8,10854.872856,99359682.154487,1356.323050,1.330385,4,4,5,92
144,131609.000000,68393.000000,31,8578.164487,43760024.328271,1042.154143,1.356988,4,4,5,69
145,127985.000000,72017.000000,31,14231.026766,193579533.594640,979.992893,1.526450,4,4,5,69
146,126229.000000,73773.000000,25,17810.019375,357277774.971421,871.584634,1.571683,4,4,5,75
147,127534.000000,72468.000000,30,9461.208069,84470482.168321,1047.594427,1.461190,4,4,5,70
148,130387.000000,69615.000000,33,10836.878905,160351502.803613,1014.596698,1.465161,4,4,5,67
149,123314.000000,76688.000000,31,9709.066839,52414126.757260,1140.104679,1.216467,4,4,5,69
150,113477.000000,86525.000000,12,27859.573271,280554628.057915,586.092036,2.760891,3,4,5,88
