generation,prey_fitness,predator_fitness,num_alive_end,avg_bb_size,var_bb_size,avg_shortest_dist,swarm_density_count,prey_neurons_connected_prey_retina,prey_neurons_connected_predator_retina,predator_neurons_connected_prey_retina,num_attacks
1,109341.000000,90661.000000,18,3557.954416,4750754.979458,1881.464912,0.381139,6,1,5,82
1,105693.000000,94309.000000,20,4718.489547,5106523.518960,1841.902469,0.355790,6,1,5,80
2,110059.000000,89943.000000,22,2648.351293,4922513.751582,2185.950096,0.282187,6,1,5,78
3,101812.000000,98190.000000,11,3429.408109,2330594.919654,2128.337764,0.241166,6,1,5,89
4,113473.000000,86529.000000,26,6177.143445,21647111.265996,1580.526938,0.364814,6,1,5,74
5,110411.000000,89591.000000,17,1997.653168,1980603.623013,2172.214052,0.258566,6,1,5,83
6,103034.000000,96968.000000,13,4903.658704,19152207.975804,2075.390090,0.283826,6,1,5,87
7,95104.000000,104898.000000,5,1293.337840,360246.812874,2711.627555,0.227021,6,1,5,95
8,94488.000000,105514.000000,12,2842.064505,1247492.663172,2278.057159,0.298515,6,1,5,88
9,118574.000000,81428.000000,25,1424.561184,380798.614251,1838.976582,0.265480,6,1,5,75
10,103133.000000,96869.000000,8,1626.977133,499220.459501,1840.318729,0.262604,6,1,5,92
11,109448.000000,90554.000000,12,4825.050462,6163213.400535,2118.937953,0.305635,6,1,5,88
12,118842.000000,81160.000000,24,2422.079381,826545.904541,1658.573743,0.258544,6,1,5,76
13,119384.000000,80618.000000,21,8813.586320,25992001.250266,1710.973569,0.345498,6,1,5,79
14,111069.000000,88933.000000,15,2503.657804,2542285.791839,1586.760104,0.300385,6,1,5,85
15,112686.000000,87316.000000,20,794.534144,118984.852129,2312.175029,0.215409,7,1,5,80
16,97091.000000,102911.000000,4,6842.265105,86653111.880898,4409.961175,0.401890,7,1,5,96
17,94717.000000,105285.000000,13,1007.053232,379034.642892,2823.827292,0.334398,7,1,5,87
18,104084.000000,95918.000000,16,3845.812888,4783663.969851,2408.458206,0.243463,7,1,5,84
19,104681.000000,95321.000000,18,2161.162642,2262735.711534,2081.476502,0.241656,7,1,5,82
20,96756.000000,103246.000000,16,1558.716174,845543.119973,2361.181022,0.190436,7,1,5,84
21,110732.000000,89270.000000,17,3909.224824,1753401.990190,1796.068430,0.313164,7,1,5,83
22,98094.000000,101908.000000,14,1703.813508,658884.412651,2354.403540,0.244520,7,1,5,86
23,112803.000000,87199.000000,18,991.248352,119303.438085,1914.883057,0.254521,7,1,5,82
24,86569.000000,113433.000000,6,2896.110618,3373736.599530,3662.746817,0.227129,7,1,5,94
25,98283.000000,101719.000000,18,2130.449577,1480284.569446,2541.420944,0.201083,7,1,5,82
26,114358.000000,85644.000000,25,1339.517467,171233.149586,1705.715565,0.298968,7,1,5,75
27,111940.000000,88062.000000,20,3661.516208,6052231.647232,1838.423692,0.292272,7,1,5,80
28,105491.000000,94511.000000,17,1350.395244,372940.188788,2342.579021,0.227318,7,1,5,83
29,101297.000000,98705.000000,16,2661.868519,5437736.327821,2352.541908,0.242293,7,1,5,84
30,106502.000000,93500.000000,15,2421.661929,1398432.682801,2059.548266,0.250218,7,1,5,85
31,110363.000000,89639.000000,15,3976.711634,9423199.574902,2602.354982,0.261607,7,1,5,85
32,115367.000000,84635.000000,18,2426.675472,1108133.469510,1769.897485,0.297237,7,1,5,82
33,111891.000000,88111.000000,17,1873.655675,1536642.244220,2272.979172,0.267592,7,1,5,83
34,103457.000000,96545.000000,13,2941.966902,1044533.937626,2402.519508,0.343953,7,1,5,87
35,116222.000000,83780.000000,22,1520.576306,248976.906560,1966.114015,0.304549,7,1,5,78
36,99263.000000,100739.000000,19,2029.315318,825256.074954,2364.423654,0.222845,7,1,5,81
37,112827.000000,87175.000000,24,1842.642947,360082.661118,2008.959594,0.219555,7,1,5,76
38,103323.000000,96679.000000,13,3870.714503,3474017.183290,2178.807028,0.242271,7,1,5,87
39,110163.000000,89839.000000,14,2747.391099,4788492.846341,2197.560834,0.228808,5,1,5,86
40,107415.000000,92587.000000,16,1490.527787,165249.965905,2181.211747,0.243081,5,1,5,84
41,111755.000000,88247.000000,20,1519.711381,281942.917950,1882.125114,0.217678,5,1,5,80
42,112015.000000,87987.000000,20,3859.782062,5010856.228582,2063.338848,0.249794,5,1,5,80
43,97089.000000,102913.000000,9,5437.501143,9662134.743822,2639.391398,0.288703,5,1,5,91
44,101051.000000,98951.000000,13,2095.327727,1862525.200750,2374.237493,0.166590,5,1,5,87
45,101399.000000,98603.000000,15,1796.385553,348850.365982,2449.487476,0.308890,5,1,5,85
46,112184.000000,87818.000000,20,4065.640753,3510946.624658,1665.899293,0.303102,5,1,5,80
47,92083.000000,107919.000000,3,6498.910048,20410630.412618,2308.668184,0.193142,5,1,5,97
48,114186.000000,85816.000000,20,3849.955842,3869194.591503,1637.089930,0.254234,5,1,5,80
49,127649.000000,72353.000000,35,2077.311659,643862.050230,1705.357391,0.365462,5,1,5,65
50,102352.000000,97650.000000,12,2077.942247,627666.728262,2770.364705,0.303167,5,1,5,88
51,104650.000000,95352.000000,18,7205.999404,37664714.438478,2014.592990,0.289958,5,1,5,82
52,119065.000000,80937.000000,27,3714.912091,7408275.422185,1610.974214,0.321545,5,1,5,73
53,124098.000000,75904.000000,21,4035.447499,14833736.254509,1723.144761,0.281343,5,1,5,79
54,97244.000000,102758.000000,6,6603.087432,24558473.397828,3010.874531,0.274388,5,1,5,94
55,97779.000000,102223.000000,7,5963.602694,22858704.009442,3478.387034,0.256787,5,1,5,93
56,128757.000000,71245.000000,26,1457.302421,662845.158970,1627.184253,0.304999,5,1,5,74
