generation,prey_fitness,predator_fitness,num_alive_end,avg_bb_size,var_bb_size,avg_shortest_dist,swarm_density_count,prey_neurons_connected_prey_retina,prey_neurons_connected_predator_retina,predator_neurons_connected_prey_retina,num_attacks
1,96329.000000,103673.000000,5,14509.800965,94981150.001078,3461.929129,0.000000,2,2,5,95
1,103506.000000,96496.000000,16,3080.164888,626087.536442,2130.213691,0.000000,2,2,5,84
2,100274.000000,99728.000000,17,4649.754573,6644638.089270,2075.752005,0.000000,2,2,5,83
3,102362.000000,97640.000000,12,18367.267424,301510867.939589,1944.131933,0.000000,2,2,5,88
4,114909.000000,85093.000000,20,1950.925687,1146863.536672,1885.200405,0.000000,2,2,5,80
5,107432.000000,92570.000000,19,991.870576,6094.890541,2027.816910,0.000000,2,2,5,81
6,90470.000000,109532.000000,9,4517.892491,3338429.813587,3087.424615,0.000000,2,2,5,91
7,101727.000000,98275.000000,10,6232.514934,17976284.071804,2290.252914,0.000000,2,2,5,90
8,118594.000000,81408.000000,28,1196.774682,91079.289061,1776.857741,0.000000,2,2,5,72
9,97845.000000,102157.000000,9,5990.714501,8881158.420118,2072.819287,0.000000,2,2,5,91
10,85574.000000,114428.000000,3,8531.781535,32224606.356753,3500.746180,0.000000,2,2,5,97
11,112904.000000,87098.000000,18,2612.107161,2612954.055531,1813.847479,0.000000,2,2,5,82
12,94537.000000,105465.000000,6,14548.658049,211060657.086401,2404.715964,0.000000,2,2,5,94
13,89321.000000,110681.000000,12,2477.262444,714605.793403,2342.727483,0.000000,2,2,5,88
14,91162.000000,108840.000000,9,22473.036685,342417221.855439,1850.375127,0.000000,2,2,5,91
15,88469.000000,111533.000000,5,6046.610255,8580003.645463,3150.112301,0.000000,2,2,5,95
16,119831.000000,80171.000000,22,873.117439,0.000000,1698.494824,0.000000,2,2,5,78
17,92111.000000,107891.000000,8,2640.693929,1842083.094298,2413.630544,0.000000,2,2,5,92
18,99967.000000,100035.000000,20,2315.239486,397214.170706,2199.544409,0.000000,2,2,5,80
19,104806.000000,95196.000000,18,1534.947892,57128.876859,2273.777197,0.000000,3,1,5,82
20,96163.000000,103839.000000,10,4165.658453,4689022.314106,2298.392895,0.000000,3,1,5,90
21,91342.000000,108660.000000,3,23385.741915,289330447.754436,2244.097926,0.000000,3,1,5,97
22,112213.000000,87789.000000,21,1353.113040,47958.570914,2029.965917,0.000000,3,1,5,79
23,108230.000000,91772.000000,15,10753.845695,51202631.381725,1971.924985,0.000000,3,1,5,85
24,99727.000000,100275.000000,20,4696.990914,2617549.179985,2516.008161,0.000000,3,1,5,80
25,95408.000000,104594.000000,11,3208.050562,982300.574996,2179.894031,0.000000,3,1,5,89
26,99550.000000,100452.000000,13,5662.536780,6851015.571310,2396.507689,0.000000,3,1,4,87
27,99555.000000,100447.000000,16,1993.389636,585914.267061,2691.056499,0.000000,3,1,4,84
28,96164.000000,103838.000000,13,1654.098192,59856.440366,2527.148234,0.000000,3,1,4,87
29,97237.000000,102765.000000,11,1540.226270,20872.374512,2664.032712,0.000000,3,1,4,89
30,81608.000000,118394.000000,12,2290.565553,151141.594511,2157.274864,0.000000,3,1,4,88
31,109918.000000,90084.000000,16,2428.501213,330614.835138,2048.931049,0.000000,3,1,4,84
32,98114.000000,101888.000000,13,2215.859142,148246.106217,2033.060986,0.000000,3,1,4,87
33,95752.000000,104250.000000,14,3252.630854,668818.281801,2783.634180,0.000000,3,1,4,86
34,83394.000000,116608.000000,8,1948.776207,114403.896500,3047.624264,0.000000,3,1,4,92
35,82840.000000,117162.000000,10,4534.385373,2029191.281047,3702.777404,0.000000,3,1,4,90
36,86365.000000,113637.000000,12,2922.645363,371312.708617,2529.346887,0.000000,3,1,4,88
37,89715.000000,110287.000000,13,3400.942701,969154.366507,2543.113717,0.000000,3,1,4,87
38,93670.000000,106332.000000,9,2279.425196,380858.201136,2768.360859,0.000000,3,1,4,91
39,94164.000000,105838.000000,11,2530.061603,981050.892314,2520.485746,0.000000,3,1,4,89
40,111914.000000,88088.000000,16,1687.026841,63892.416652,1983.456707,0.000000,3,1,4,84
41,106998.000000,93004.000000,12,996.548284,7929.486682,2173.630480,0.000000,3,1,4,88
42,108024.000000,91978.000000,15,2101.697612,979026.172474,2333.197787,0.000000,3,1,4,85
43,112824.000000,87178.000000,21,1779.918761,148567.215067,1919.011595,0.000000,3,1,4,79
44,109241.000000,90761.000000,18,1233.755227,46345.288804,2234.071602,0.000000,2,1,4,82
45,112939.000000,87063.000000,27,2213.898773,131353.437328,2048.214400,0.000000,2,1,4,73
46,88267.000000,111735.000000,8,2347.120603,517926.449951,3059.758572,0.000000,2,1,4,92
47,99491.000000,100511.000000,15,1788.180888,220037.863012,2178.434996,0.000000,2,1,4,85
48,107236.000000,92766.000000,15,1017.565490,2656.726255,2491.213659,0.000000,2,1,4,85
49,92281.000000,107721.000000,16,1495.930464,47631.308704,2199.795353,0.000000,2,1,4,84
50,103848.000000,96154.000000,16,2288.385621,453146.918987,2165.647684,0.000000,2,1,4,84
51,93539.000000,106463.000000,10,3368.180636,564447.706103,2760.916698,0.000000,2,1,4,90
52,94371.000000,105631.000000,11,2180.130423,324168.874141,2731.961563,0.000000,2,1,4,89
53,103766.000000,96236.000000,16,1990.248116,360305.904461,2306.137841,0.000000,2,1,4,84
54,115528.000000,84474.000000,27,1102.610903,11478.443737,1680.985287,0.000000,2,1,4,73
55,103793.000000,96209.000000,15,1669.004331,128507.158969,2106.815550,0.000000,2,1,4,85
56,100392.000000,99610.000000,17,3892.831876,1751105.371755,2666.194496,0.000000,2,1,4,83
57,119482.000000,80520.000000,13,2351.943740,454439.707499,2093.822837,0.000000,2,1,4,87
