generation,prey_fitness,predator_fitness,num_alive_end,avg_bb_size,var_bb_size,avg_shortest_dist,swarm_density_count,prey_neurons_connected_prey_retina,prey_neurons_connected_predator_retina,predator_neurons_connected_prey_retina,num_attacks
1,114496.000000,85506.000000,20,2717.512332,3111750.314009,2062.497388,0.309062,3,5,5,80
1,95412.000000,104590.000000,10,3169.158988,1712789.906914,2712.243288,0.227159,3,5,5,90
2,99631.000000,100371.000000,11,4756.388884,14248763.175962,1687.763965,0.244870,4,6,5,89
3,86228.000000,113774.000000,3,6278.531239,25416330.384334,5465.919714,0.197348,4,6,5,97
4,106164.000000,93838.000000,16,1673.930967,800782.216263,2368.961952,0.373502,3,6,5,84
5,108952.000000,91050.000000,20,2119.923972,536032.723441,1874.914235,0.260074,3,6,5,80
6,116955.000000,83047.000000,13,2858.318500,2177396.578268,2318.251993,0.320269,3,6,5,87
7,100304.000000,99698.000000,13,3474.363729,5397444.373601,2257.321300,0.229500,3,6,5,87
8,123189.000000,76813.000000,25,2954.537939,1865510.878819,1687.901740,0.290311,3,6,5,75
9,114918.000000,85084.000000,22,2782.640464,3230342.653899,2071.207253,0.323985,3,6,5,78
10,110848.000000,89154.000000,20,2775.797671,7736286.158730,2338.368110,0.215023,3,6,5,80
11,104925.000000,95077.000000,12,5934.634413,7733203.531548,2277.466861,0.310698,3,6,5,88
12,116181.000000,83821.000000,18,1492.646410,430272.013664,1956.109011,0.235442,3,6,5,82
13,119468.000000,80534.000000,20,2753.556206,1245311.853104,1718.760024,0.322719,3,6,5,80
14,100039.000000,99963.000000,12,2072.422078,418649.167927,2800.268729,0.247267,3,6,5,88
15,118376.000000,81626.000000,28,2073.145747,2188410.965590,1852.912721,0.249337,3,6,5,72
16,108574.000000,91428.000000,19,3479.891372,3832723.609684,2046.417344,0.299210,3,6,5,81
17,112539.000000,87463.000000,29,831.601945,71064.345501,1780.711032,0.257606,3,6,5,71
18,109239.000000,90763.000000,20,2755.188141,2034273.647643,2060.396750,0.237521,3,6,5,80
19,101203.000000,98799.000000,15,2341.049933,2396994.662207,1871.064302,0.298633,3,6,5,85
20,104583.000000,95419.000000,16,3464.510531,7370187.020940,2218.799380,0.213667,3,6,5,84
21,110124.000000,89878.000000,18,3989.483478,3035397.863540,1666.575545,0.334049,3,6,5,82
22,123476.000000,76526.000000,33,1108.953733,221236.401343,1718.172121,0.271859,3,6,5,67
23,106238.000000,93764.000000,21,1895.791546,2846426.499530,1632.626660,0.262145,4,8,5,79
24,107809.000000,92193.000000,19,6923.140484,45046101.800204,1640.787666,0.339595,4,8,5,81
25,113095.000000,86907.000000,18,4319.744262,9039080.443788,1856.594368,0.245023,4,8,5,82
26,98359.000000,101643.000000,9,4040.901332,5826241.671052,2427.083737,0.263159,3,8,5,91
27,118007.000000,81995.000000,23,1431.956059,762199.445861,2238.242016,0.163805,3,8,5,77
28,123458.000000,76544.000000,28,1326.562450,694485.024091,1682.009577,0.300577,3,8,5,72
29,105533.000000,94469.000000,15,1296.284764,249727.207052,2024.399555,0.266352,3,8,5,85
30,111072.000000,88930.000000,21,1586.869910,434552.415843,1771.490952,0.267503,3,8,5,79
31,99006.000000,100996.000000,10,2177.567107,2181791.389926,2569.549286,0.233754,3,8,5,90
32,125100.000000,74902.000000,29,2016.439872,824810.704918,1745.246474,0.329499,2,6,5,71
33,108432.000000,91570.000000,15,3912.437137,4299891.826156,2222.085587,0.289067,2,6,5,85
34,114157.000000,85845.000000,24,1486.984713,2545271.785401,1920.749157,0.254524,2,6,5,76
35,130662.000000,69340.000000,35,1319.345299,121796.481236,1523.556539,0.375502,2,6,5,65
36,114015.000000,85987.000000,22,1428.966124,474717.884689,1836.454490,0.288888,2,6,5,78
37,92259.000000,107743.000000,9,1284.105675,794735.872444,3276.157688,0.189841,2,6,5,91
38,106855.000000,93147.000000,20,1717.285057,661040.039112,2071.341115,0.330613,2,6,5,80
39,117668.000000,82334.000000,22,1826.970282,1597595.795417,1839.119979,0.273778,2,6,5,78
40,107119.000000,92883.000000,21,1547.495801,151546.147657,1954.329030,0.259744,1,7,5,79
41,107657.000000,92345.000000,19,1418.938909,213827.337760,2191.483822,0.278358,1,7,5,81
42,114172.000000,85830.000000,21,3049.497804,1731292.697191,1891.377815,0.255574,1,7,5,79
43,103307.000000,96695.000000,14,2201.854505,1389288.365212,1806.261822,0.324691,1,7,5,86
44,120211.000000,79791.000000,26,875.772349,138122.158444,1834.645460,0.273742,1,7,5,74
45,105529.000000,94473.000000,14,1324.860428,297372.794620,1962.935147,0.266410,3,7,5,86
46,121474.000000,78528.000000,22,1597.471254,630532.309858,1859.945175,0.303953,3,7,5,78
47,121816.000000,78186.000000,21,3766.999833,4987388.587168,1735.988421,0.259980,3,7,5,79
48,114373.000000,85629.000000,24,2172.229994,1679449.535070,2062.029310,0.271997,3,7,5,76
49,107780.000000,92222.000000,21,1664.392964,334312.778811,2482.282926,0.184746,3,7,5,79
50,121464.000000,78538.000000,23,2572.801080,3864039.633021,1652.455695,0.331133,3,7,5,77
51,116397.000000,83605.000000,23,1794.760290,442217.628185,1813.166608,0.284002,3,7,5,77
52,128706.000000,71296.000000,33,1233.237073,799978.469300,1663.100876,0.257949,3,7,5,67
53,106965.000000,93037.000000,17,3298.164089,7029276.244506,2039.755237,0.329468,3,7,5,83
54,112471.000000,87531.000000,26,552.439612,39646.708974,2174.926401,0.220541,3,7,5,74
55,117177.000000,82825.000000,31,1042.998483,196496.448593,1797.729891,0.275644,3,7,5,69
56,115845.000000,84157.000000,17,3551.434396,9619872.156174,1557.120352,0.345989,3,7,5,83
57,122771.000000,77231.000000,23,1494.877712,214138.580507,1883.708635,0.280389,3,7,5,77
58,116236.000000,83766.000000,27,1206.949425,152690.466490,1884.338382,0.225442,4,9,5,73
59,125096.000000,74906.000000,29,883.667235,148169.380688,1459.691154,0.644207,4,9,5,71
60,124503.000000,75499.000000,34,703.102190,106388.724848,1392.981664,0.712977,4,9,5,66
61,128275.000000,71727.000000,35,954.086057,208238.404800,1437.344087,0.590403,5,8,5,65
62,117009.000000,82993.000000,30,991.187833,211110.812196,1571.828317,0.559154,5,8,5,70
63,126189.000000,73813.000000,38,952.409116,170855.099642,1474.855667,0.638940,5,8,5,62
64,121958.000000,78044.000000,30,976.488018,228289.065916,1424.176472,0.648285,5,8,5,70
65,124560.000000,75442.000000,35,723.040076,74825.938474,1412.893320,0.651000,5,8,5,65
66,117654.000000,82348.000000,26,810.089833,130268.294222,1575.141265,0.568529,5,8,5,74
67,120040.000000,79962.000000,29,705.259889,86848.867493,1655.869026,0.584411,5,8,5,71
68,131872.000000,68130.000000,36,706.321517,73880.842655,1486.429912,0.578064,5,8,5,64
69,142327.000000,57675.000000,47,678.355467,79207.511135,1329.593737,0.645255,5,8,5,53
70,120492.000000,79510.000000,31,703.495952,78443.933454,1625.393845,0.513295,5,8,5,69
