generation,prey_fitness,predator_fitness,num_alive_end,avg_bb_size,var_bb_size,avg_shortest_dist,swarm_density_count,prey_neurons_connected_prey_retina,prey_neurons_connected_predator_retina,predator_neurons_connected_prey_retina,num_attacks
1,94080.000000,105922.000000,13,4352.914946,2417712.196444,2538.375295,0.000000,6,2,5,87
1,99295.000000,100707.000000,13,6145.451527,7447428.224232,2051.268818,0.000000,6,2,5,87
2,92727.000000,107275.000000,6,9056.026754,64082285.526469,2644.798552,0.000000,6,2,5,94
3,102439.000000,97563.000000,17,1506.947007,18750.764830,2449.367369,0.000000,6,2,5,83
4,87796.000000,112206.000000,8,2370.698858,173009.634352,2836.911623,0.000000,6,2,5,92
5,110769.000000,89233.000000,15,3406.914110,3148053.302275,1968.108313,0.000000,5,2,5,85
6,102527.000000,97475.000000,13,6822.820140,12343869.243133,2029.485564,0.000000,5,2,5,87
7,103293.000000,96709.000000,18,2254.446010,1066704.551253,1867.703522,0.000000,5,2,5,82
8,99070.000000,100932.000000,10,2447.674838,257775.015150,2857.864342,0.000000,5,2,5,90
9,87016.000000,112986.000000,9,2834.383991,459399.744750,3095.920994,0.000000,5,2,5,91
10,98366.000000,101636.000000,14,1970.705001,568313.127077,2755.598865,0.000000,5,2,5,86
11,89083.000000,110919.000000,2,27808.804942,516474230.744076,3798.673335,0.000000,5,2,5,98
12,91493.000000,108509.000000,13,1155.766711,8731.903097,2685.869511,0.000000,5,2,5,87
13,94483.000000,105519.000000,11,4225.478660,2615938.484811,2763.080029,0.000000,5,2,5,89
14,98227.000000,101775.000000,11,1661.044748,303268.461243,2345.078959,0.000000,4,2,5,89
15,107213.000000,92789.000000,14,2974.374206,3806303.431859,1956.806873,0.000000,4,2,5,86
16,98418.000000,101584.000000,11,11609.908172,60202537.423360,2411.157108,0.000000,4,2,5,89
17,112161.000000,87841.000000,23,2524.032690,273873.210436,1820.813799,0.000000,4,2,5,77
18,101635.000000,98367.000000,15,3623.344694,3657089.306316,2023.426239,0.000000,4,2,5,85
19,93448.000000,106554.000000,5,4777.086289,18251294.937166,2366.489021,0.000000,4,2,5,95
20,102274.000000,97728.000000,10,4518.713549,9101077.201834,2442.619400,0.000000,4,2,5,90
21,107566.000000,92436.000000,15,2882.783573,494671.710012,1962.043002,0.000000,4,2,5,85
22,78203.000000,121799.000000,9,2567.262163,1019111.345686,4151.169647,0.000000,4,2,5,91
23,109255.000000,90747.000000,18,1912.176156,323454.036389,1868.799263,0.000000,4,2,5,82
24,94825.000000,105177.000000,7,16701.274359,317521014.604666,1857.666985,0.000000,4,2,5,93
25,104879.000000,95123.000000,15,3748.236301,7625442.639631,1887.252316,0.000000,4,2,5,85
26,100980.000000,99022.000000,23,3253.363728,723757.787989,2204.000700,0.000000,4,2,5,77
27,122188.000000,77814.000000,24,1353.310655,176082.188505,1896.697438,0.000000,4,2,5,76
28,106140.000000,93862.000000,13,7512.660974,15386757.547111,2207.311793,0.000000,4,2,5,87
29,109358.000000,90644.000000,15,2907.167107,356806.831896,1815.621910,0.000000,4,2,5,85
