generation,prey_fitness,predator_fitness,num_alive_end,avg_bb_size,var_bb_size,avg_shortest_dist,swarm_density_count,prey_neurons_connected_prey_retina,prey_neurons_connected_predator_retina,predator_neurons_connected_prey_retina,num_attacks
1,118362.000000,81640.000000,25,1593.621895,305290.351767,1846.614959,0.286471,5,1,5,75
1,106594.000000,93408.000000,16,4133.456997,2861414.550023,1966.813624,0.295637,5,1,5,84
2,113867.000000,86135.000000,15,2223.158476,467153.133168,2111.132672,0.208694,5,1,5,85
3,96839.000000,103163.000000,10,4453.399786,10454673.539293,2573.409842,0.208651,5,1,5,90
4,115785.000000,84217.000000,19,2429.654894,7119595.453228,1819.143298,0.291577,5,1,5,81
5,95463.000000,104539.000000,9,7145.928080,32721898.549176,2597.511285,0.174308,5,1,5,91
6,114648.000000,85354.000000,19,1529.675276,589080.398320,1881.658467,0.281871,5,1,5,81
7,106874.000000,93128.000000,26,3324.514800,1637275.061994,2092.911936,0.249533,3,1,5,74
8,101529.000000,98473.000000,14,5300.872977,5253371.917926,1805.748594,0.340381,3,1,5,86
9,112744.000000,87258.000000,21,5704.526641,6695539.650972,1927.162002,0.294407,3,1,5,79
10,112270.000000,87732.000000,24,2137.416864,647767.059418,2318.129207,0.238681,3,1,5,76
11,105394.000000,94608.000000,16,1455.879229,204137.302405,2099.657406,0.206046,3,1,5,84
12,129918.000000,70084.000000,31,1389.816208,304892.418075,1736.747368,0.339967,3,1,5,69
13,110861.000000,89141.000000,19,2824.289917,5113128.369081,1833.267624,0.318516,3,1,5,81
14,115805.000000,84197.000000,22,1375.803030,371074.152986,1870.933666,0.231257,3,1,5,78
15,107306.000000,92696.000000,13,1240.059660,725318.659124,2080.914772,0.233971,3,1,5,87
16,114688.000000,85314.000000,28,871.023151,129395.609612,1735.851787,0.281451,3,1,5,72
17,114972.000000,85030.000000,23,1186.879416,483859.453551,1791.064688,0.295463,3,1,5,77
18,114423.000000,85579.000000,22,2793.100018,2259800.358927,1969.428857,0.286617,3,1,5,78
19,105325.000000,94677.000000,12,5692.102783,9294943.587537,2110.203450,0.213502,3,1,5,88
20,106035.000000,93967.000000,14,1182.985540,145083.033416,2404.941769,0.244648,3,1,5,86
21,100975.000000,99027.000000,17,1778.066096,204983.306000,2024.993174,0.223201,3,1,5,83
22,107777.000000,92225.000000,19,2582.221448,1846325.787942,2348.251114,0.215191,3,1,5,81
23,107026.000000,92976.000000,17,1963.999838,1645612.645796,1706.814678,0.279249,1,1,5,83
24,117882.000000,82120.000000,30,1664.412312,422098.092998,2059.518762,0.228190,1,1,5,70
25,112520.000000,87482.000000,28,1364.635075,476233.559876,1641.198348,0.357759,1,1,5,72
26,121092.000000,78910.000000,18,1117.849707,369254.885234,1738.390008,0.344340,1,1,5,82
27,122878.000000,77124.000000,28,1676.731245,918905.381008,1986.826826,0.237201,1,1,5,72
28,116697.000000,83305.000000,25,1457.525816,336442.606827,1767.081038,0.224185,1,1,5,75
29,112827.000000,87175.000000,24,2398.944829,1912365.279002,1803.382509,0.387188,1,1,5,76
30,112659.000000,87343.000000,22,1955.522827,1495704.825932,1931.030374,0.304030,1,1,5,78
31,109398.000000,90604.000000,9,1139.534160,829569.948455,2030.731820,0.294793,1,1,5,91
32,108158.000000,91844.000000,23,1430.925308,246870.744834,1942.595980,0.196107,1,1,5,77
33,125444.000000,74558.000000,18,24024.916665,314351680.082031,769.708627,2.216396,1,1,5,82
34,113055.000000,86947.000000,11,24125.892117,249254848.748189,771.818708,2.339718,1,1,5,89
35,109440.000000,90562.000000,8,20027.433659,240553844.578640,720.421785,2.151387,1,1,5,92
36,105758.000000,94244.000000,13,24292.755988,387532682.717696,1107.379429,1.791908,1,1,5,87
37,108970.000000,91032.000000,5,23020.998521,238858151.864037,767.275976,3.866178,1,1,5,95
38,107555.000000,92447.000000,7,22610.804263,254488932.679914,626.032040,3.763790,1,1,5,93
39,116905.000000,83097.000000,16,23784.058688,242246808.721445,397.868954,5.340492,1,1,5,84
40,120062.000000,79940.000000,10,21442.121964,171196600.789744,600.388882,4.543513,1,1,5,90
41,106598.000000,93404.000000,5,25100.765643,271211376.038903,609.449236,4.171617,1,1,5,95
42,126953.000000,73049.000000,13,18202.126118,109447873.435914,532.250232,5.013631,1,1,5,87
43,118198.000000,81804.000000,20,30214.759419,283115664.417139,777.728720,5.169191,1,1,5,80
44,94222.000000,105780.000000,6,25155.502451,261482499.646032,978.998168,3.528346,1,1,5,94
45,110363.000000,89639.000000,11,23368.812253,156991881.094772,862.062696,3.758460,1,1,5,89
46,121231.000000,78771.000000,19,21941.834522,223132260.376559,741.791588,5.599235,1,1,5,81
47,124963.000000,75039.000000,13,22033.874108,275180191.011154,458.952972,5.837596,1,1,5,87
48,95042.000000,104960.000000,1,19181.866727,293120177.782771,573.366041,3.993904,1,1,5,99
49,106941.000000,93061.000000,7,23431.695152,225473893.883155,805.652153,2.785181,1,1,5,93
50,93556.000000,106446.000000,3,24050.382659,250528749.096027,1017.203942,3.066312,1,1,5,97
51,101516.000000,98486.000000,7,21241.872472,184197429.094168,680.484994,2.646872,1,1,5,93
52,95877.000000,104125.000000,2,17293.864730,163193579.946750,989.886781,3.058127,1,1,5,98
53,94031.000000,105971.000000,1,23537.433345,278701730.003714,1242.504500,2.977463,1,1,5,99
54,87275.000000,112727.000000,4,27506.514459,406876560.408222,2422.697933,1.901538,1,1,5,96
55,106333.000000,93669.000000,5,22617.525534,198589226.082357,1312.683599,3.410942,1,1,5,95
56,110089.000000,89913.000000,8,17630.516937,177225068.217940,749.129540,3.505064,1,1,5,92
57,81575.000000,118427.000000,1,22748.061536,244404180.566444,1128.587988,2.053480,1,1,5,99
58,109522.000000,90480.000000,12,23564.901767,286088802.566391,1025.030820,2.857883,1,1,5,88
59,97127.000000,102875.000000,4,20987.281008,188275502.162432,1954.040907,2.274698,1,1,5,96
60,97770.000000,102232.000000,7,20290.230700,173399588.553961,1896.508008,1.791580,1,1,5,93
61,89740.000000,110262.000000,1,22035.416351,267981549.213578,1987.811872,1.830605,1,1,5,99
62,103558.000000,96444.000000,8,23191.965592,287951752.590688,866.622009,3.112434,1,1,5,92
63,113940.000000,86062.000000,16,21840.610481,300383041.075632,1126.207286,3.517876,1,1,5,84
