generation,prey_fitness,predator_fitness,num_alive_end,avg_bb_size,var_bb_size,avg_shortest_dist,swarm_density_count,prey_neurons_connected_prey_retina,prey_neurons_connected_predator_retina,predator_neurons_connected_prey_retina,num_attacks
1,92342.000000,107660.000000,9,2412.516947,538947.268170,2506.943559,0.000000,5,3,5,91
1,103955.000000,96047.000000,15,1167.886992,23836.821630,1970.842993,0.000000,5,3,5,85
2,107712.000000,92290.000000,22,1293.755333,19594.222603,1910.706599,0.000000,5,3,5,78
3,88643.000000,111359.000000,7,8522.692944,15888404.933445,2843.413114,0.000000,5,3,5,93
4,92117.000000,107885.000000,7,2667.845767,1244457.492927,3084.885454,0.000000,5,3,5,93
5,91608.000000,108394.000000,14,5817.181664,7681666.348466,2091.736256,0.000000,5,3,5,86
6,104564.000000,95438.000000,14,3189.941333,934715.078072,1760.636075,0.000000,5,3,5,86
7,88663.000000,111339.000000,6,7833.421691,17543927.071228,3726.012431,0.000000,5,3,5,94
8,88760.000000,111242.000000,6,12118.405299,39011501.269559,3160.251434,0.000000,5,3,5,94
9,92851.000000,107151.000000,6,4977.761833,4629061.381466,3365.329914,0.000000,5,3,5,94
10,85224.000000,114778.000000,5,1683.125281,83689.608698,3228.745144,0.000000,6,3,5,95
11,93613.000000,106389.000000,14,2492.875719,390774.444122,2057.952207,0.000000,6,3,5,86
12,104202.000000,95800.000000,17,1304.018398,50929.118935,2165.896293,0.000000,6,3,5,83
13,89334.000000,110668.000000,4,7252.686304,24035590.848098,2767.900753,0.000000,6,3,5,96
14,104148.000000,95854.000000,9,6457.037477,36683180.384594,2472.657263,0.174490,6,3,5,91
15,102147.000000,97855.000000,12,2847.111139,2625013.379774,1893.427930,0.317942,7,2,5,88
16,114538.000000,85464.000000,18,2125.774625,1313847.313255,1848.303623,0.297734,7,2,5,82
17,106015.000000,93987.000000,20,6013.995129,10570914.978061,1802.354488,0.270317,7,2,5,80
18,102599.000000,97403.000000,12,5617.871829,14139950.902028,2184.706124,0.285087,7,2,5,88
19,104176.000000,95826.000000,18,1933.131181,1545905.067987,1991.153033,0.183865,7,2,5,82
20,134264.000000,65738.000000,31,1939.600287,1681182.675336,1384.555489,0.369959,7,2,5,69
21,97915.000000,102087.000000,9,3133.055122,1841302.345738,2983.083125,0.223101,7,2,5,91
22,104822.000000,95180.000000,13,1395.801942,336509.263413,2078.762213,0.272898,7,2,5,87
23,97927.000000,102075.000000,13,2172.667449,743764.463193,2161.130873,0.249416,7,2,5,87
24,115566.000000,84436.000000,16,4957.509760,16964774.375852,1858.123409,0.285277,7,2,5,84
25,94380.000000,105622.000000,10,6966.743545,15450265.956698,2662.524538,0.204980,7,2,5,90
26,117436.000000,82566.000000,18,3033.275542,1794084.372951,1591.253856,0.339901,7,2,5,82
27,113386.000000,86616.000000,18,2117.514875,2468869.390991,1961.610818,0.347710,7,2,5,82
28,82399.000000,117603.000000,5,6013.698319,3940794.726186,3341.189731,0.250876,7,2,5,95
29,102295.000000,97707.000000,13,1835.496992,963678.479263,1797.679385,0.349236,7,2,5,87
30,91074.000000,108928.000000,10,3909.254262,2717257.079648,3072.111793,0.247534,7,2,5,90
31,113661.000000,86341.000000,15,3116.585999,3659652.195104,1852.404987,0.258466,8,2,5,85
32,112057.000000,87945.000000,18,1870.680108,1571769.150996,1990.881590,0.261511,8,2,5,82
33,103113.000000,96889.000000,16,2802.427992,1751808.914123,1764.551691,0.348571,8,2,5,84
34,115478.000000,84524.000000,28,2103.943928,2370356.901825,1797.485379,0.293244,8,2,5,72
35,116247.000000,83755.000000,26,2247.163771,1122008.910162,1824.723647,0.278256,8,2,5,74
36,99142.000000,100860.000000,15,2009.333619,582910.772495,2302.418597,0.263933,8,2,5,85
37,110493.000000,89509.000000,21,1967.695186,1719557.952409,2067.081229,0.247049,8,2,5,79
38,113623.000000,86379.000000,29,1854.511840,661690.620708,1922.635225,0.270455,8,2,5,71
39,99118.000000,100884.000000,18,1676.066730,390003.944447,2452.449432,0.298750,8,2,5,82
40,105684.000000,94318.000000,13,3193.508446,4213374.693742,2383.413199,0.276327,8,2,5,87
41,119966.000000,80036.000000,28,1400.963245,341356.146708,1632.202197,0.363075,8,2,5,72
42,112580.000000,87422.000000,19,1400.697143,162777.717778,2067.742003,0.288054,8,2,5,81
43,124713.000000,75289.000000,27,3181.969270,5951267.673208,1771.174653,0.228825,7,3,5,73
44,133671.000000,66331.000000,35,1031.267650,209158.829016,1536.163253,0.327665,7,3,5,65
45,116464.000000,83538.000000,26,1533.639404,279350.350074,1930.681316,0.268332,7,3,5,74
46,122388.000000,77614.000000,29,4382.524203,12546583.449700,1751.476104,0.265253,7,3,5,71
47,99325.000000,100677.000000,18,1865.304169,1180889.565965,2740.308318,0.328267,7,3,5,82
48,107949.000000,92053.000000,15,2175.713371,1429852.847927,2097.585262,0.240470,7,3,5,85
49,116537.000000,83465.000000,23,1905.955446,422414.990658,1774.692823,0.256937,7,3,5,77
50,112769.000000,87233.000000,23,1340.443368,545622.612254,2121.394677,0.197835,7,3,5,77
51,113471.000000,86531.000000,20,955.558352,104009.128247,1989.645517,0.210619,7,3,5,80
52,122751.000000,77251.000000,27,1122.221920,269637.974299,1695.114759,0.271280,7,3,5,73
53,127911.000000,72091.000000,35,1563.101736,617370.062104,1707.503873,0.278551,7,3,5,65
54,110820.000000,89182.000000,26,1954.108391,392416.990882,1988.599437,0.268383,6,3,4,74
55,109644.000000,90358.000000,23,1864.444409,707146.513717,2044.302875,0.282107,6,3,4,77
56,126048.000000,73954.000000,35,1689.223186,537998.768810,1515.227015,0.270928,7,3,4,65
57,116725.000000,83277.000000,19,2399.969351,1679388.332302,1698.585719,0.289158,7,3,4,81
58,130729.000000,69273.000000,34,1002.173323,141065.071467,1728.816840,0.258796,7,3,4,66
59,113584.000000,86418.000000,21,1431.640585,343624.594253,2032.230471,0.299108,7,3,4,79
60,105040.000000,94962.000000,15,1860.466338,394995.828590,2277.799273,0.311463,7,3,4,85
61,123761.000000,76241.000000,30,1471.203266,2082829.405714,1794.396413,0.386683,7,3,4,70
62,117159.000000,82843.000000,24,3069.718019,1068279.792257,1867.232330,0.240371,7,3,4,76
63,137777.000000,62225.000000,43,1218.625672,211295.025572,1693.915244,0.321000,6,3,4,57
64,104251.000000,95751.000000,19,1634.212527,699549.462141,2015.201885,0.223434,6,3,4,81
