generation,prey_fitness,predator_fitness,num_alive_end,avg_bb_size,var_bb_size,avg_shortest_dist,swarm_density_count,prey_neurons_connected_prey_retina,prey_neurons_connected_predator_retina,predator_neurons_connected_prey_retina,num_attacks
1,97349.000000,102653.000000,8,6457.502230,17316824.894538,2926.076867,0.000000,1,7,5,92
1,88821.000000,111181.000000,10,2363.949333,285841.615928,3214.518762,0.000000,1,7,5,90
2,96740.000000,103262.000000,6,8330.206488,15847441.743462,3725.039405,0.000000,1,7,5,94
3,100442.000000,99560.000000,14,1388.414999,26752.220888,1961.267026,0.000000,2,6,5,86
4,99687.000000,100315.000000,17,2008.828453,256629.724463,2483.434997,0.000000,2,6,5,83
5,89958.000000,110044.000000,6,5707.277760,73783680.684326,2142.014894,0.000000,2,6,5,94
6,101322.000000,98680.000000,16,2334.548801,569057.786776,2013.439562,0.000000,0,5,5,84
7,100252.000000,99750.000000,7,2878.690665,385145.672136,2725.607070,0.000000,0,5,5,93
8,89685.000000,110317.000000,13,1958.674028,336159.714177,2050.315841,0.000000,0,5,5,87
9,84053.000000,115949.000000,6,5621.003683,6131260.736424,3723.455212,0.000000,0,5,5,94
10,106806.000000,93196.000000,16,2382.706161,975289.817673,2125.360173,0.000000,0,5,5,84
11,99306.000000,100696.000000,9,2752.331958,569605.467949,2862.191854,0.000000,0,5,5,91
12,117126.000000,82876.000000,25,2560.548508,703243.981503,1852.035355,0.000000,0,2,5,75
13,83995.000000,116007.000000,8,14693.075963,101564238.280528,4186.308042,0.000000,0,1,5,92
14,95693.000000,104309.000000,11,2106.937678,329590.173544,2453.753441,0.000000,0,1,5,89
15,116077.000000,83925.000000,14,1531.373792,25086.865812,1703.517251,0.000000,0,1,5,86
16,96418.000000,103584.000000,8,24270.335857,395529286.732685,1439.627627,0.000000,0,1,5,92
17,84698.000000,115304.000000,0,21697.553098,417638144.847779,1772.979855,0.000000,0,1,5,100
18,90915.000000,109087.000000,1,20256.331983,292170082.796149,1729.251504,0.000000,0,1,5,99
19,71443.000000,128559.000000,0,19397.185166,342114442.897970,1659.059723,0.000000,0,1,5,100
20,73180.000000,126822.000000,1,20570.603299,294916955.851134,7201.852858,0.000000,0,1,5,99
21,70085.000000,129917.000000,0,11353.188812,221919576.400544,1587.868662,0.000000,0,1,5,100
22,79858.000000,120144.000000,0,21525.781047,356703791.415226,1518.653880,0.000000,0,1,5,100
23,79639.000000,120363.000000,0,18953.128268,327490860.617764,1862.665260,0.000000,0,1,5,100
24,86825.000000,113177.000000,0,18918.566795,376503242.158315,1633.776122,0.000000,0,1,5,100
25,90671.000000,109331.000000,1,21787.506993,414217987.466672,1567.544226,0.000000,0,1,5,99
26,95965.000000,104037.000000,2,20840.276146,414663694.144432,1487.684551,0.000000,0,1,5,98
27,72007.000000,127995.000000,0,14064.297126,263863717.394267,1604.010123,0.000000,0,1,5,100
28,82746.000000,117256.000000,0,18345.781407,303867454.394529,1583.063840,0.000000,0,1,5,100
29,77872.000000,122130.000000,0,19958.838818,367256119.759416,1771.265344,0.000000,0,1,5,100
30,90444.000000,109558.000000,0,12247.838869,186567760.376051,2421.897135,0.000000,0,1,5,100
31,75044.000000,124958.000000,0,19626.145819,373241527.433379,1604.342092,0.000000,0,1,5,100
