generation,prey_fitness,predator_fitness,num_alive_end,avg_bb_size,var_bb_size,avg_shortest_dist,swarm_density_count,prey_neurons_connected_prey_retina,prey_neurons_connected_predator_retina,predator_neurons_connected_prey_retina,num_attacks
1,102111.000000,97891.000000,15,1976.740898,165170.627274,2272.813262,0.000000,4,2,5,85
1,95321.000000,104681.000000,10,2190.152298,265775.859289,2786.500254,0.000000,4,2,5,90
2,100591.000000,99411.000000,9,3038.384243,1069403.008713,2035.468184,0.000000,4,2,5,91
3,88713.000000,111289.000000,8,2787.848449,712879.567291,2929.289232,0.000000,4,2,5,92
4,102131.000000,97871.000000,10,3035.997733,1731468.562126,2048.855230,0.000000,4,2,5,90
5,97424.000000,102578.000000,10,2309.286955,241122.501292,2897.583670,0.000000,4,2,5,90
6,113039.000000,86963.000000,24,1925.284917,59561.354916,1896.294877,0.000000,4,2,5,76
7,109342.000000,90660.000000,16,4172.225537,5745807.428085,1961.842007,0.000000,4,2,5,84
8,94664.000000,105338.000000,7,3582.638135,14925795.730729,2116.001393,0.000000,4,2,5,93
9,99864.000000,100138.000000,15,3594.576049,2750828.348373,2170.887235,0.000000,4,2,5,85
10,105045.000000,94957.000000,15,1104.743623,22973.808403,1883.526381,0.000000,4,2,5,85
11,127988.000000,72014.000000,28,1553.547339,784886.125994,1722.528863,0.300785,4,2,5,81
12,128465.000000,71537.000000,31,3131.582899,6937715.960727,1589.140371,0.339191,4,2,5,83
13,100974.000000,99028.000000,9,12422.535061,91712665.700823,1820.238794,0.315310,4,2,5,99
14,101678.000000,98324.000000,10,2634.051025,955277.370711,2784.349659,0.253436,4,2,5,102
15,119107.000000,80895.000000,24,3158.910212,3143557.261821,1730.812621,0.277573,4,2,5,81
16,117478.000000,82524.000000,24,5233.894126,12178536.272222,1884.354615,0.335487,4,2,5,91
17,107868.000000,92134.000000,17,5309.160963,4803761.736437,2066.196063,0.307681,4,2,5,91
18,109206.000000,90796.000000,19,4580.157605,12148909.849467,1677.475807,0.329426,4,2,5,92
19,101409.000000,98593.000000,8,8626.934841,47904710.333525,2230.508103,0.293930,4,2,5,101
20,109735.000000,90267.000000,15,1384.668543,193134.489883,1920.146369,0.273360,5,2,5,96
21,110548.000000,89454.000000,13,2397.991441,2338267.646645,1701.974003,0.348839,5,2,5,104
22,118480.000000,81522.000000,16,4353.567817,30818489.129950,1486.204821,0.390948,5,2,5,101
23,119535.000000,80467.000000,21,2590.981666,2988716.042872,1675.765491,0.293936,5,2,5,94
24,127094.000000,72908.000000,30,4306.731724,5804384.063052,1558.731807,0.338105,5,2,4,81
25,112444.000000,87558.000000,22,1529.649542,530670.476926,1753.481128,0.305421,5,2,4,88
26,125521.000000,74481.000000,25,4737.819933,12930143.286124,1654.860694,0.319740,5,2,4,91
27,114714.000000,85288.000000,21,2559.668707,1285430.887263,1714.403798,0.394313,5,2,4,86
28,120801.000000,79201.000000,21,1309.262698,261546.252281,1505.324016,0.281607,5,2,4,90
29,113988.000000,86014.000000,21,1591.712186,564314.907981,1771.095456,0.271292,5,2,4,89
30,104411.000000,95591.000000,8,4803.179139,11744750.197458,2720.046467,0.303635,5,2,4,103
31,117508.000000,82494.000000,24,2560.711469,1920261.120721,1615.060695,0.320557,5,2,4,91
32,104167.000000,95835.000000,14,23573.832346,376066454.277511,1523.332179,0.378184,5,2,4,99
33,98797.000000,101205.000000,7,13348.521123,92487430.276232,2325.350066,0.331277,5,2,4,104
34,128055.000000,71947.000000,28,2797.175761,4684859.735228,1598.603575,0.294018,5,2,4,84
35,108392.000000,91610.000000,14,10312.809427,130290406.633188,1700.238454,0.319194,5,2,4,95
36,114508.000000,85494.000000,24,4236.562840,5104400.516207,1762.287226,0.367431,5,2,4,85
37,115161.000000,84841.000000,18,2283.365864,3236596.911608,1863.527339,0.334236,5,2,4,97
38,111346.000000,88656.000000,17,9396.205835,88126169.724170,1850.000272,0.365121,5,2,4,102
39,105211.000000,94791.000000,13,2785.601172,989693.482303,2158.623044,0.385845,5,2,4,96
40,116841.000000,83161.000000,13,6322.986345,49976116.742622,2021.293806,0.339497,5,2,4,92
41,102033.000000,97969.000000,5,17481.426754,231372790.698917,1866.778092,0.267138,5,2,4,103
42,103189.000000,96813.000000,10,6898.094221,42180543.444463,2102.293395,0.411184,5,2,4,99
43,96977.000000,103025.000000,5,2245.840827,1170696.812663,2049.523923,0.331406,5,2,4,113
44,104622.000000,95380.000000,20,4692.945435,13800010.970797,2270.633826,0.238843,5,2,4,92
45,103161.000000,96841.000000,10,6258.041457,26261604.845990,2026.563689,0.240736,5,2,4,98
46,107455.000000,92547.000000,18,2460.290894,3758964.209037,1933.394493,0.309720,5,2,4,88
47,95308.000000,104694.000000,3,4090.987081,36580072.530786,2445.869970,0.322937,5,2,4,109
48,106091.000000,93911.000000,6,9116.935015,74957504.702718,2099.406397,0.268973,5,2,4,104
49,109065.000000,90937.000000,13,15101.161179,248407852.812170,1755.655402,0.399361,5,2,4,98
50,107197.000000,92805.000000,15,6170.074744,75413175.723829,1496.148967,0.336882,5,2,4,99
51,114984.000000,85018.000000,19,11235.557377,109659060.731695,1555.371306,0.327136,5,2,4,91
52,115812.000000,84190.000000,20,2402.052354,741231.703609,1580.739672,0.287275,5,2,4,87
53,112986.000000,87016.000000,18,2488.795232,7947986.000240,1471.146282,0.292895,5,2,4,97
54,106128.000000,93874.000000,8,2473.855521,4392842.662583,2220.922410,0.270938,5,2,4,101
55,107335.000000,92667.000000,12,1364.731107,609582.324906,1780.181127,0.374512,5,2,4,100
56,95788.000000,104214.000000,4,13758.799149,90239073.961798,2471.419309,0.320319,5,2,4,112
57,98625.000000,101377.000000,7,5179.735864,19352681.522411,1711.240503,0.498218,5,2,4,106
58,96180.000000,103822.000000,8,4156.900591,9519887.343217,2426.501935,0.226098,5,2,4,104
59,84618.000000,115384.000000,1,4999.794434,3130178.237604,3274.332046,0.234703,5,2,4,103
60,105070.000000,94932.000000,18,4648.984505,7153470.534691,1611.880843,0.292028,5,2,4,91
61,103796.000000,96206.000000,5,1496.050896,663200.118302,1831.401806,0.268608,5,2,4,105
62,125863.000000,74139.000000,18,3223.584999,7663520.971098,1505.120241,0.342230,5,2,4,93
63,99364.000000,100638.000000,9,5239.103197,4709194.787530,2193.379365,0.337253,5,2,4,111
64,85357.000000,114645.000000,4,8583.251048,71963150.742775,6822.455419,0.155984,5,2,4,99
65,115715.000000,84287.000000,12,5403.921569,38703135.700773,1721.792637,0.290021,5,2,4,104
66,113603.000000,86399.000000,17,6282.556492,24691251.278969,1892.957187,0.189735,5,2,4,90
67,126611.000000,73391.000000,21,4011.871406,3326947.413261,1484.422127,0.403732,5,2,4,93
68,104589.000000,95413.000000,11,14009.636852,134066663.733421,1594.226461,0.397533,5,2,4,101
69,106064.000000,93938.000000,16,1738.408922,689668.581080,1705.783564,0.318470,5,2,4,90
70,110480.000000,89522.000000,11,7595.137504,28788775.004388,1908.182383,0.380336,5,2,4,101
71,109484.000000,90518.000000,9,7412.467734,24651650.926643,2030.542713,0.335122,5,2,4,108
72,126925.000000,73077.000000,25,2084.034741,3642957.457694,1383.011126,0.341451,5,2,4,85
73,107458.000000,92544.000000,10,2298.761269,1788537.377643,1813.669964,0.412167,5,2,4,107
74,118130.000000,81872.000000,25,3455.415326,7656617.463649,1947.418422,0.323122,5,2,4,86
75,106454.000000,93548.000000,8,9293.396053,36845223.315826,1980.387849,0.347287,5,2,4,106
