generation,prey_fitness,predator_fitness,num_alive_end,avg_bb_size,var_bb_size,avg_shortest_dist,swarm_density_count,prey_neurons_connected_prey_retina,prey_neurons_connected_predator_retina,predator_neurons_connected_prey_retina,num_attacks
1,108805.000000,91197.000000,15,1991.892588,64705.977430,1998.132800,0.000000,4,5,5,85
1,110765.000000,89237.000000,26,3956.151866,3020901.342079,2034.134627,0.000000,4,5,5,74
2,86191.000000,113811.000000,9,4098.834823,2222811.732453,3261.074878,0.000000,4,5,5,91
3,97446.000000,102556.000000,16,3895.125479,2359973.877723,2194.213500,0.000000,4,5,5,84
4,103534.000000,96468.000000,10,2933.888638,373380.958700,2212.287513,0.000000,4,5,5,90
5,109060.000000,90942.000000,18,3826.644023,650095.975514,2195.886363,0.000000,4,5,5,82
6,102029.000000,97973.000000,13,2222.762515,1030457.826159,1908.315891,0.000000,4,5,5,87
7,98490.000000,101512.000000,14,4369.389810,2771763.235294,2303.153954,0.000000,4,5,5,86
8,111927.000000,88075.000000,25,1488.318628,28674.898777,1836.072421,0.000000,4,5,5,75
9,124531.000000,75471.000000,31,1249.120473,15277.051214,1722.963181,0.000000,4,5,5,69
10,112387.000000,87615.000000,25,1376.264212,20681.099397,2125.551137,0.000000,4,5,5,75
11,97580.000000,102422.000000,11,2601.200181,291758.557876,2197.649884,0.000000,4,5,5,89
12,101782.000000,98220.000000,13,2650.740603,303984.795804,2468.937561,0.000000,4,5,5,87
13,95786.000000,104216.000000,13,6705.385087,5443740.973643,2328.430260,0.000000,4,5,5,87
14,94854.000000,105148.000000,7,5134.893494,4344539.858513,2158.598235,0.000000,4,5,5,93
15,96120.000000,103882.000000,10,1090.745785,2230.387184,2576.880332,0.000000,4,5,5,90
16,112143.000000,87859.000000,22,1614.384130,70530.235751,2078.040908,0.000000,4,5,5,78
17,105775.000000,94227.000000,11,2198.788592,879926.828258,2286.098605,0.000000,4,5,5,89
18,97567.000000,102435.000000,11,1887.528236,50638.857250,2472.153543,0.000000,4,5,5,89
19,113207.000000,86795.000000,20,1582.599669,127150.186997,1971.430751,0.000000,4,5,5,80
20,92508.000000,107494.000000,7,1603.391896,20270.356538,2830.453318,0.000000,4,5,5,93
21,87387.000000,112615.000000,12,2375.915119,348128.421182,2883.226886,0.000000,4,5,5,88
22,98691.000000,101311.000000,13,3777.531981,3380011.415863,2549.212126,0.000000,4,5,5,87
23,114765.000000,85237.000000,21,1218.410485,22999.491398,1781.571123,0.000000,4,5,5,79
24,93278.000000,106724.000000,12,2289.831046,157680.870571,2517.756533,0.000000,4,5,5,88
25,100255.000000,99747.000000,11,2633.475591,593999.996475,2788.013608,0.000000,4,5,5,89
26,101825.000000,98177.000000,13,1476.067117,85600.453461,2055.804883,0.000000,4,5,5,87
27,112018.000000,87984.000000,18,8308.986963,39739422.119247,2016.129565,0.000000,4,5,5,82
28,98373.000000,101629.000000,4,3982.384930,2566957.317728,2374.621635,0.000000,4,3,4,96
29,86298.000000,113704.000000,10,3201.539124,854787.029534,2260.563245,0.000000,4,3,4,90
30,93889.000000,106113.000000,12,1594.960681,127199.011993,1941.186035,0.000000,4,3,4,88
31,93151.000000,106851.000000,19,1620.014340,89846.872174,2463.723952,0.000000,4,3,4,81
32,116064.000000,83938.000000,23,1457.022092,89705.600987,1741.826108,0.000000,4,3,4,77
33,105011.000000,94991.000000,20,2043.888757,533385.649136,1929.053309,0.276011,4,3,4,83
34,120916.000000,79086.000000,24,894.655686,155162.096373,1663.483137,0.306562,4,3,4,84
35,132742.000000,67260.000000,30,681.472890,46751.779564,1622.083532,0.314997,4,3,4,81
36,106503.000000,93499.000000,18,2227.606571,774729.393218,1736.535195,0.264496,4,3,4,90
37,128365.000000,71637.000000,30,1973.724372,1044115.388470,1514.799795,0.349918,4,3,4,80
38,129577.000000,70425.000000,31,1090.008229,269739.917757,1680.041208,0.330150,4,3,4,82
39,120157.000000,79845.000000,28,1412.669167,452261.613736,1632.005986,0.250171,4,3,4,85
40,117526.000000,82476.000000,25,1185.362132,190741.592904,1704.162728,0.280019,4,3,4,79
41,116660.000000,83342.000000,18,2680.810448,4852699.212610,1791.165783,0.303071,4,3,4,92
42,118631.000000,81371.000000,27,2196.440516,836252.551415,1620.613447,0.300970,4,3,4,84
43,129879.000000,70123.000000,29,1800.040213,248354.418001,1520.240182,0.305937,4,3,4,86
44,132591.000000,67411.000000,42,1592.904228,335973.043298,1375.842171,0.368344,4,3,4,66
45,123863.000000,76139.000000,30,2172.581839,782601.927187,1913.879302,0.285281,4,3,4,75
46,125088.000000,74914.000000,26,1571.656127,369692.647568,1759.760418,0.301969,4,3,4,85
47,128499.000000,71503.000000,30,2148.584236,1346396.382703,1593.521262,0.358897,4,3,4,83
48,124074.000000,75928.000000,33,1631.741144,278080.238222,1803.885012,0.378686,4,3,4,80
49,107436.000000,92566.000000,22,2475.165320,598943.194123,1737.002034,0.390561,4,3,4,95
50,120109.000000,79893.000000,26,3410.943911,3822132.280768,1473.164398,0.370617,4,3,4,79
51,130193.000000,69809.000000,32,1707.713494,770242.527626,1625.820977,0.343105,4,3,4,81
52,122738.000000,77264.000000,32,996.588116,195533.468251,1687.019698,0.439067,4,3,4,85
53,115808.000000,84194.000000,21,2406.085128,752477.705295,1705.308410,0.347186,4,3,4,86
54,96471.000000,103531.000000,16,6970.859092,17165264.631663,2729.706973,0.255319,4,3,4,96
55,129312.000000,70690.000000,32,1211.013006,139788.510719,1423.634612,0.365365,4,3,4,77
56,112125.000000,87877.000000,20,1673.097794,528338.266040,1662.722046,0.333579,4,3,4,87
57,107233.000000,92769.000000,20,2063.920145,719731.569568,1903.954436,0.224023,4,3,4,86
58,133109.000000,66893.000000,42,1496.109795,143900.099336,1430.373348,0.319092,4,3,4,68
59,124841.000000,75161.000000,27,1437.563912,232016.957310,1547.589951,0.243521,4,3,4,84
60,116768.000000,83234.000000,21,2708.388427,1626000.270627,1827.410103,0.369303,4,3,4,95
61,122941.000000,77061.000000,24,1338.144997,269977.050342,1811.961737,0.317541,4,3,4,86
62,138731.000000,61271.000000,38,1226.205054,181448.401606,1611.767629,0.308249,4,3,4,69
63,121800.000000,78202.000000,33,3474.430957,1922574.573347,1718.076990,0.299718,4,3,4,75
64,115449.000000,84553.000000,26,2156.963345,747355.231259,1812.204971,0.319053,4,3,4,83
65,107513.000000,92489.000000,20,2033.518319,430816.688305,1949.822404,0.193216,4,3,4,87
66,123316.000000,76686.000000,35,1758.783071,325748.201357,1454.107694,0.403902,1,3,4,74
67,132604.000000,67398.000000,37,1227.789997,320926.563372,1589.903996,0.338699,1,3,4,75
68,118200.000000,81802.000000,24,3597.631293,7771339.523665,1588.226886,0.286327,1,3,4,87
69,108971.000000,91031.000000,21,1322.290391,160034.720509,1842.198818,0.270178,1,3,4,85
70,127711.000000,72291.000000,32,2954.958627,2597547.181960,1582.056978,0.427575,1,3,4,79
