generation,prey_fitness,predator_fitness,num_alive_end,avg_bb_size,var_bb_size,avg_shortest_dist,swarm_density_count,prey_neurons_connected_prey_retina,prey_neurons_connected_predator_retina,predator_neurons_connected_prey_retina,num_attacks
1,110119.000000,89883.000000,13,4067.956486,8922473.364970,1915.395339,0.350626,6,3,5,99
1,114059.000000,85943.000000,27,1389.984205,346290.518565,1744.081341,0.366885,6,3,5,88
2,113861.000000,86141.000000,25,1725.024906,644790.276775,1801.614986,0.280269,6,3,5,89
3,121888.000000,78114.000000,22,4509.773779,17360747.104567,1761.706603,0.341766,6,3,5,92
4,125797.000000,74205.000000,26,5385.689461,23438275.074620,1673.734918,0.346117,6,3,5,86
5,115027.000000,84975.000000,22,1436.905874,307003.833272,1820.303113,0.314455,6,2,5,90
6,117886.000000,82116.000000,16,6157.170433,35866728.560863,1751.514969,0.318573,6,2,5,100
7,128752.000000,71250.000000,37,3599.716568,2983038.320557,1564.251653,0.320203,6,2,5,70
8,110377.000000,89625.000000,16,2222.903878,2538675.377927,2009.127293,0.245404,6,2,5,89
9,109029.000000,90973.000000,10,2737.351190,1653907.302336,1677.915045,0.434396,6,2,5,106
10,125739.000000,74263.000000,21,4999.353828,44646294.308098,1699.787811,0.268311,6,2,5,94
11,99113.000000,100889.000000,6,14558.636020,96110566.833340,2978.054156,0.309890,5,3,5,107
12,92826.000000,107176.000000,15,5695.167395,9728103.258542,2097.624813,0.389693,5,3,5,97
13,121337.000000,78665.000000,27,3396.115338,3100188.157540,1633.246985,0.321588,5,3,5,86
14,111146.000000,88856.000000,12,1751.430519,495748.861754,1817.198774,0.275712,5,3,5,92
15,87943.000000,112059.000000,9,8602.005232,34270563.194697,2738.118414,0.214600,5,2,5,95
16,138000.000000,62002.000000,44,2473.384772,1550835.761844,1453.899283,0.390014,2,2,5,67
17,114655.000000,85347.000000,12,8154.169349,54913453.217883,1579.293646,0.282164,2,2,5,97
18,112126.000000,87876.000000,19,9708.166605,78196769.446336,1630.365064,0.343555,2,2,5,90
