generation,prey_fitness,predator_fitness,num_alive_end,avg_bb_size,var_bb_size,avg_shortest_dist,swarm_density_count,prey_neurons_connected_prey_retina,prey_neurons_connected_predator_retina,predator_neurons_connected_prey_retina,num_attacks
1,91961.000000,108041.000000,14,3431.849554,814188.758988,2082.007160,0.000000,5,5,5,86
1,94245.000000,105757.000000,8,5685.503234,10198491.851358,2479.373219,0.000000,5,5,5,92
2,87387.000000,112615.000000,7,6048.319032,17707742.675108,2915.858974,0.000000,5,5,5,93
3,88411.000000,111591.000000,6,4366.786385,5653426.555979,3238.332104,0.000000,5,5,5,94
4,91112.000000,108890.000000,0,15983.302781,275948744.117913,1692.582746,0.000000,5,5,5,100
5,83899.000000,116103.000000,0,16541.320961,278431007.648653,1835.602963,0.000000,5,5,5,100
6,73568.000000,126434.000000,0,22215.855132,314934070.993669,2282.339052,0.000000,5,5,5,100
7,88622.000000,111380.000000,0,19081.121207,282580696.765810,1751.487821,0.000000,5,5,5,100
8,86965.000000,113037.000000,0,19852.516889,316366852.669711,1584.261850,0.000000,5,5,5,100
9,90644.000000,109358.000000,1,11488.624638,151888443.970476,4261.798236,0.000000,5,5,5,99
10,81418.000000,118584.000000,0,14703.974886,222081212.179267,1671.742276,0.000000,5,5,5,100
11,83257.000000,116745.000000,1,12698.399541,235455285.895562,4578.920236,0.000000,5,5,5,99
12,88874.000000,111128.000000,0,16682.219547,300242842.805132,1636.262251,0.000000,2,4,5,100
13,95882.000000,104120.000000,1,12809.386306,217166998.212444,2401.961690,0.000000,2,4,5,99
14,95117.000000,104885.000000,0,15099.474315,294685663.435005,1862.257713,0.000000,2,4,5,100
15,75271.000000,124731.000000,2,10159.780049,148636014.160851,3378.751739,0.000000,2,4,5,98
16,83526.000000,116476.000000,0,12666.482608,243511023.671812,2537.282184,0.000000,2,4,5,100
17,82777.000000,117225.000000,0,18965.670245,263789353.048912,1972.974886,0.000000,2,4,5,100
18,82016.000000,117986.000000,0,19346.297316,368778664.820724,1548.090984,0.000000,2,4,5,100
19,56228.000000,143774.000000,0,20849.193640,341387751.784141,1817.993146,0.000000,2,4,5,100
20,87472.000000,112530.000000,0,16924.443099,280801866.452876,1778.311578,0.000000,2,4,5,100
21,84196.000000,115806.000000,0,17547.238548,317643159.526864,1458.958280,0.000000,2,4,5,100
22,65310.000000,134692.000000,0,24140.547142,341476713.210181,1545.941173,0.000000,1,3,5,100
23,74794.000000,125208.000000,0,9109.821361,60850786.045886,3275.993759,0.000000,1,3,5,100
24,83633.000000,116369.000000,0,16890.262240,321282753.664988,1625.380509,0.000000,1,3,5,100
25,86259.000000,113743.000000,0,18485.886185,256782742.163039,2019.348711,0.000000,1,3,5,100
26,80435.000000,119567.000000,0,18782.377280,361004121.566785,1680.031538,0.000000,1,3,5,100
27,79758.000000,120244.000000,0,16646.704237,243707965.366154,1511.895298,0.000000,1,3,5,100
28,69560.000000,130442.000000,0,20359.263992,402065408.316852,1545.480374,0.000000,1,3,5,100
29,83580.000000,116422.000000,0,19471.096203,432262022.181153,1473.731707,0.000000,1,3,5,100
30,64288.000000,135714.000000,0,19046.990663,370124520.696407,1547.398862,0.000000,1,3,5,100
31,82237.000000,117765.000000,1,17267.096976,287722178.864195,7239.755523,0.000000,1,3,5,99
32,95093.000000,104909.000000,0,19574.029577,429091908.209927,1770.724652,0.000000,1,3,5,100
33,84108.000000,115894.000000,0,17345.048415,398758377.591033,2102.174961,0.000000,1,3,5,100
34,80006.000000,119996.000000,0,14977.943168,241998237.025558,2168.521376,0.000000,1,3,5,100
35,66084.000000,133918.000000,0,18316.501559,268898217.399925,2998.397299,0.000000,1,3,5,100
36,91935.000000,108067.000000,1,22872.095135,363894735.060597,1414.783496,0.000000,1,3,5,99
37,92240.000000,107762.000000,0,19854.410264,307835524.051720,1478.468197,0.000000,1,3,5,100
38,74618.000000,125384.000000,0,20144.725199,348502239.702181,1499.071766,0.000000,1,3,5,100
39,84631.000000,115371.000000,0,14236.122943,231196130.579750,1949.800740,0.000000,1,3,5,100
40,83112.000000,116890.000000,0,10716.607203,109117732.763008,1867.467031,0.000000,1,3,5,100
41,79863.000000,120139.000000,0,19417.182471,430088177.402613,1853.685743,0.000000,1,3,5,100
42,83035.000000,116967.000000,0,17181.895860,359834256.530722,1644.071863,0.000000,1,3,5,100
43,93615.000000,106387.000000,0,16473.057811,302059545.708505,1967.032441,0.000000,1,3,5,100
44,77515.000000,122487.000000,0,19968.932936,251979046.993735,1656.109710,0.000000,1,3,5,100
45,66824.000000,133178.000000,0,20547.435421,369672528.278313,3059.375141,0.000000,1,3,5,100
46,91051.000000,108951.000000,0,17095.576603,312397749.342759,1673.759820,0.000000,1,3,5,100
47,87307.000000,112695.000000,0,14358.838723,284433929.720822,1730.608013,0.000000,1,3,5,100
48,78370.000000,121632.000000,0,19718.182489,319776095.721784,1694.304688,0.000000,1,3,5,100
49,87593.000000,112409.000000,0,16133.982786,267762543.867744,1691.306957,0.000000,2,2,5,100
50,79912.000000,120090.000000,0,16329.458309,376070916.314484,1543.277053,0.000000,2,2,5,100
51,74274.000000,125728.000000,0,12862.900293,150711072.567566,1687.770338,0.000000,2,2,5,100
52,84761.000000,115241.000000,2,5576.802148,6194396.588661,5150.825128,0.000000,2,2,5,98
53,79003.000000,120999.000000,0,21993.314951,385728258.889017,1669.922483,0.000000,2,2,5,100
54,81345.000000,118657.000000,1,18877.868131,319465518.948440,8548.431749,0.000000,2,2,5,99
55,85864.000000,114138.000000,0,15644.467252,275256703.562388,2134.043497,0.000000,2,2,5,100
56,93002.000000,107000.000000,1,15541.745764,296607208.887627,1812.566850,0.000000,2,2,5,99
57,66496.000000,133506.000000,0,17530.846231,290071622.328813,1635.878884,0.000000,2,2,5,100
58,87479.000000,112523.000000,1,18641.232023,336071817.640085,1647.548093,0.000000,2,2,5,99
59,74278.000000,125724.000000,0,18493.415557,260550614.583887,1789.740046,0.000000,2,2,5,100
60,85068.000000,114934.000000,0,12852.699373,244339354.436054,1551.120232,0.000000,2,2,5,100
61,88495.000000,111507.000000,0,16437.780485,264589311.039170,1628.755564,0.000000,2,2,5,100
62,83109.000000,116893.000000,0,14342.975038,296610433.596436,3096.743317,0.000000,2,2,5,100
63,102164.000000,97838.000000,0,14739.096586,267873936.887100,1810.498388,0.000000,2,2,5,100
64,76640.000000,123362.000000,1,17344.247464,289579546.178475,5789.392950,0.000000,2,2,5,99
65,79185.000000,120817.000000,0,19356.834778,367268959.237360,1490.124406,0.000000,2,2,5,100
66,85358.000000,114644.000000,0,19700.812274,327925231.448846,1727.751479,0.000000,2,2,5,100
67,81151.000000,118851.000000,0,12322.154288,134532512.759559,4021.586015,0.000000,2,2,5,100
68,86808.000000,113194.000000,0,23010.504129,399843991.836666,1863.960939,0.000000,2,2,5,100
69,83191.000000,116811.000000,0,16830.933722,302264869.501491,1773.202283,0.000000,2,2,5,100
70,69161.000000,130841.000000,0,16977.113311,299620622.489602,1710.446744,0.000000,2,2,5,100
71,88972.000000,111030.000000,1,15443.380606,239660635.497676,5385.583823,0.000000,2,2,5,99
72,62822.000000,137180.000000,0,16422.079600,218441456.655436,5013.792706,0.000000,2,2,5,100
73,88806.000000,111196.000000,0,21781.357528,339602374.225872,1716.086483,0.000000,2,2,5,100
74,77254.000000,122748.000000,0,18169.446684,314046394.240967,1925.364652,0.000000,2,2,5,100
75,81900.000000,118102.000000,1,20169.366558,230552881.440306,6077.882328,0.000000,2,2,5,99
76,88655.000000,111347.000000,0,15317.015249,348992035.131554,1882.783638,0.000000,2,2,5,100
77,84879.000000,115123.000000,1,16351.952296,184697628.939724,4230.505742,0.000000,2,2,5,99
78,81916.000000,118086.000000,0,20053.942175,328352695.168060,1559.645547,0.000000,2,2,5,100
79,98788.000000,101214.000000,3,17570.076226,314068180.452040,2576.884328,0.000000,2,2,5,97
80,87341.000000,112661.000000,0,19705.961222,381964092.172044,1516.868009,0.000000,2,2,5,100
81,81073.000000,118929.000000,0,17698.604815,253383810.050542,2255.708725,0.000000,2,2,5,100
82,80977.000000,119025.000000,0,17747.236899,353356850.357595,1736.961886,0.000000,2,2,5,100
83,57758.000000,142244.000000,0,19792.640370,441294973.290279,2045.656877,0.000000,2,2,5,100
84,73601.000000,126401.000000,0,16996.896499,277316681.854243,1863.614391,0.000000,2,2,5,100
85,74667.000000,125335.000000,0,20046.508936,342275348.271260,1710.831388,0.000000,2,2,5,100
