generation,prey_fitness,predator_fitness,num_alive_end,avg_bb_size,var_bb_size,avg_shortest_dist,swarm_density_count,prey_neurons_connected_prey_retina,prey_neurons_connected_predator_retina,predator_neurons_connected_prey_retina,num_attacks
1,96681.000000,103321.000000,16,1681.817236,86545.251997,2413.127401,0.000000,4,7,5,84
1,109988.000000,90014.000000,15,2572.460453,862266.691265,2309.539988,0.000000,4,7,5,85
2,106850.000000,93152.000000,20,954.765408,9365.296100,1923.722244,0.000000,4,7,5,80
3,95631.000000,104371.000000,10,7039.959205,10624850.573869,2803.539257,0.000000,4,7,5,90
4,108228.000000,91774.000000,17,6345.698179,13969944.398767,2209.971589,0.000000,4,7,5,83
5,96376.000000,103626.000000,12,7190.466351,11947015.152883,2238.299074,0.000000,4,7,5,88
6,102136.000000,97866.000000,14,1458.729254,78973.858356,2528.912070,0.000000,5,9,5,86
7,97336.000000,102666.000000,16,2483.650394,1311232.518324,2364.814628,0.000000,5,9,5,84
8,104032.000000,95970.000000,15,3280.743980,1801193.424294,2944.285263,0.000000,5,9,5,85
9,101308.000000,98694.000000,8,1976.426497,282981.638474,2457.151206,0.000000,5,9,5,92
10,103239.000000,96763.000000,12,3971.272102,7045712.335621,2029.117781,0.000000,5,9,5,88
11,98528.000000,101474.000000,9,6111.573000,14147765.419858,2420.978748,0.000000,5,9,5,91
12,91233.000000,108769.000000,10,2856.075187,455597.908024,1890.278862,0.000000,5,9,5,90
13,91269.000000,108733.000000,6,9151.715557,35610948.432351,2797.155473,0.000000,5,9,5,94
14,83921.000000,116081.000000,11,8297.794208,11044954.687718,3415.906965,0.000000,5,9,5,89
15,100558.000000,99444.000000,11,3080.438444,1869357.216591,2662.219662,0.000000,4,7,5,89
16,93911.000000,106091.000000,13,3931.621781,1345971.914289,2456.138274,0.000000,4,7,5,87
17,87544.000000,112458.000000,6,2530.407502,302402.405173,2580.991284,0.000000,4,7,5,94
18,104139.000000,95863.000000,20,3585.205874,1223626.344471,2009.780881,0.000000,4,7,5,80
