generation,prey_fitness,predator_fitness,num_alive_end,avg_bb_size,var_bb_size,avg_shortest_dist,swarm_density_count,prey_neurons_connected_prey_retina,prey_neurons_connected_predator_retina,predator_neurons_connected_prey_retina,num_attacks
1,94425.000000,105577.000000,11,3279.059820,1299853.950524,2351.591669,0.000000,5,3,5,89
1,102441.000000,97561.000000,12,3617.951649,1566828.476074,2339.963847,0.000000,5,3,5,88
2,96397.000000,103605.000000,10,3087.272176,1669427.133725,2814.962332,0.000000,5,3,5,90
3,98472.000000,101530.000000,15,2346.410548,370202.651043,2309.210479,0.000000,4,3,5,85
4,120600.000000,79402.000000,24,2915.615657,1180311.908051,1863.212291,0.000000,4,3,5,76
5,125475.000000,74527.000000,27,2673.779989,348363.551073,1758.799610,0.000000,4,3,5,73
6,95770.000000,104232.000000,10,2772.875969,1165422.038998,2010.176867,0.000000,4,3,5,90
7,97516.000000,102486.000000,9,19309.464443,339234079.110622,1788.295720,0.000000,4,3,9,91
8,76610.000000,123392.000000,1,20935.095069,290853923.071353,1930.824635,0.000000,4,3,9,99
9,103003.000000,96999.000000,10,16381.795672,226974820.165861,1711.280224,0.000000,4,3,9,90
10,80908.000000,119094.000000,0,15318.528269,156907015.835222,1776.827551,0.000000,4,3,9,100
11,89164.000000,110838.000000,2,17727.307250,276189905.968727,1534.823787,0.000000,4,3,9,98
12,82740.000000,117262.000000,0,17176.164662,361612470.015495,2483.721551,0.000000,4,3,9,100
13,72130.000000,127872.000000,1,19075.097381,262708846.108319,1681.217011,0.000000,4,3,9,99
14,81701.000000,118301.000000,0,14598.076956,326421938.029909,2228.204140,0.000000,4,3,9,100
15,83692.000000,116310.000000,0,20473.695336,346700020.266471,1396.490527,0.000000,4,3,9,100
16,81132.000000,118870.000000,0,15898.181886,225654131.199941,1817.571881,0.000000,4,3,9,100
17,83398.000000,116604.000000,0,15442.454647,198129302.196488,1922.823048,0.000000,4,3,9,100
18,83776.000000,116226.000000,2,16697.029555,279773557.901710,2053.186682,0.000000,4,3,9,98
19,86271.000000,113731.000000,2,14503.981222,162603129.223182,1890.015266,0.000000,4,3,9,98
20,100170.000000,99832.000000,9,23933.502131,407596887.940274,1838.114793,0.000000,4,3,9,91
21,79320.000000,120682.000000,1,16162.778250,315199071.414660,2030.220911,0.000000,4,3,9,99
22,85493.000000,114509.000000,0,16583.094650,328998266.555131,1818.418915,0.000000,4,1,9,100
23,113387.000000,86615.000000,16,17124.529649,318410949.585527,1561.796820,0.000000,4,1,9,84
24,101183.000000,98819.000000,12,13765.523549,208480832.495144,1928.813907,0.000000,4,1,8,88
25,92227.000000,107775.000000,6,22690.927695,338340846.551258,1654.225726,0.000000,4,1,9,94
26,75593.000000,124409.000000,0,17658.314149,274045015.902564,1717.211374,0.000000,4,1,9,100
27,83902.000000,116100.000000,1,14511.653843,284826809.069699,2326.056922,0.000000,4,1,9,99
28,79412.000000,120590.000000,0,14038.828766,241844242.335397,3015.480078,0.000000,4,1,9,100
29,95058.000000,104944.000000,1,18407.357561,355956450.835345,1703.086203,0.000000,4,1,9,99
30,95742.000000,104260.000000,1,15807.118053,306617873.331326,1782.854272,0.000000,4,1,9,99
31,99345.000000,100657.000000,3,13722.488061,229470621.196818,1696.784093,0.000000,4,1,9,97
32,87605.000000,112397.000000,3,20714.166291,336108432.957289,1829.486020,0.000000,4,1,9,97
33,81174.000000,118828.000000,1,18725.028114,252221606.924365,1593.560975,0.000000,3,0,9,99
34,82953.000000,117049.000000,2,16801.938316,242346061.543112,1456.812567,0.000000,3,0,9,98
35,95377.000000,104625.000000,4,18177.436675,292116853.042621,1836.810827,0.000000,3,0,9,96
36,104212.000000,95790.000000,10,18030.916288,278942168.191665,1769.570981,0.000000,3,0,9,90
37,101455.000000,98547.000000,4,17294.445422,327344315.925376,1624.221102,0.000000,3,0,9,96
38,104617.000000,95385.000000,5,16419.360346,197540075.943347,1603.313384,0.000000,3,0,9,95
39,93631.000000,106371.000000,8,20332.583903,272620682.587823,1622.870771,0.000000,3,0,9,92
40,88406.000000,111596.000000,2,16640.524995,357021118.684698,1984.878651,0.000000,3,0,9,98
41,93768.000000,106234.000000,3,20469.307196,354220650.525814,2040.837201,0.000000,3,0,9,97
42,91011.000000,108991.000000,2,14949.424861,251994632.407950,1700.039632,0.000000,3,0,9,98
43,86293.000000,113709.000000,2,15208.321475,199943653.271491,4014.044647,0.000000,3,0,9,98
44,82154.000000,117848.000000,1,18980.725913,406876989.094641,1706.508753,0.000000,3,0,8,99
45,94466.000000,105536.000000,2,18426.863565,365257923.267812,1780.995002,0.000000,3,0,7,98
46,82978.000000,117024.000000,0,18612.638779,373660947.945600,1560.248754,0.000000,3,0,7,100
