generation,prey_fitness,predator_fitness,num_alive_end,avg_bb_size,var_bb_size,avg_shortest_dist,swarm_density_count,prey_neurons_connected_prey_retina,prey_neurons_connected_predator_retina,predator_neurons_connected_prey_retina,num_attacks
1,96761.000000,103241.000000,17,1501.928255,34952.953558,2426.511170,0.000000,2,4,5,83
1,118239.000000,81763.000000,26,2841.742858,318868.886991,1906.424152,0.000000,2,4,5,74
2,104402.000000,95600.000000,15,2615.837911,898134.593503,2439.084918,0.000000,2,4,5,85
3,121795.000000,78207.000000,23,2845.766327,2758709.287342,1889.740403,0.000000,2,4,5,77
4,125946.000000,74056.000000,32,1572.690813,566921.505566,1536.910493,0.383214,2,4,5,81
5,106242.000000,93760.000000,16,4439.787187,5793043.354618,2695.991681,0.339974,2,4,5,90
6,111594.000000,88408.000000,17,6174.972917,21156859.754430,1654.006461,0.262456,2,4,5,92
7,93065.000000,106937.000000,15,2746.088453,3253443.066498,3118.842506,0.294187,2,4,5,95
8,121904.000000,78098.000000,24,1804.469732,706578.929723,2005.656816,0.260590,2,4,5,84
9,113153.000000,86849.000000,27,2880.038973,3915734.668346,1669.031011,0.301464,2,4,5,80
10,112087.000000,87915.000000,17,1170.353191,298349.563806,1685.501889,0.378442,2,4,5,98
11,114236.000000,85766.000000,18,2807.992703,2499707.829552,1515.782476,0.366528,2,4,5,95
12,115897.000000,84105.000000,17,8490.082113,98340447.755643,1426.092274,0.301911,2,4,5,92
13,121082.000000,78920.000000,32,2091.486650,1508958.446468,1740.877612,0.326666,2,4,5,77
14,127349.000000,72653.000000,26,4303.541625,5649410.075238,1431.337403,0.326687,1,5,5,86
15,115383.000000,84619.000000,22,2149.950533,2147980.411817,1722.606412,0.346452,1,5,5,89
16,119069.000000,80933.000000,25,1966.296987,397145.440208,1669.863395,0.348678,1,5,5,83
17,130403.000000,69599.000000,30,2924.194207,1270520.947718,1614.066217,0.294572,1,5,5,84
18,131046.000000,68956.000000,26,1881.009547,571569.782193,1714.121769,0.380997,1,5,5,88
19,117992.000000,82010.000000,24,5144.279623,32456020.678795,1629.749298,0.397070,1,5,5,86
20,116819.000000,83183.000000,22,7660.215816,36774809.056979,2047.278332,0.373905,1,5,5,86
21,110867.000000,89135.000000,16,1689.433569,534314.858845,1712.109886,0.260037,1,5,5,94
22,91218.000000,108784.000000,4,12141.969335,139480865.388622,3152.542218,0.218830,1,5,5,105
23,107161.000000,92841.000000,14,3208.785168,23274797.916810,1344.905567,0.392732,1,5,5,99
24,103293.000000,96709.000000,9,4519.384195,18431913.724696,2059.963534,0.337685,1,5,5,100
25,129655.000000,70347.000000,32,5965.166382,36080259.739497,1541.834903,0.339128,1,5,5,80
26,122977.000000,77025.000000,19,6559.309372,38489009.423991,1739.941686,0.300147,1,5,5,88
27,110743.000000,89259.000000,13,22448.425776,421396254.981741,1432.172565,0.309749,1,5,5,94
28,122118.000000,77884.000000,30,5555.897500,30624498.907240,1571.815596,0.216337,1,5,5,77
29,109222.000000,90780.000000,16,16936.808301,202585525.811895,1401.577514,0.366082,1,5,5,101
30,105555.000000,94447.000000,8,8411.418828,107660042.552740,2498.322975,0.343579,1,5,5,102
31,119113.000000,80889.000000,17,17921.071691,342931298.260501,1359.470371,0.318738,1,5,5,92
32,125208.000000,74794.000000,25,5858.291697,52536541.687543,1585.599982,0.329916,1,5,5,87
33,126602.000000,73400.000000,25,3751.586973,11722414.407139,1796.231430,0.235149,1,5,5,79
34,113228.000000,86774.000000,12,8767.942603,87795981.226523,2178.458628,0.242916,1,5,5,95
35,124028.000000,75974.000000,26,3275.402091,14792338.002368,1852.893495,0.246150,1,5,5,91
36,119643.000000,80359.000000,20,7619.997371,53888021.895406,1727.128812,0.316101,1,5,5,96
37,117291.000000,82711.000000,21,9408.392029,79123075.581189,1566.391239,0.294124,1,5,5,89
38,112005.000000,87997.000000,19,3663.641340,15193963.539268,1808.270751,0.314057,1,5,5,93
