generation,prey_fitness,predator_fitness,num_alive_end,avg_bb_size,var_bb_size,avg_shortest_dist,swarm_density_count,prey_neurons_connected_prey_retina,prey_neurons_connected_predator_retina,predator_neurons_connected_prey_retina,num_attacks
1,131409.000000,68593.000000,34,1232.299576,190797.760999,1412.120360,0.339631,4,5,5,74
1,117232.000000,82770.000000,31,2960.766552,4727160.874930,1569.058376,0.280101,4,5,5,80
2,109556.000000,90446.000000,18,4336.650196,3216555.845125,2016.067604,0.337139,4,6,5,98
3,116788.000000,83214.000000,20,3790.271552,7064718.964960,1550.185362,0.281627,4,6,5,88
4,129953.000000,70049.000000,36,1574.196679,262338.055710,1445.928938,0.319276,4,6,5,77
5,127905.000000,72097.000000,40,1020.361363,100267.996410,1506.856900,0.345441,4,6,5,79
6,115803.000000,84199.000000,26,1605.596786,278591.652071,1893.192196,0.347019,4,6,5,79
7,123182.000000,76820.000000,33,1350.385829,182966.165470,1501.587074,0.315306,4,6,5,77
8,118059.000000,81943.000000,24,2208.925364,1352067.587977,1936.051854,0.305300,4,6,5,88
9,127724.000000,72278.000000,30,2049.256791,879617.081558,1424.960291,0.399055,4,6,5,87
10,109852.000000,90150.000000,24,1379.329364,1087728.826388,2055.237292,0.244383,4,6,5,86
11,111816.000000,88186.000000,21,5478.572720,17596491.992772,2157.052434,0.268372,4,6,5,85
12,135426.000000,64576.000000,38,2502.968145,591842.039415,1439.609558,0.429894,4,6,5,75
13,124797.000000,75205.000000,18,1874.204894,586560.084500,1595.669391,0.335751,4,6,5,94
14,120563.000000,79439.000000,29,1530.843202,433599.306874,1423.603908,0.451584,4,6,5,79
15,123727.000000,76275.000000,27,5798.599918,53837273.480387,1555.354458,0.462807,4,6,5,92
16,122900.000000,77102.000000,29,1251.547767,598638.239302,1682.466439,0.371588,4,6,5,81
17,117593.000000,82409.000000,22,3024.896395,3525595.858896,1685.536995,0.298015,4,6,5,90
18,124094.000000,75908.000000,34,1386.044449,392046.879556,1729.604971,0.319801,4,6,5,77
19,108273.000000,91729.000000,17,2164.442158,3317040.777118,1980.564024,0.272815,4,6,5,92
20,122521.000000,77481.000000,24,3719.062199,3291964.137432,1692.004596,0.283191,4,5,5,83
21,135222.000000,64780.000000,39,1764.935686,780946.061079,1454.430704,0.332275,3,5,5,79
22,109665.000000,90337.000000,19,2609.528414,4548745.922455,1624.721237,0.407433,3,5,5,95
23,114819.000000,85183.000000,20,3246.715766,2098240.232004,1881.754061,0.318836,3,5,5,90
24,120240.000000,79762.000000,36,3194.231168,2066240.773270,1749.357730,0.369526,3,5,5,75
25,123595.000000,76407.000000,29,2891.961262,9686376.114889,1823.219448,0.314617,4,5,5,86
26,123669.000000,76333.000000,29,2157.581761,722624.888409,1667.654653,0.292874,4,5,5,81
27,119920.000000,80082.000000,27,1674.927976,165323.590301,1468.480226,0.374583,4,5,5,85
28,127142.000000,72860.000000,29,2714.013472,1495660.710369,1570.244457,0.380737,4,5,5,87
29,117776.000000,82226.000000,27,1298.663211,172540.751641,1944.731856,0.161053,4,5,5,80
30,135621.000000,64381.000000,38,1601.261236,1638843.910979,1501.899600,0.369854,4,5,5,70
31,124737.000000,75265.000000,27,2170.252758,3266313.162283,1660.637355,0.322920,4,5,5,90
32,118164.000000,81838.000000,24,2077.816542,1265733.642008,1750.580589,0.287590,4,5,5,91
33,114276.000000,85726.000000,21,3280.897166,4872965.242355,1865.323350,0.256266,4,5,5,91
34,125791.000000,74211.000000,35,985.751268,153526.519355,1525.579402,0.319401,2,4,5,69
35,135154.000000,64848.000000,37,1426.622724,376759.260835,1466.443496,0.327955,2,4,5,75
36,125126.000000,74876.000000,34,1981.944621,920664.416836,1562.500585,0.422223,2,4,5,77
37,120521.000000,79481.000000,26,1891.661079,287090.271593,1578.625432,0.335434,2,4,5,79
38,117631.000000,82371.000000,24,1630.505656,361232.975678,1602.355857,0.376094,2,4,5,85
