generation,prey_fitness,predator_fitness,num_alive_end,avg_bb_size,var_bb_size,avg_shortest_dist,swarm_density_count,prey_neurons_connected_prey_retina,prey_neurons_connected_predator_retina,predator_neurons_connected_prey_retina,num_attacks
1,140981.000000,59021.000000,42,19690.285093,170029039.008920,837.660812,3.134954,5,2,5,80
1,138968.000000,61034.000000,45,6672.273101,35271252.331649,907.123366,2.406227,5,2,5,82
2,137044.000000,62958.000000,36,14899.132637,156062250.531839,933.931131,1.815594,5,2,5,79
3,132101.000000,67901.000000,27,20720.260633,325618514.362726,848.629514,2.333035,6,3,5,109
4,147939.000000,52063.000000,57,6229.968963,12815337.965648,687.039524,2.158870,6,3,5,66
5,155237.000000,44765.000000,63,7735.010224,22204009.291013,668.906639,1.981582,6,3,5,64
6,135744.000000,64258.000000,47,14044.446973,134333423.511252,776.198414,2.710776,6,3,5,88
7,146457.000000,53545.000000,55,15195.955595,223028033.202712,710.903843,2.942093,6,3,5,97
8,145562.000000,54440.000000,42,26080.756358,284258936.071446,487.262682,3.784985,5,2,5,108
9,128691.000000,71311.000000,29,20318.376231,263236785.062759,862.758965,1.905809,5,2,5,97
10,139126.000000,60876.000000,46,14786.539371,148907594.092088,917.938277,2.171300,5,2,5,84
11,137705.000000,62297.000000,39,16590.915496,146182794.704628,826.070433,2.315736,5,2,5,96
12,131268.000000,68734.000000,39,21087.910382,220083396.806471,703.935579,2.728475,5,2,5,98
13,96041.000000,103961.000000,10,22863.893680,163759446.993501,1133.211678,2.149528,5,2,5,119
14,136337.000000,63665.000000,39,23144.180793,390669564.699089,745.631649,2.209793,5,2,5,93
15,151825.000000,48177.000000,50,7199.541035,40657180.370847,943.369554,2.309506,5,2,5,82
16,140218.000000,59784.000000,35,13017.620784,173738581.651930,959.950433,2.275062,5,2,5,107
17,133938.000000,66064.000000,36,20328.365836,239615641.829104,661.882057,2.444919,5,2,5,91
18,129899.000000,70103.000000,37,14910.639668,128085950.019862,889.202466,3.613226,5,2,5,100
19,144311.000000,55691.000000,38,26917.642520,342328281.016559,501.773996,3.479753,5,2,5,108
20,144667.000000,55335.000000,40,18071.644229,336655690.508028,851.435921,3.123460,5,2,5,94
21,152389.000000,47613.000000,50,13123.738444,53944450.279459,585.518109,4.774720,5,2,5,89
22,144905.000000,55097.000000,46,18157.560154,137006822.089332,473.956705,3.990380,5,2,5,110
23,136820.000000,63182.000000,41,22180.328682,277623795.580804,437.722924,5.627881,5,2,5,129
24,130613.000000,69389.000000,43,25950.616933,298740449.294382,529.423704,4.301770,5,2,5,115
25,145393.000000,54609.000000,48,28044.767996,389003818.055257,646.221239,4.970470,5,2,5,93
26,148013.000000,51989.000000,50,25684.912892,412657701.672029,532.999076,5.112016,5,2,5,103
27,148840.000000,51162.000000,55,16930.439168,192946980.287120,590.113245,4.970137,5,2,5,88
28,151766.000000,48236.000000,51,23765.319528,271628578.327701,398.974877,5.253690,5,2,5,91
29,146174.000000,53828.000000,51,4784.293622,7616332.341015,846.658757,1.651634,6,2,5,74
30,153415.000000,46587.000000,56,10855.121593,65622554.669200,780.582960,1.862611,6,2,5,58
31,140490.000000,59512.000000,43,5159.009436,15093841.393244,963.432889,1.452071,6,2,5,82
32,140557.000000,59445.000000,44,9751.135265,61074726.261090,1077.543049,1.479800,6,2,5,78
33,142938.000000,57064.000000,44,13526.619607,108127949.897723,901.621235,1.738050,6,2,5,87
34,141887.000000,58115.000000,46,4445.527868,19692655.833102,920.304027,1.464882,6,2,5,69
35,146077.000000,53925.000000,47,9036.670810,40607291.448852,881.247901,1.604114,6,2,5,75
36,142904.000000,57098.000000,47,4626.613758,13879123.126980,937.609918,1.366412,6,2,5,69
37,150938.000000,49064.000000,54,4465.622505,8328333.895315,848.323341,1.495893,6,2,5,70
38,154353.000000,45649.000000,51,4409.717029,11614988.576936,941.295833,1.650173,6,2,5,69
39,130807.000000,69195.000000,37,7030.149113,14949036.107116,1089.673213,1.652092,6,2,5,84
40,140637.000000,59365.000000,41,4491.559169,9395966.729268,979.579835,1.261228,6,2,5,83
41,125111.000000,74891.000000,26,14794.927442,168761044.399634,1040.646035,2.546246,6,2,5,113
42,139721.000000,60281.000000,42,18990.661760,295894556.727515,897.687103,2.462447,6,2,5,96
43,139968.000000,60034.000000,44,25811.331366,297474987.633267,433.384500,5.264081,6,2,5,101
44,146332.000000,53670.000000,42,29496.610810,325431024.550860,431.188433,6.408242,6,2,5,103
45,141206.000000,58796.000000,47,25225.232410,322973337.784082,479.654474,4.933991,6,2,4,95
46,146447.000000,53555.000000,51,27550.980590,259636769.717261,488.783694,3.797415,6,2,4,105
47,153762.000000,46240.000000,55,25242.543632,287127787.335825,364.473448,5.967626,5,2,4,125
48,157258.000000,42744.000000,59,21716.052372,248685170.155379,326.914962,7.345924,5,2,4,126
49,137885.000000,62117.000000,39,23563.037458,276872894.988461,402.253404,5.438338,5,2,4,126
50,143294.000000,56708.000000,50,24010.658029,183742429.238887,483.962506,5.986498,5,2,4,116
51,134336.000000,65666.000000,43,24075.853422,349522974.835763,351.234775,7.222080,5,2,4,149
52,151721.000000,48281.000000,53,23944.139273,298308860.399884,374.440044,7.184215,5,2,4,128
53,133150.000000,66852.000000,42,23174.866464,356654913.649795,358.365583,7.579839,5,2,4,149
54,136196.000000,63806.000000,43,20422.259884,280838838.274206,355.029046,6.502211,5,2,4,150
55,144640.000000,55362.000000,50,25238.896235,284573188.752648,338.022623,5.575365,5,2,4,144
56,124700.000000,75302.000000,41,17806.520832,244442526.855521,333.631002,7.376760,5,2,4,144
57,153724.000000,46278.000000,55,26740.821121,279676712.568042,337.459022,6.508273,5,2,4,162
58,135486.000000,64516.000000,39,26101.306474,349657055.300370,413.610095,5.260058,5,2,4,132
59,137619.000000,62383.000000,50,23488.893602,248715903.042143,369.748353,6.275524,5,2,4,155
60,132895.000000,67107.000000,41,23994.717604,292724578.094161,369.514793,5.461918,5,2,4,140
61,137540.000000,62462.000000,45,23518.813571,158580054.507891,415.729423,4.890899,5,2,4,133
62,145812.000000,54190.000000,49,30005.863219,347517323.178128,382.678924,6.083307,5,2,4,116
63,119987.000000,80015.000000,37,20110.543731,302397423.109969,313.319265,7.185891,5,2,4,189
64,129367.000000,70635.000000,41,24381.398207,335532311.305753,396.228938,5.462246,5,2,4,138
65,153100.000000,46902.000000,62,25341.278467,224281920.361736,444.338728,5.824979,5,2,4,128
66,129713.000000,70289.000000,38,19485.788975,186297492.168932,410.178102,5.855666,5,2,4,147
67,136372.000000,63630.000000,43,22097.394138,293985782.491119,321.742722,7.076780,5,2,4,169
68,152486.000000,47516.000000,55,28978.667357,290357150.829277,437.036654,5.703735,5,2,4,128
69,145539.000000,54463.000000,48,29114.925356,322184368.723005,337.837010,5.532112,5,2,4,139
70,145667.000000,54335.000000,46,24902.875835,302376598.782399,380.075689,5.443894,5,2,4,149
71,135972.000000,64030.000000,46,26901.080841,268582239.244890,359.633225,4.817476,5,2,4,138
72,163391.000000,36611.000000,70,30051.920586,312299101.204442,367.055084,5.557174,5,2,4,124
73,141757.000000,58245.000000,50,22295.424928,286636096.553265,253.713652,8.667186,5,2,4,184
74,146841.000000,53161.000000,56,19916.321050,289356751.087585,217.872574,11.198611,5,2,4,202
75,149453.000000,50549.000000,57,20761.873619,236738559.681455,239.989933,10.056228,5,2,4,188
76,161509.000000,38493.000000,66,25230.089144,287325577.261610,224.142875,10.678483,5,2,4,176
77,148591.000000,51411.000000,62,20606.133935,278429300.651115,242.812600,11.033700,5,2,3,164
78,144280.000000,55722.000000,56,18403.855252,236640335.657648,209.543155,12.075531,5,2,3,201
79,139312.000000,60690.000000,53,22137.841699,307188764.022303,228.704410,11.247900,5,2,3,186
80,147030.000000,52972.000000,56,20461.205970,283636843.887538,230.078769,11.414404,5,2,3,195
81,152029.000000,47973.000000,55,19964.345845,235359580.515783,211.480202,11.451489,5,2,3,210
