generation,prey_fitness,predator_fitness,num_alive_end,avg_bb_size,var_bb_size,avg_shortest_dist,swarm_density_count,prey_neurons_connected_prey_retina,prey_neurons_connected_predator_retina,predator_neurons_connected_prey_retina,num_attacks
1,96648.000000,103354.000000,14,4686.697865,5936518.120393,2503.956362,0.000000,5,5,5,86
1,98524.000000,101478.000000,7,5978.219976,9615102.955747,2635.187176,0.000000,5,5,5,93
2,87927.000000,112075.000000,9,5360.481153,7125204.543707,3899.486858,0.000000,5,5,5,91
3,97886.000000,102116.000000,15,8686.011921,24286490.389508,1984.352062,0.000000,5,5,5,85
4,87240.000000,112762.000000,8,5085.573899,8145645.078180,3595.590033,0.000000,4,4,5,92
5,100939.000000,99063.000000,14,2864.077716,969611.898739,2417.724982,0.000000,4,4,5,86
6,126712.000000,73290.000000,28,1283.543844,84151.593104,1726.014889,0.000000,4,4,5,72
7,112673.000000,87329.000000,19,2933.573975,759673.863760,1848.591016,0.000000,4,4,5,81
8,100243.000000,99759.000000,20,3025.610610,907119.702302,2158.054970,0.000000,2,2,5,80
9,80154.000000,119848.000000,3,23979.445681,199674924.667759,3663.867062,0.000000,2,2,5,97
10,115965.000000,84037.000000,17,3594.427103,2986364.875292,1464.950233,0.000000,2,2,5,83
11,99159.000000,100843.000000,9,2443.385964,529716.507403,2326.358387,0.000000,2,2,5,91
12,89531.000000,110471.000000,6,9239.543586,29870259.404359,2812.235692,0.000000,2,2,5,94
13,83649.000000,116353.000000,9,1983.456851,134353.264125,4348.675728,0.000000,2,2,4,91
14,84057.000000,115945.000000,0,12160.919769,290663524.047975,1888.651366,0.000000,2,2,7,100
15,90812.000000,109190.000000,5,24566.287584,359181029.042508,1505.345561,0.000000,2,2,7,95
16,78749.000000,121253.000000,0,17544.497305,324405768.038831,1374.858726,0.000000,2,2,7,100
17,76673.000000,123329.000000,0,19186.599786,387443956.025196,1532.532331,0.000000,2,2,7,100
18,81258.000000,118744.000000,2,14107.916980,262222313.460714,1672.915295,0.000000,2,2,7,98
19,80085.000000,119917.000000,0,21958.464528,432641256.304162,2143.901666,0.000000,2,2,7,100
20,80473.000000,119529.000000,0,18859.414938,243693307.012533,1520.398891,0.000000,2,2,7,100
21,77669.000000,122333.000000,1,13918.399471,218613669.682746,2242.579740,0.000000,2,2,7,99
22,80872.000000,119130.000000,0,17593.625084,325973536.811304,1676.214372,0.000000,2,2,7,100
23,96936.000000,103066.000000,8,16718.710769,388876339.314243,1986.624663,0.000000,2,2,7,92
