generation,prey_fitness,predator_fitness,num_alive_end,avg_bb_size,var_bb_size,avg_shortest_dist,swarm_density_count,prey_neurons_connected_prey_retina,prey_neurons_connected_predator_retina,predator_neurons_connected_prey_retina,num_attacks
1,138590.000000,61412.000000,45,1473.443118,580525.241072,1494.522702,0.354374,4,4,4,64
1,119075.000000,80927.000000,27,1674.313428,722260.041485,1938.137506,0.263326,4,4,4,81
2,119833.000000,80169.000000,22,1135.851038,255901.592422,1897.900176,0.257784,4,4,4,86
3,123145.000000,76857.000000,28,2947.441052,1641479.131653,1709.708742,0.321277,4,4,4,84
4,130310.000000,69692.000000,33,907.764140,94757.888172,1517.844351,0.390336,4,4,4,76
5,125275.000000,74727.000000,31,1041.977046,174881.458855,1633.350080,0.290720,4,4,4,77
6,109107.000000,90895.000000,17,5380.536013,17234886.440013,1718.731065,0.286642,4,4,4,98
7,121795.000000,78207.000000,24,1068.902390,207117.745483,1995.809091,0.253176,3,4,4,79
8,132027.000000,67975.000000,43,2560.456864,1245255.584455,1388.647653,0.403662,3,4,4,73
9,132918.000000,67084.000000,34,1015.625038,147402.061066,1405.896218,0.308643,3,4,4,78
10,132997.000000,67005.000000,35,1890.650677,1063383.604185,1504.274042,0.338495,3,4,4,73
11,116989.000000,83013.000000,27,3348.450767,5713833.652628,1836.810475,0.321187,3,4,4,85
12,125087.000000,74915.000000,30,2380.509812,1289878.646893,1579.172910,0.330943,3,4,4,83
13,121303.000000,78699.000000,32,1075.324748,423818.500739,1653.303423,0.309348,3,4,4,82
14,135825.000000,64177.000000,41,1003.536289,304310.535330,1478.901008,0.432269,3,4,4,89
15,122892.000000,77110.000000,30,2131.356056,1019533.030978,1732.585532,0.311082,3,4,4,83
16,121104.000000,78898.000000,26,3453.813028,4119872.719692,1670.968352,0.244754,3,4,4,82
17,126055.000000,73947.000000,36,1736.000352,1088714.346369,1527.497560,0.331573,3,4,4,76
18,127113.000000,72889.000000,36,1861.177739,1711470.780263,1629.858232,0.265815,3,4,4,68
19,140040.000000,59962.000000,41,701.394093,113776.006950,1562.394778,0.282872,3,4,4,70
20,125107.000000,74895.000000,41,2388.717097,1076648.406830,1666.805189,0.286423,3,4,4,66
21,125333.000000,74669.000000,28,1520.759195,355512.206703,1717.715129,0.278824,3,4,4,81
22,126497.000000,73505.000000,34,1694.149431,275618.204558,1503.372515,0.360120,4,4,4,74
23,121615.000000,78387.000000,26,3525.972471,2647065.823395,1810.312371,0.314974,4,4,4,81
24,126635.000000,73367.000000,30,2915.882297,4648880.239971,1390.898190,0.442478,4,4,4,82
25,129629.000000,70373.000000,31,1201.397946,273090.351155,1668.635069,0.331406,4,4,4,78
26,129400.000000,70602.000000,41,1710.885621,939991.136077,1448.082378,0.381932,4,4,4,68
27,122698.000000,77304.000000,32,1434.983109,182465.541214,1555.095284,0.298959,4,4,4,78
28,117350.000000,82652.000000,27,2413.733491,1758737.597643,1974.160155,0.249630,4,4,4,76
29,132640.000000,67362.000000,37,1249.389710,1025749.945412,1549.361930,0.400992,4,4,4,74
30,130845.000000,69157.000000,39,988.846647,129030.421103,1516.529795,0.351647,5,3,4,66
31,121491.000000,78511.000000,25,1342.960092,241859.906575,1683.217664,0.280753,5,3,4,80
32,136048.000000,63954.000000,39,1213.784787,361533.257457,1691.879018,0.280877,5,3,4,76
33,137614.000000,62388.000000,40,1755.779274,765411.336492,1433.083619,0.366916,5,3,4,85
34,127300.000000,72702.000000,43,917.972411,131329.281003,1603.014689,0.306721,5,3,4,68
35,113345.000000,86657.000000,25,1224.164259,876043.502217,2119.925598,0.284465,5,3,4,77
36,139848.000000,60154.000000,44,2225.314036,1939708.322828,1276.029956,0.448861,5,3,4,62
37,143969.000000,56033.000000,46,1679.660058,387450.531456,1547.067754,0.302440,5,3,4,61
38,146572.000000,53430.000000,45,1054.290604,137137.873350,1523.208937,0.291314,5,3,4,69
39,124827.000000,75175.000000,31,855.825633,331976.783492,1617.379460,0.321296,5,3,4,78
40,122915.000000,77087.000000,36,3787.849320,2216547.546092,1567.922242,0.376166,5,3,4,79
41,118912.000000,81090.000000,24,4604.617427,6591838.120401,1604.380028,0.285467,6,5,5,81
42,132206.000000,67796.000000,36,1416.889598,240374.684005,1538.111272,0.375586,6,4,5,76
43,127949.000000,72053.000000,38,1701.256623,352383.775065,1740.910626,0.293350,6,4,5,74
44,128198.000000,71804.000000,32,2658.429449,2212029.533474,1746.754666,0.259810,6,4,5,86
45,137173.000000,62829.000000,37,965.379313,165154.701873,1543.305941,0.388817,8,5,5,77
46,126381.000000,73621.000000,34,1014.581415,187310.867394,1627.547191,0.262308,8,5,5,72
47,142075.000000,57927.000000,44,2026.672942,932232.445073,1481.844832,0.324262,8,5,5,62
48,126672.000000,73330.000000,32,836.965176,186289.963788,1600.037724,0.232272,8,5,5,72
49,143417.000000,56585.000000,47,1250.473194,303281.957083,1388.486286,0.360806,7,5,5,66
50,122633.000000,77369.000000,36,2978.477877,996211.232653,1469.291298,0.277261,6,4,5,75
51,127694.000000,72308.000000,35,1101.269762,76234.278249,1700.216578,0.277674,6,4,5,69
52,126224.000000,73778.000000,28,2121.411740,504974.212165,1605.059946,0.372379,6,4,5,83
53,117722.000000,82280.000000,23,1015.971490,232028.252774,1886.841671,0.300077,6,4,5,85
54,132410.000000,67592.000000,37,2029.621178,618402.125880,1369.143179,0.340545,6,4,5,74
55,134705.000000,65297.000000,39,1763.194550,891051.163083,1450.994207,0.310268,5,3,5,70
56,142829.000000,57173.000000,47,1367.292120,231741.587424,1461.098770,0.325822,5,3,5,61
57,140401.000000,59601.000000,49,1696.925483,548171.967135,1438.116433,0.386595,5,3,5,65
58,134303.000000,65699.000000,37,1238.697100,198876.415331,1415.575837,0.412792,5,3,5,72
59,126094.000000,73908.000000,31,1883.245758,2140743.139810,1704.497458,0.391443,5,3,5,83
60,135963.000000,64039.000000,36,1392.973829,261447.862084,1572.431339,0.337866,5,3,5,69
61,123135.000000,76867.000000,33,2958.020205,1469254.756474,1566.317699,0.352876,5,3,5,81
62,131208.000000,68794.000000,38,2342.288829,1017588.640437,1605.809359,0.268424,5,3,5,73
63,124927.000000,75075.000000,27,2714.722956,1651110.726251,1744.869607,0.348061,5,3,5,93
64,137727.000000,62275.000000,42,1788.498734,735527.830210,1409.309654,0.344744,5,3,5,70
65,135928.000000,64074.000000,37,2767.869744,2997227.584264,1450.193280,0.328805,5,3,5,77
66,126472.000000,73530.000000,37,1129.079470,159878.867994,1564.188314,0.368301,5,3,5,70
67,113580.000000,86422.000000,23,1937.094926,603673.757061,1838.000248,0.298289,5,3,5,86
68,120824.000000,79178.000000,31,1784.434370,2101697.604687,1581.784024,0.248217,5,3,5,73
69,132408.000000,67594.000000,33,1368.493229,217160.414460,1521.797360,0.361695,5,3,5,77
70,138606.000000,61396.000000,40,881.257998,93565.634716,1439.409947,0.351238,5,3,5,68
71,143420.000000,56582.000000,47,1106.309290,287912.634145,1510.314393,0.386753,5,3,5,72
72,129582.000000,70420.000000,35,1265.064874,212202.346995,1466.057289,0.410175,5,3,5,77
73,130068.000000,69934.000000,33,3073.109797,1328835.805258,1664.846708,0.261543,5,3,5,80
74,124528.000000,75474.000000,30,3337.918904,4984757.752221,1523.537426,0.375090,5,3,5,79
75,147377.000000,52625.000000,51,1295.392522,212584.648126,1529.813962,0.359156,5,3,5,58
76,128968.000000,71034.000000,34,931.706610,179048.477194,1576.928607,0.352026,5,2,5,74
77,123229.000000,76773.000000,33,1861.205951,695237.931781,1671.170155,0.354634,5,2,5,80
78,132057.000000,67945.000000,33,2742.020122,840771.443399,1545.996172,0.294302,5,2,5,82
79,130996.000000,69006.000000,34,1160.984158,274028.597651,1520.637724,0.341967,5,2,5,74
80,132729.000000,67273.000000,36,1158.482737,147843.846997,1539.906585,0.271134,5,2,5,77
