generation,prey_fitness,predator_fitness,num_alive_end,avg_bb_size,var_bb_size,avg_shortest_dist,swarm_density_count,prey_neurons_connected_prey_retina,prey_neurons_connected_predator_retina,predator_neurons_connected_prey_retina,num_attacks
1,119962.000000,80040.000000,26,1171.781057,252741.248988,1874.200473,0.355978,3,5,5,88
1,120007.000000,79995.000000,22,2488.976556,2113290.100479,1671.713899,0.349081,3,5,5,89
2,116370.000000,83632.000000,24,2766.659161,2330250.766489,1832.420332,0.317010,3,5,5,83
3,120599.000000,79403.000000,33,4954.123606,7114628.378393,1365.686384,0.376477,3,5,5,75
4,99333.000000,100669.000000,14,5119.259398,3354696.428126,1652.218453,0.382512,3,5,5,95
5,117085.000000,82917.000000,19,2074.997363,837974.266665,2052.016207,0.280248,5,9,5,99
6,121740.000000,78262.000000,21,921.044464,99531.100556,1376.148466,0.314845,5,9,5,91
7,121153.000000,78849.000000,25,3561.545401,3062985.784918,1628.195687,0.386060,5,9,5,83
8,128630.000000,71372.000000,24,2713.698424,3072885.883158,1405.184981,0.378979,5,9,5,92
9,119392.000000,80610.000000,30,2860.558374,5352673.018887,1962.465271,0.408668,5,9,5,80
10,123822.000000,76180.000000,23,3018.057022,2698354.071680,1692.107327,0.346894,5,9,5,85
11,108816.000000,91186.000000,21,2284.018070,1950380.143318,1838.789154,0.399350,5,9,5,93
12,117569.000000,82433.000000,21,2479.158378,1421822.151353,1886.864894,0.309201,5,9,5,87
13,122534.000000,77468.000000,29,1123.969274,244687.021603,1620.905818,0.323514,5,9,5,87
14,120015.000000,79987.000000,21,2370.893387,1064316.122997,1642.474124,0.343415,5,9,5,90
15,139876.000000,60126.000000,48,985.444931,208103.209300,1454.522332,0.374680,5,9,5,54
16,128224.000000,71778.000000,31,1134.779399,147715.085764,1610.079177,0.321133,5,9,5,82
17,114387.000000,85615.000000,29,3586.100289,1886530.862890,1918.548228,0.255377,5,9,5,83
18,123465.000000,76537.000000,27,1887.103104,608155.434041,1688.634954,0.340318,6,8,5,93
19,124318.000000,75684.000000,34,2743.565040,2006435.807972,1703.489418,0.313139,6,8,5,79
