generation,prey_fitness,predator_fitness,num_alive_end,avg_bb_size,var_bb_size,avg_shortest_dist,swarm_density_count,prey_neurons_connected_prey_retina,prey_neurons_connected_predator_retina,predator_neurons_connected_prey_retina,num_attacks
1,119435.000000,80567.000000,32,3012.440913,1594368.101178,1652.207455,0.308662,4,4,5,73
1,121030.000000,78972.000000,30,2986.987046,5194470.179547,1685.100146,0.395747,4,4,5,80
2,115729.000000,84273.000000,25,1576.631255,261363.318239,1660.083887,0.273192,4,4,5,82
3,128822.000000,71180.000000,31,3273.209886,4340072.141098,1671.248665,0.265866,4,4,5,77
4,124062.000000,75940.000000,24,1808.877038,591702.668656,1765.735003,0.397181,4,4,5,84
5,112264.000000,87738.000000,11,2935.514799,1472432.074134,1606.560801,0.303519,4,4,5,97
6,117324.000000,82678.000000,30,5234.124572,6579302.848045,1424.367596,0.447053,4,4,5,87
7,131538.000000,68464.000000,41,2235.818173,1480094.271786,1538.895758,0.308392,4,4,5,62
8,127592.000000,72410.000000,33,1136.716887,395670.429601,1578.433643,0.343478,4,4,5,73
9,121283.000000,78719.000000,24,1614.219466,1808291.285857,1613.969050,0.264818,3,5,5,90
10,105659.000000,94343.000000,16,2244.740190,1481607.557303,1964.887527,0.199758,3,5,5,96
11,124481.000000,75521.000000,33,2514.708295,1022393.678106,1526.523072,0.405951,3,5,5,78
12,119201.000000,80801.000000,30,2009.604144,646148.198550,1609.006132,0.289467,3,5,5,84
13,120698.000000,79304.000000,34,2361.498387,1404687.069920,1643.629794,0.342508,3,5,5,78
14,133617.000000,66385.000000,39,2244.458038,693536.600919,1404.374258,0.394806,3,5,5,70
15,124030.000000,75972.000000,31,1290.722945,364089.427835,1597.120900,0.336144,3,5,5,77
16,97911.000000,102091.000000,9,2904.523438,2858914.441880,2291.616734,0.222767,3,5,5,100
17,109302.000000,90700.000000,13,14353.491912,256813070.943385,1838.015065,0.241440,3,4,5,98
18,126580.000000,73422.000000,26,2137.730220,6339133.581820,1847.790507,0.258679,3,4,5,82
19,127134.000000,72868.000000,30,7574.944968,66411285.091481,1557.116934,0.335367,3,4,5,87
